,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,home.color,home.alternateColor,home.venue.id,season,home.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,310425006,s:40~l:46~e:310425006~c:310425006,2011-04-26T00:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-26T00:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,0C479D,c4ced3,516,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200.0,False,,playoff,Playoff Series,DAL leads series 3-2,False,7.0,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/6?lang=en&region=us'}, {'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/22?lang=en&region=us'}]"
0,310425007,s:40~l:46~e:310425007~c:310425007,2011-04-26T02:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 4'}]",2011-04-26T02:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,0860A8,fdb927,892,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520.0,True,,playoff,Playoff Series,OKC leads series 3-1,False,7.0,"[{'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/7?lang=en&region=us'}, {'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/25?lang=en&region=us'}]"
0,310426019,s:40~l:46~e:310426019~c:310426019,2011-04-26T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-26T23:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,0860A8,c4ced3,3432,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,3432,Amway Center,Orlando,FL,18500.0,False,,playoff,Playoff Series,ATL leads series 3-2,False,7.0,"[{'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/19?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/1?lang=en&region=us'}]"
0,310426004,s:40~l:46~e:310426004~c:310426004,2011-04-27T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-27T00:00Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,000000,000000,1847,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917.0,False,,playoff,Playoff Series,CHI Wins series 4-1,True,7.0,"[{'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/4?lang=en&region=us'}, {'id': '11', 'uid': 's:40~l:46~t:11', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/11?lang=en&region=us'}]"
0,310426013,s:40~l:46~e:310426013~c:310426013,2011-04-27T02:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-27T02:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,542582,552582,1841,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,playoff,Playoff Series,LAL lead 3-2,False,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/13?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/3?lang=en&region=us'}]"
0,310427014,s:40~l:46~e:310427014~c:310427014,2011-04-27T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-27T23:00Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,playoff,Playoff Series,MIA Wins series 4-1,True,7.0,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/14?lang=en&region=us'}, {'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/20?lang=en&region=us'}]"
0,310427024,s:40~l:46~e:310427024~c:310427024,2011-04-28T00:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-28T00:30Z,14,RD16,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,True,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,000000,061922,780,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354.0,False,OT,playoff,Playoff Series,MEM leads series 3-2,False,7.0,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/24?lang=en&region=us'}, {'id': '29', 'uid': 's:40~l:46~t:29', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/29?lang=en&region=us'}]"
0,310427025,s:40~l:46~e:310427025~c:310427025,2011-04-28T01:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 5'}]",2011-04-28T01:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,C67C03,f05133,2559,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Chesapeake Energy Arena,Oklahoma City,OK,18203.0,False,,playoff,Playoff Series,OKC Wins series 4-1,True,7.0,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/25?lang=en&region=us'}, {'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/7?lang=en&region=us'}]"
0,310428001,s:40~l:46~e:310428001~c:310428001,2011-04-28T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1st ROUND - GAME 6'}]",2011-04-28T23:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,True,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,002B5C,002b5c,1827,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,playoff,Playoff Series,ATL Wins series 4-2,True,7.0,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/1?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/19?lang=en&region=us'}]"
0,310428003,s:40~l:46~e:310428003~c:310428003,2011-04-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 6'}]",2011-04-29T00:00Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,False,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,0093B1,b4975a,985,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,985,Smoothie King Center,New Orleans,LA,16867.0,True,,playoff,Playoff Series,LAL win series 4-2,True,7.0,"[{'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/3?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/13?lang=en&region=us'}]"
0,310428022,s:40~l:46~e:310428022~c:310428022,2011-04-29T02:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 6'}]",2011-04-29T02:30Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,000000,bac3c9,3423,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441.0,False,,playoff,Playoff Series,DAL Wins series 4-2,True,7.0,"[{'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/22?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/6?lang=en&region=us'}]"
0,310429029,s:40~l:46~e:310429029~c:310429029,2011-04-30T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1st ROUND - GAME 6'}]",2011-04-30T01:00Z,14,RD16,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,5D76A8,7399c6,1392,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400.0,True,,playoff,Playoff Series,MEM Wins series 4-2,True,7.0,"[{'id': '29', 'uid': 's:40~l:46~t:29', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/29?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/24?lang=en&region=us'}]"
0,310501025,s:40~l:46~e:310501025~c:310501025,2011-05-01T17:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 1'}]",2011-05-01T17:00Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,C67C03,f05133,2559,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Chesapeake Energy Arena,Oklahoma City,OK,18203.0,False,,playoff,Playoff Series,MEM leads series 1-0,False,7.0,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/25?lang=en&region=us'}, {'id': '29', 'uid': 's:40~l:46~t:29', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/29?lang=en&region=us'}]"
0,310501014,s:40~l:46~e:310501014~c:310501014,2011-05-01T19:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 1'}]",2011-05-01T19:30Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,playoff,Playoff Series,MIA leads series 1-0,False,7.0,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/14?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/2?lang=en&region=us'}]"
0,310502004,s:40~l:46~e:310502004~c:310502004,2011-05-03T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 1'}]",2011-05-03T00:00Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,000000,000000,1847,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917.0,False,,playoff,Playoff Series,ATL leads series 1-0,False,7.0,"[{'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/4?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/1?lang=en&region=us'}]"
0,310502013,s:40~l:46~e:310502013~c:310502013,2011-05-03T02:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 1'}]",2011-05-03T02:30Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,542582,552582,1841,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,playoff,Playoff Series,DAL leads series 1-0,False,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/13?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/6?lang=en&region=us'}]"
0,310503014,s:40~l:46~e:310503014~c:310503014,2011-05-03T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 2'}]",2011-05-03T23:00Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,playoff,Playoff Series,MIA leads series 2-0,False,7.0,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/14?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/2?lang=en&region=us'}]"
0,310503025,s:40~l:46~e:310503025~c:310503025,2011-05-04T01:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 2'}]",2011-05-04T01:30Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,C67C03,f05133,2559,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Chesapeake Energy Arena,Oklahoma City,OK,18203.0,False,,playoff,Playoff Series,Series tied 1-1,False,7.0,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/25?lang=en&region=us'}, {'id': '29', 'uid': 's:40~l:46~t:29', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/29?lang=en&region=us'}]"
0,310504004,s:40~l:46~e:310504004~c:310504004,2011-05-05T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 2'}]",2011-05-05T00:00Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,000000,000000,1847,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917.0,False,,playoff,Playoff Series,Series tied 1-1,False,7.0,"[{'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/4?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/1?lang=en&region=us'}]"
0,310504013,s:40~l:46~e:310504013~c:310504013,2011-05-05T02:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 2'}]",2011-05-05T02:30Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,542582,552582,1841,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,playoff,Playoff Series,DAL leads series 2-0,False,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/13?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/6?lang=en&region=us'}]"
0,310506001,s:40~l:46~e:310506001~c:310506001,2011-05-06T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 3'}]",2011-05-06T23:00Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,002B5C,002b5c,1827,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,playoff,Playoff Series,CHI leads series 2-1,False,7.0,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/1?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/4?lang=en&region=us'}]"
0,310506006,s:40~l:46~e:310506006~c:310506006,2011-05-07T01:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 3'}]",2011-05-07T01:30Z,15,QTR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,0C479D,c4ced3,516,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200.0,False,,playoff,Playoff Series,DAL leads series 3-0,False,7.0,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/6?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/13?lang=en&region=us'}]"
