Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Benchwarmer,25,Connor Gholson,6-3,192,Jr,12,NA,2.4,51.3,14.2,14.4,0,20.2,4.3,0,0,15.3,0,2.2,1.4,3.3,50,3,3,0.999,0,3,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2021,40361
Major Contributor,11,Camren Wynter,6-2,175,Jr,20,20,89.9,107.5,26.2,27.2,52.4,55.3,1.6,30.5,30.5,18.7,0.1,1.5,2.1,3.3,19.3,43,52,0.827,90,187,0.481,34,82,0.415,3,NA,222,23,471,NA,NA,NA,62,NA,NA,NA,229,NA,NA,18,NA,15,National Rank,Drexel,2021,43211
Significant Contributor,51,James Butler,6-8,242,Sr,20,20,72.1,120.6,22.1,21.9,58,61.5,11.3,12.9,12.9,13.8,3.3,0.5,2.8,4.3,41.4,54,72,0.75,95,167,0.569,4,7,0.571,NA,99,NA,NA,139,105,107,14,NA,394,31,NA,NA,497,252,NA,309,NA,National Rank,Drexel,2021,38814
Significant Contributor,23,TJ Bickerstaff,6-9,207,So,20,20,61,108.4,22.9,22.4,52.3,57.8,8.3,11.8,11.8,18.4,1.5,1.6,3.4,4.1,37.3,47,56,0.839,74,128,0.578,3,22,0.136,NA,NA,NA,NA,48,31,34,4,NA,NA,NA,NA,NA,NA,345,132,258,NA,National Rank,Drexel,2021,45486
Significant Contributor,4,Xavier Bell,6-3,178,Fr,20,7,28.6,101.7,20.3,22.2,50.7,52.8,2.3,17,17.1,18.2,0.5,1.3,3.5,2.6,17.1,9,12,0.75,19,44,0.432,11,26,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2021,49429
Role Player,5,Zach Walton,6-6,205,Sr,20,20,69.8,108.9,18.7,20.5,57.6,60.2,2.6,10.5,10.5,18.6,1.3,1.3,2.4,2.7,22.3,28,35,0.8,41,74,0.554,33,83,0.398,NA,NA,NA,NA,155,161,NA,NA,NA,NA,NA,NA,462,NA,NA,NA,412,244,National Rank,Drexel,2021,43210
Role Player,1,Lamar Oden,6-6,210,Fr,19,NA,31.9,92.9,17.2,20,43.6,46.3,3.6,6.4,6.4,15.2,1.2,1.7,3.3,2.5,20,10,14,0.714,11,29,0.379,13,41,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2021,49450
Limited Role,15,Matey Juric,5-11,193,Jr,20,1,56.2,94.4,12.4,9.2,43,52.3,2.3,11,11.5,28.1,0,2.6,3.2,2.7,57.9,27,33,0.818,11,26,0.423,9,31,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2021,43212
Limited Role,21,Mate Okros,6-6,193,So,17,12,54.9,114.4,13.6,16.9,55.9,57.2,2.1,10,10.8,13.2,0.2,1.1,2.5,1.5,7.8,7,8,0.875,9,20,0.45,32,82,0.39,NA,265,NA,NA,NA,NA,NA,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,297,National Rank,Drexel,2021,45485
Limited Role,13,Tim Perry,6-10,230,Jr,19,NA,19.4,104.3,14.2,10.3,59.1,58.1,16.8,4.6,4.6,27.6,3.4,0.8,6.7,2.3,36.4,4,8,0.5,13,21,0.619,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2021,41634
Benchwarmer,22,Amari Williams,6-10,227,Fr,15,NA,7.8,93.4,21,16.4,42.9,46.2,4.2,26.6,26.6,23.3,8.6,1,5.2,3.9,50,4,7,0.571,6,12,0.5,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2021,49467
Benchwarmer,14,Luke House,6-4,210,So,9,NA,6.4,129.6,13.6,18.5,69.2,66.8,0,11,11.2,8.7,0,1.2,2.4,1.6,7.7,0,1,0,0,1,0,6,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2021,48918
Go-to Guys,1,Jalen Johnson,6-9,220,Fr,13,8,28.7,102.3,29.1,25.7,56,57.5,8.3,20.5,20.5,23.6,6,3.1,4.2,4.8,34.9,24,38,0.632,49,91,0.538,8,18,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,48929
Significant Contributor,21,Matthew Hurt,6-9,235,So,24,24,81,130.1,21,24.6,65.1,66.3,5.3,8.6,8.6,9.8,2.1,1.3,3.9,3.6,25.8,55,76,0.724,108,169,0.639,56,126,0.444,242,14,NA,474,22,24,NA,488,NA,69,NA,NA,NA,NA,NA,NA,7,52,National Rank,Duke,2021,45336
Significant Contributor,2,DJ Steward,6-2,163,Fr,24,22,76.1,106.3,22.1,23.6,50.8,53.8,4.4,13.8,13.8,17.1,2,2,1.6,3.1,20,43,53,0.811,70,139,0.504,43,126,0.341,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,237,NA,NA,National Rank,Duke,2021,48930
Significant Contributor,0,Wendell Moore,6-5,216,So,24,18,68.3,102.3,20.9,20.4,47.1,51.1,5,16.8,16.8,20.1,0.8,2.5,3.4,3,22.3,39,46,0.848,64,133,0.481,22,73,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,National Rank,Duke,2021,45323
Significant Contributor,15,Mark Williams,7-0,243,Fr,23,15,35.9,121.9,21.3,20.2,66.4,64.8,14.5,9.6,9.6,15.6,9.6,2.2,3.9,4.1,38.3,22,41,0.537,71,107,0.664,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,48933
Role Player,3,Jeremy Roach,6-1,175,Fr,24,18,68,103,18.1,17,53.2,55,2.4,16,16.8,22.7,0.2,1.6,3.9,2.7,23.4,27,40,0.675,52,88,0.591,26,83,0.313,NA,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,NA,National Rank,Duke,2021,48931
Role Player,5,Jaemyn Brakefield,6-8,216,Fr,22,2,28,100.4,16.1,18.3,48,47.7,6.3,6.1,6.1,13.2,3.5,1.7,4,2.2,15.8,5,12,0.417,20,41,0.488,11,35,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,48932
Role Player,13,Joey Baker,6-6,201,Jr,23,1,27.1,82.6,16.5,17.7,42.2,44.1,2.6,5.4,5.4,24,2.4,1.8,3.6,1.9,11.3,6,8,0.75,6,20,0.3,16,51,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,42114
Limited Role,14,Jordan Goldwire,6-2,184,Sr,24,11,70.9,105.3,14.5,13.3,44.6,46.6,3.2,21,21.9,19.8,0.3,4.5,3,1.8,13.6,14,19,0.737,34,83,0.41,19,57,0.333,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,11,NA,NA,NA,NA,NA,NA,National Rank,Duke,2021,40938
Benchwarmer,34,Henry Coleman,6-7,229,Fr,19,NA,9.9,99.2,15.6,13.7,50,46.9,15.6,5.1,5.1,19.4,6.5,1.8,2.1,2.4,25,1,5,0.2,10,19,0.526,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,48934
Benchwarmer,12,Patrick Tape,6-9,233,Sr,10,1,4.5,81.3,23,19.4,38.5,36.9,15.7,11.4,11.4,22.9,4.8,6.6,10,3.6,30.8,1,4,0.25,5,13,0.385,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2021,39470
Major Contributor,5,Marcus Weathers,6-5,215,Sr,18,18,74,103.3,27.7,26.8,51.2,54.2,9.8,12,12,16.6,2.6,1.8,3.2,5.8,49.5,65,102,0.637,86,164,0.524,13,42,0.31,NA,NA,121,265,NA,NA,203,357,NA,NA,448,NA,NA,72,111,NA,NA,NA,National Rank,Duquesne,2021,39266
Major Contributor,10,Sincere Carry,6-1,180,Jr,5,5,21,84.1,24.1,17.4,43.4,46,5,27,27,29,0,3.1,2.1,4.8,60.5,12,23,0.522,9,23,0.391,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,42355
Significant Contributor,0,Tavian Dunn-Martin,5-8,155,Sr,18,15,75.4,92.8,21.7,21.9,43.9,47.7,0.8,23,23.7,21.8,0,1.9,1.9,3.1,24.4,32,42,0.762,29,70,0.414,31,102,0.304,46,NA,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,151,NA,NA,484,NA,NA,National Rank,Duquesne,2021,39688
Significant Contributor,21,Michael Hughes,6-8,240,Sr,18,16,67.8,108,21.6,22.3,51.9,53.8,8.7,17.5,17.5,15,7,2.2,4,3.6,31.2,31,49,0.633,77,140,0.55,3,17,0.176,NA,NA,NA,NA,NA,NA,305,71,NA,NA,71,NA,NA,NA,NA,NA,446,NA,National Rank,Duquesne,2021,39345
Significant Contributor,30,Andre Harris,6-7,225,Fr,17,NA,26.4,92.3,21.3,21.5,45.8,47.1,6.3,12.4,12.4,17.4,2.5,0.9,6.5,3.8,35.6,11,21,0.524,27,52,0.519,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,49786
Role Player,44,Chad Baker,6-7,190,Fr,15,13,50.8,117.5,17.2,19.9,55.7,59.5,3,9.6,9.6,12.1,4.2,2.4,4.9,3.1,30.5,26,32,0.812,21,45,0.467,25,60,0.417,NA,159,NA,NA,NA,NA,NA,NA,NA,199,219,459,NA,NA,NA,NA,NA,141,National Rank,Duquesne,2021,49790
Role Player,2,Toby Okani,6-7,180,Fr,18,10,48.8,89.8,16.1,14.2,48.6,50.6,6.8,8.8,8.8,26.9,3.7,2.5,3.5,2.6,31.9,14,23,0.609,23,46,0.5,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,394,NA,NA,NA,NA,NA,NA,National Rank,Duquesne,2021,49760
Role Player,1,Tyson Acuff,6-4,200,Fr,18,NA,34.2,92.5,16.6,18.9,44.8,47.6,1.8,12,12.8,20.1,0.9,2.1,2.1,1.8,10.4,7,7,0.999,15,33,0.455,10,34,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,49755
Role Player,20,Ryan Murphy,6-2,185,Sr,9,NA,16.4,84.2,19.1,23.5,40,39.8,3.7,11.9,11.9,15.6,0,2.5,3.4,1.8,7.5,1,3,0.333,7,15,0.467,6,25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,39588
Role Player,23,Amari Kelly,6-9,230,So,14,NA,15,85.2,19.9,22.4,50,49.3,10.1,0,0,24.6,4.3,1.1,8.2,1.5,2.9,0,1,0,16,32,0.5,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,42352
Limited Role,4,Lamar Norman,6-3,180,Jr,4,4,13.1,84.9,14.2,19.1,32.7,36.5,2.3,5.9,5.9,8.8,0,1.9,1.7,1.8,11.5,3,3,0.999,1,5,0.2,5,21,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,42351
Limited Role,34,Austin Rotroff,6-10,240,Jr,12,2,13.1,80.5,15,11.8,50,50.6,4.6,2,2,29,3.7,0,3,3.5,62.5,5,10,0.5,8,14,0.571,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,42354
Nearly Invisible,3,Maceo Austin,6-5,190,So,9,4,23.3,102.6,10.9,10.7,40.4,42.9,7.8,9.6,9.6,12.7,1.4,2.1,2.4,2.1,34.6,5,9,0.556,3,13,0.231,5,13,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,45300
Nearly Invisible,22,Mike Bekelja,6-1,180,Fr,13,3,19.9,87.5,8.7,8.2,32.4,34.4,3,13.2,13.2,18.9,0,1.2,2.8,1.5,23.5,2,4,0.5,1,2,0.5,3,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2021,49779
Major Contributor,1,Jayden Gardner,6-7,235,Jr,18,17,88.1,99.8,26.7,27,46.3,52.5,6.5,10.2,10.2,14.3,0.6,0.9,2.4,6,51.4,93,126,0.738,109,239,0.456,3,6,0.5,49,NA,176,241,NA,NA,NA,163,NA,461,NA,NA,464,48,95,NA,NA,NA,National Rank,East Carolina,2021,42177
Significant Contributor,11,JJ Miles,6-7,220,Sr,16,11,60.1,89.9,20.8,25.2,45.8,48,2.3,15.3,15.3,17.3,1.8,2,3.3,2.1,9,13,14,0.929,37,80,0.463,23,76,0.303,NA,NA,NA,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,East Carolina,2021,45331
Significant Contributor,4,Brandon Suggs,6-6,205,So,17,10,59.6,91.8,22.6,19.9,47.5,51.7,4.3,17.9,17.9,22.1,2.7,2,3.6,4.8,53.3,42,65,0.646,40,85,0.471,12,37,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433,NA,NA,284,NA,NA,NA,NA,National Rank,East Carolina,2021,45321
Role Player,2,Tristen Newton,6-5,200,So,16,15,69.1,92.8,19.2,18.4,40.8,46.5,3.5,27,27,21.1,1.3,2,2.5,2.8,25.9,30,34,0.882,31,76,0.408,15,55,0.273,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,East Carolina,2021,45318
Role Player,12,Tremont Robinson-White,6-1,190,Jr,18,17,66.9,96.5,19.6,19.5,49.6,51.8,3,28,28.8,22.1,0.3,2.4,3.7,2.5,18.7,18,25,0.72,32,63,0.508,23,71,0.324,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,458,NA,NA,NA,NA,NA,NA,National Rank,East Carolina,2021,45334
Role Player,10,Tyrie Jackson,6-2,210,Sr,10,1,24.4,90.2,16.2,15.9,40,46,1.2,20.6,20.6,20.3,0,2.6,4.8,2.7,30,10,12,0.833,10,16,0.625,4,24,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,45327
Role Player,3,Noah Farrakhan,6-2,170,Fr,11,NA,14.5,80.6,19.6,19.5,46.5,48.5,1.1,18.7,18.7,28.3,0,1.1,3,2.2,13.8,3,4,0.75,9,19,0.474,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,49492
Limited Role,20,Bitumba Baruti,6-7,230,Sr,16,5,55,98.6,14.9,17.9,46,47.3,5.5,8.4,8.4,9.8,3.6,2.5,3.1,2.3,20.8,12,21,0.571,24,54,0.444,15,47,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,275,408,NA,NA,NA,NA,NA,NA,National Rank,East Carolina,2021,38142
Limited Role,21,Ludgy Debaut,7-0,245,Jr,18,14,38.3,101.1,12,10.9,46.5,51.4,7.9,5.8,5.8,17.5,8,0,6.2,2.6,46.5,14,20,0.7,20,42,0.476,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,45347
Benchwarmer,33,Miles James,6-6,210,Jr,8,NA,8.4,69.4,16.1,13.9,12.5,26.1,5.4,17,17.7,17.8,2.1,0,3.9,3.8,58.3,5,7,0.714,0,6,0,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,45356
Benchwarmer,44,Edra Luster,7-0,245,Sr,7,NA,8.4,67.6,9.6,6.9,33.3,28.8,7.2,9.1,9.1,29.7,2.1,0.9,5.2,1.7,33.3,0,2,0,2,6,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,45359
Benchwarmer,32,Charles Coleman,7-0,240,So,8,NA,5.7,58.5,12.2,12,14.3,26.7,2.7,0,0,11.6,6.3,1.4,3.9,3.8,71.4,3,5,0.6,1,6,0.167,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2021,45352
Major Contributor,25,Ledarrius Brewer,6-5,190,Jr,22,21,75.7,102.4,26.2,28.9,56.2,58,2.7,10.6,10.6,21.1,2.3,2.7,2.6,3.5,19.7,41,56,0.732,77,138,0.558,55,146,0.377,445,NA,228,123,224,296,NA,NA,NA,NA,NA,275,NA,NA,NA,NA,382,41,National Rank,East Tennessee St.,2021,41123
Major Contributor,4,David Sloan,6-0,180,Sr,22,13,67.9,103.8,25.2,22.6,49.5,53.9,1.5,32,32.2,21.8,0,1.7,3.8,4.5,39.7,58,79,0.734,61,138,0.442,25,61,0.41,NA,NA,314,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,377,287,NA,NA,171,National Rank,East Tennessee St.,2021,45393
Significant Contributor,12,Damari Monsanto,6-6,215,Fr,23,18,70,106.8,21.7,25.7,51.1,53.5,6.7,6.7,6.7,14.4,1,2.3,2.7,3,17.9,33,42,0.786,46,97,0.474,49,137,0.358,NA,NA,NA,356,NA,NA,NA,62,NA,475,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2021,45956
Role Player,1,Serrel Smith,6-4,175,Jr,23,17,59.2,94.2,17.8,18.8,39.7,46.4,2.1,9.2,9.2,16.5,0.2,2,2.5,3.4,35.2,42,51,0.824,35,85,0.412,15,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,National Rank,East Tennessee St.,2021,42282
Role Player,14,Ty Brewer,6-9,205,Jr,23,NA,55,110.2,19.3,22.8,51.8,54.1,6.2,7.2,7.2,12.1,1.9,2.6,2.6,3,22.1,26,36,0.722,50,94,0.532,23,69,0.333,NA,471,NA,NA,NA,NA,NA,NA,NA,203,NA,355,NA,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2021,43692
Limited Role,0,Silas Adheke,6-8,245,Sr,23,23,65.2,99.2,14.9,12.5,50,51.4,10.1,7.7,7.7,22.5,4.9,2.1,4.2,2.9,42.5,25,45,0.556,53,105,0.505,0,1,0,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,153,NA,NA,NA,234,NA,NA,NA,National Rank,East Tennessee St.,2021,39646
Limited Role,23,Vonnie Patterson,6-4,200,Sr,23,23,56.4,109.3,14.9,12.3,56.1,57.4,7.9,11,11.4,20.6,1.3,2.2,4.1,3.3,54.4,29,49,0.592,34,59,0.576,11,31,0.355,NA,NA,NA,NA,NA,NA,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,National Rank,East Tennessee St.,2021,45968
Limited Role,33,Charlie Weber,6-9,215,So,19,NA,14.5,94.6,13.2,12.8,41.7,46.8,6.1,5.5,5.5,20.3,3,0.4,6.6,2.5,33.3,6,8,0.75,4,11,0.364,4,13,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2021,45974
Limited Role,15,Richard Amaefule,6-9,230,Fr,17,NA,13.8,82.3,13.3,8.3,40,44.5,11,4.2,4.2,31.5,3.2,1.4,6.9,3.1,73.3,6,11,0.545,6,15,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2021,50266
Limited Role,5,Marcus Niblack,6-1,190,Fr,14,NA,12.7,57.6,15.6,9.7,40.6,41.9,1,12.3,12.3,48.9,0,0.5,4.1,2,25,2,4,0.5,5,10,0.5,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2021,49520
Benchwarmer,3,Truth Harris,6-1,175,Fr,16,NA,6.5,70.6,18.9,19,37.5,37.1,3.9,3.2,3.2,21,0,3,4.7,3.6,37.5,2,6,0.333,3,9,0.333,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2021,49514
Go-to Guys,4,Marvin Johnson,6-6,190,Sr,26,22,72.2,93,32.2,29.6,49.3,51.9,4.6,34.4,34.4,26,2.2,3.6,3.4,3.9,21.6,55,75,0.733,132,262,0.504,26,85,0.306,NA,NA,16,9,NA,NA,NA,NA,28,NA,NA,59,NA,NA,NA,NA,NA,NA,National Rank,Eastern Illinois,2021,46953
Major Contributor,22,Josiah Wallace,6-4,185,Sr,20,20,55.2,100.6,24,25.5,46.7,51.6,1.1,18.8,18.8,16.1,1.3,2.1,1.3,3.9,29.4,55,67,0.821,81,178,0.455,17,50,0.34,NA,NA,436,378,NA,NA,NA,NA,45,NA,NA,NA,17,NA,NA,202,NA,NA,National Rank,Eastern Illinois,2021,42755
Significant Contributor,20,Sammy Friday,6-9,240,Sr,21,15,33.7,112.5,23.6,22.9,60,60.6,13.1,4.9,4.9,15.1,2.4,0.9,4.3,5,48,36,60,0.6,75,125,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,39609
Role Player,3,Mack Smith,6-2,185,Sr,18,17,52,110,16.4,19.6,52.4,54,2.1,11.9,11.9,11.6,1.1,1.8,3.2,2.2,16.3,19,27,0.704,24,46,0.522,42,120,0.35,NA,482,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Eastern Illinois,2021,41166
Role Player,2,Jordan Skipper-Brown,6-6,230,Sr,20,12,45,111,19.3,18.6,63.2,62,8,9,9,17.9,5.3,1.6,3.1,3.7,40.4,29,55,0.527,80,124,0.645,4,12,0.333,NA,431,NA,NA,NA,NA,366,413,NA,NA,124,NA,NA,NA,NA,NA,58,NA,National Rank,Eastern Illinois,2021,46952
Role Player,35,George Dixon,6-5,230,Sr,18,14,38.6,83.8,18,17.1,35.5,36.7,12,8.5,8.5,16.5,2.1,4,3.8,3.1,33.6,15,36,0.417,38,104,0.365,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,46955
Role Player,1,Kashawn Charles,6-1,185,Sr,20,5,38.5,100.6,17.9,22.9,50.4,51.1,1.6,7.3,7.3,12.8,0.5,2.2,2.1,1.9,9.8,9,14,0.643,18,40,0.45,36,103,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,42750
Role Player,25,Deang Deang,6-4,185,Sr,17,3,23.9,88.1,17.2,17.5,48.5,48.3,3.4,14.3,14.3,25.2,1.2,2.6,3.8,1.6,7.3,2,5,0.4,21,43,0.488,8,25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,46956
Role Player,21,Madani Diarra,6-10,240,So,20,3,23.6,88.8,16.1,14.1,50,52.3,10.7,2.1,2.1,28.9,2.1,0.9,5.9,2.1,20.4,8,11,0.727,27,54,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,45426
Limited Role,13,Henry Abraham,6-0,175,Fr,22,9,45.9,97.3,13.6,15.6,48.3,48.7,0.7,11,11.9,16.6,0.2,1.6,1.5,1.7,12.9,8,15,0.533,8,13,0.615,32,103,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,National Rank,Eastern Illinois,2021,49553
Limited Role,11,Barlow Alleruzzo,6-9,235,Jr,23,7,34.3,92,13,13.5,40.7,45.1,5,3.7,3.7,16.4,1.2,0.6,5.5,2.4,32,17,24,0.708,11,27,0.407,13,48,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,50277
Limited Role,5,Junior Farquhar,6-3,200,Jr,14,8,25.7,79.6,13.2,10.3,31.4,42.3,2.4,9.4,9.4,27.6,1.6,0.4,3.3,2.9,55.8,19,24,0.792,6,26,0.231,5,17,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,43545
Benchwarmer,12,Micah Schnyders,6-4,185,Fr,6,NA,6.4,51.7,8.8,8.7,33.3,33.3,0,2.3,2.3,37.2,0,0,1.7,0.8,0,0,0,0,0,3,0,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,49583
Benchwarmer,10,Ryan Leonard,6-4,200,So,4,NA,4.1,61.2,11.2,7.5,30,36.2,2.5,3.6,3.6,33.8,0,1.3,2.7,2.9,80,2,4,0.5,0,3,0,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2021,49570
Go-to Guys,12,Wendell Green,5-11,170,Fr,27,23,77.2,100.8,29,27.9,45.8,50.1,2,30.7,30.7,17,0.4,2.9,2.5,4.8,30.4,90,118,0.763,107,259,0.413,47,129,0.364,374,NA,76,176,NA,NA,NA,NA,57,NA,NA,211,498,274,NA,478,NA,NA,National Rank,Eastern Kentucky,2021,48945
Major Contributor,2,Tre King,6-9,225,Jr,26,25,66.3,100.3,25.2,27,50.9,53,7.2,5.7,5.7,15,4.5,2.8,4.9,4.1,25.4,55,82,0.671,136,268,0.507,19,55,0.345,NA,NA,312,242,NA,NA,462,494,NA,NA,182,22,NA,NA,NA,NA,NA,NA,National Rank,Eastern Kentucky,2021,42764
