Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Major Contributor,3,Draelon Burns,6-4,210,Sr,30,79.8,108.6,27.1,29.5,47.6,52.8,3,16,16.1,12,0.3,3.1,2.2,5.1,34.2,119,147,0.81,110,248,0.444,63,182,0.346,286,NA,178,11,NA,NA,NA,NA,NA,62,NA,232,234,301,NA,201,NA,NA,National Rank,DePaul,2008,2507
Significant Contributor,13,Mac Koshwal,6-10,240,Fr,30,78,101.2,20.3,18.2,50,51.4,12,5.9,5.9,17.7,2.2,2.3,3.6,4,43.1,62,112,0.554,127,254,0.5,2,6,0.333,369,NA,NA,NA,NA,NA,108,309,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,National Rank,DePaul,2008,6234
Significant Contributor,30,Will Walker,6-0,180,So,29,49.6,115.2,21.1,25,55.3,56.5,5.5,11,11.1,10.6,0,3,2.7,3,18.5,28,42,0.667,64,133,0.481,41,94,0.436,NA,198,NA,44,NA,NA,NA,NA,NA,27,NA,255,NA,NA,NA,NA,NA,85,National Rank,DePaul,2008,5582
Significant Contributor,1,Jabari Currie,6-4,215,Jr,28,34.9,93.7,20.1,13.9,60.7,58.3,0.8,29,29.9,34.2,1,1.1,2.6,3.1,37.1,14,33,0.424,18,38,0.474,24,51,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DePaul,2008,3685
Role Player,5,Karron Clarke,6-6,210,Sr,30,61.8,105.2,16.8,17.8,52.2,53.2,6.6,5.2,5.2,14.8,1.5,2.3,3.7,2.9,27.9,32,56,0.571,54,104,0.519,34,97,0.351,NA,NA,NA,NA,493,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,DePaul,2008,3430
Role Player,4,Wesley Green,6-9,300,Sr,29,45.6,79.6,18.9,17.9,40.6,42.9,5.2,8.9,8.9,26.8,4.5,1.6,3.4,2.4,16.8,17,25,0.68,47,123,0.382,9,26,0.346,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,239,NA,NA,NA,NA,NA,NA,NA,National Rank,DePaul,2008,4542
Limited Role,31,Matija Poscic,6-10,235,Jr,26,23.1,90.7,12.9,12.1,44.1,46.9,6.1,3.1,3.1,21,5.9,0.4,6.2,2.4,31.4,10,16,0.625,21,43,0.488,1,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DePaul,2008,7177
Nearly Invisible,12,Cliff Clinkscales,6-1,175,Sr,30,64.4,106.7,10.2,6.7,43.7,47.6,1.1,25,25.7,24.8,0,1.5,1.4,2,44.3,22,35,0.629,24,58,0.414,7,21,0.333,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,14,NA,342,NA,NA,NA,National Rank,DePaul,2008,2114
Go-to Guys,25,Jon Goode,5-10,150,Sr,26,74.6,107.1,30.6,33,55.7,58.8,2.3,22,22.7,17.8,0,1.8,2.5,5,27.2,81,103,0.786,92,201,0.458,79,177,0.446,NA,NA,27,27,243,252,NA,NA,295,NA,NA,NA,411,316,NA,296,NA,58,National Rank,Detroit,2008,2402
Significant Contributor,23,Chris Hayes,6-8,190,Jr,30,76.8,96.2,22.9,23.2,49.1,51,7.7,10.8,10.8,18.5,3.2,2.5,4.4,4,29.9,50,82,0.61,103,219,0.47,21,55,0.382,43,NA,NA,NA,NA,NA,NA,184,NA,NA,373,NA,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,4576
Significant Contributor,24,Eulis Stephens,6-4,180,So,30,64.2,88.2,20,21.4,42.7,44.1,5.2,10.4,10.4,16.1,2,1.6,3.2,3.4,26.1,29,55,0.527,78,180,0.433,8,31,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,6002
Significant Contributor,12,Josh Samarco,6-2,188,So,30,46.4,91.7,20.9,26.9,47.4,48.8,1.8,5.7,5.7,15.7,1.2,1.5,2.3,2.3,5.2,10,10,0.999,28,68,0.412,42,124,0.339,NA,NA,NA,263,NA,NA,NA,NA,NA,353,NA,NA,255,NA,NA,NA,NA,NA,National Rank,Detroit,2008,6679
Role Player,31,Woody Payne,5-10,160,So,24,53.7,80.7,19.8,15.2,49.2,51.9,1.4,18.1,18.1,34.8,0.9,4.6,3,3.4,36,29,45,0.644,48,104,0.462,9,21,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,6068
Role Player,21,Nemanja Jokic,6-6,195,So,30,50.1,91.2,16.5,15.7,44.6,47.5,6.9,12.2,12.2,24.3,0.9,1.3,5.1,2.4,18.2,17,22,0.773,18,54,0.333,24,67,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,5450
Role Player,33,Justin Sample,6-8,235,So,12,10.5,66.2,17.4,14.3,52.2,46.4,6,1.8,1.8,35.8,0,0.5,6.7,2.7,26.1,0,6,0,12,23,0.522,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit,2008,7565
Limited Role,11,Zach Everingham,6-4,180,Sr,29,57.6,114.2,14.4,13.8,50,53.4,5.3,23.2,23.2,17.1,1.2,2.5,4,2.3,20.5,21,25,0.84,16,39,0.41,30,83,0.361,NA,243,NA,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,2694
Nearly Invisible,42,Michael Harrington,6-8,230,Jr,30,48.3,102.1,10.9,8.1,45,50.3,9.6,6,6,20.7,4.3,0.5,4.6,2.7,65,25,39,0.641,27,60,0.45,0,0,0,NA,NA,NA,NA,NA,NA,348,NA,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,National Rank,Detroit,2008,6649
Major Contributor,50,John Michael Hall,6-5,205,Jr,33,24.7,86.5,24,24.6,45,47.9,4.5,12,12.3,26.9,0.4,3,4,3.1,17.1,15,19,0.789,41,88,0.466,6,23,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2008,7135
Major Contributor,23,Josh Parker,6-0,165,Fr,31,16.3,86.2,25.2,21.1,44.4,46.6,7.4,24,24.5,33,0.6,2,2.6,3.1,19,8,12,0.667,13,31,0.419,10,32,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2008,7380
Significant Contributor,15,Adam Emmenecker,6-1,189,Sr,33,82.2,113.8,20.6,11.4,45.9,58.2,8,36,36,28.4,0.5,3,2.5,4.7,87.2,125,150,0.833,79,170,0.465,0,2,0,206,26,NA,NA,NA,29,NA,NA,22,NA,NA,249,392,468,14,115,NA,NA,National Rank,Drake,2008,4585
Significant Contributor,5,Leonard Houston,6-3,175,Sr,33,78.3,108.6,23.9,25.8,49.6,54,5.5,12.4,12.4,15.9,1,2.8,2.2,4.5,34.9,99,129,0.767,101,210,0.481,55,160,0.344,353,NA,425,367,NA,NA,NA,NA,NA,392,NA,352,215,NA,NA,4,NA,NA,National Rank,Drake,2008,2946
Significant Contributor,20,Josh Young,6-1,170,So,30,72,120.2,22,24.4,59.2,62.5,1.8,12,12,14.7,0.3,2.7,2.2,4.6,39.6,97,127,0.764,61,123,0.496,86,198,0.434,NA,75,NA,NA,91,79,NA,NA,NA,245,NA,387,209,479,466,416,NA,93,National Rank,Drake,2008,5029
Role Player,31,Jonathan Cox,6-8,225,Jr,33,76.9,122.7,18.4,19.4,59,62.6,9.8,4.7,4.7,14.5,4.2,1.6,3.4,3.8,39.6,84,108,0.778,95,173,0.549,44,100,0.44,423,44,NA,NA,98,75,319,43,NA,223,265,NA,NA,NA,467,333,344,73,National Rank,Drake,2008,3848
Role Player,24,Klayton Korver,6-5,210,Sr,33,66.9,117.2,18.3,24.5,50.8,53.4,4.7,8.7,8.7,8.8,0.4,1.6,3,2.6,14.3,37,43,0.86,28,57,0.491,83,243,0.342,NA,141,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drake,2008,922
Limited Role,4,Brent Heemskerk,6-8,225,Jr,33,44.9,127.2,12.7,12.2,69,66.2,10.8,7.1,7.1,15.6,5.9,2.6,5.1,2.6,36,17,36,0.472,69,97,0.711,0,3,0,NA,1,NA,NA,NA,NA,208,NA,NA,344,141,452,NA,NA,NA,NA,1,NA,National Rank,Drake,2008,2570
Limited Role,11,Jacob Baryenbruch,6-0,170,Jr,33,25.8,101.4,13.3,15.9,42.7,44.9,0.7,13,13.3,15,0,0.7,1.6,2,14.7,8,11,0.727,2,5,0.4,20,70,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2008,4677
Major Contributor,15,Frank Elegar,6-9,220,Sr,31,71.5,104.9,24.4,22,55.9,59.7,8,9.5,9.5,18.1,6.9,2,4.1,6.6,82,141,214,0.659,146,261,0.559,0,0,0,NA,NA,371,NA,228,196,NA,57,NA,NA,9,NA,NA,41,18,NA,286,NA,National Rank,Drexel,2008,3523
Significant Contributor,3,Scott Rodgers,6-3,205,Jr,32,83.2,72.6,23.3,20.5,38.5,43.3,2.2,18.6,18.6,30.4,0.7,2.7,3.6,3.9,42,76,119,0.639,64,182,0.352,30,101,0.297,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,NA,NA,405,NA,NA,NA,National Rank,Drexel,2008,4390
Significant Contributor,11,Gerald Colds,5-11,160,Fr,32,50.5,79.4,22.7,25.8,42.4,43.7,2.4,14,14.4,21.1,0.7,1.5,2.8,3.1,22.7,26,49,0.531,27,79,0.342,43,137,0.314,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2008,6612
Significant Contributor,33,Evan Neisler,6-8,210,So,32,30.9,79.1,20,19.7,43.6,45.2,8.9,6.1,6.1,24.8,4.1,1.8,5.5,3.2,33.7,18,34,0.529,44,99,0.444,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2008,6983
Significant Contributor,42,Kenny Tribbett,6-9,240,So,27,15.9,78.7,22.1,20.1,41.5,47.8,8.7,2.3,2.3,27.7,2.6,0.6,7.7,4.1,47.2,18,25,0.72,22,53,0.415,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2008,6121
Role Player,0,Tramayne Hawthorne,6-0,175,Jr,32,80.6,101.6,19.5,23.9,51.3,52.5,3,23,23.1,15.9,0.3,3.5,2.3,2.3,13.8,30,44,0.682,42,89,0.472,81,230,0.352,264,NA,NA,NA,NA,NA,NA,NA,283,391,NA,132,247,NA,NA,NA,NA,NA,National Rank,Drexel,2008,5066
Role Player,25,Randy Oveneke,6-7,220,Sr,32,69.1,89.9,16.2,16.4,46.3,48.5,8.3,8.4,8.4,21.1,0.8,1.6,3.6,2.7,33,37,62,0.597,84,175,0.48,2,13,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2008,3921
Role Player,12,Rob Hampton,6-4,195,So,24,38.2,82.6,17.9,15.6,41.9,46.1,2.9,24,24.5,28.4,0.2,0.8,2.6,2.9,36.4,24,36,0.667,40,89,0.449,1,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2008,6824
Limited Role,23,Jamie Harris,5-10,165,Fr,32,42.4,74.5,14.1,13.1,37.5,39.2,1.5,20.4,20.4,28.7,0.6,2.2,4.9,2,22.8,11,21,0.524,24,66,0.364,7,26,0.269,NA,NA,NA,NA,NA,NA,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2008,6754
Limited Role,13,Yannick Formbor,6-8,240,So,24,11.9,108.7,12.3,11.1,59.1,59.6,8.5,8.9,8.9,19.1,0,0.4,3.9,2.8,54.5,7,12,0.583,13,22,0.591,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2008,7519
Major Contributor,15,Gerald Henderson,6-4,215,So,34,65.3,104.5,24,24.2,50.5,54,6,11.8,11.8,17.1,3.1,2.4,3.1,5.6,45.9,101,151,0.669,136,266,0.511,20,63,0.317,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,386,NA,NA,156,308,NA,NA,NA,National Rank,Duke,2008,5340
Major Contributor,20,Taylor King,6-6,230,Fr,34,24.2,111.9,24,30.2,55.6,56.1,7.6,8.2,8.2,12.8,3.8,1.8,3.9,3.8,19.1,17,29,0.586,20,38,0.526,43,114,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2008,7147
Significant Contributor,21,DeMarcus Nelson,6-4,200,Sr,34,77,107.7,23.3,21.9,54.7,56.4,5.1,17.5,17.5,18.4,0.9,2.7,2.9,5.7,52.1,110,183,0.601,132,248,0.532,40,103,0.388,421,NA,NA,NA,297,441,NA,NA,NA,NA,NA,395,NA,139,198,NA,465,357,National Rank,Duke,2008,1696
Significant Contributor,12,Kyle Singler,6-8,220,Fr,34,71.2,107.9,22.1,23.4,53,56.6,7.8,9.1,9.1,18.7,2.3,2,4.3,4.2,30.5,82,106,0.774,108,198,0.545,51,150,0.34,NA,NA,NA,NA,426,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,364,NA,National Rank,Duke,2008,6299
Significant Contributor,2,Nolan Smith,6-2,180,Fr,34,36.6,101.7,20.8,19.6,54,57.8,2.6,15,15.9,25.3,0.9,1.9,4.6,4,34.7,40,52,0.769,48,93,0.516,22,57,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2008,6856
Role Player,30,Jon Scheyer,6-5,180,So,34,70.5,127.6,17.4,17.6,53.5,61.4,3.9,14.7,14.7,11.9,0.8,2.6,2.3,4.7,52.1,120,135,0.889,68,138,0.493,47,121,0.388,NA,8,NA,NA,388,114,NA,NA,NA,57,NA,473,265,464,199,21,NA,356,National Rank,Duke,2008,4861
Role Player,3,Greg Paulus,6-1,180,Jr,34,69.1,119.7,18.2,19.4,57.2,60.8,1.5,19,19.9,17.2,0.2,2.8,3.6,3.5,29,67,81,0.827,35,83,0.422,83,196,0.423,NA,87,NA,NA,167,146,NA,NA,446,NA,NA,336,NA,NA,NA,136,NA,132,National Rank,Duke,2008,3325
Role Player,55,Brian Zoubek,7-1,260,So,25,19.2,108.7,19.8,17.2,59.4,57.4,16.1,9,9,20.7,5.8,1.8,6.6,4.1,42,13,29,0.448,41,69,0.594,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2008,5940
Limited Role,42,Lance Thomas,6-8,215,So,32,43.4,98.6,13.9,10.7,50.5,51.6,10.4,2.7,2.7,21.4,1.8,1.7,6.5,4.1,75.3,38,73,0.521,49,97,0.505,0,0,0,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Duke,2008,5536
Nearly Invisible,14,David McClure,6-6,200,Jr,30,19.6,91.7,9,7.8,43.8,42.5,6.5,6.8,6.8,24.5,2.4,2.2,4,1.7,21.9,2,7,0.286,14,30,0.467,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2008,3103
Go-to Guys,33,Kojo Mensah,6-1,180,Jr,29,57.3,97.6,29.6,26.1,40.9,49.7,7.7,25,25.7,22.9,0.1,3.1,3.1,6.8,56.6,124,158,0.785,90,212,0.425,16,67,0.239,NA,NA,58,329,NA,NA,NA,NA,185,NA,NA,212,NA,34,NA,303,NA,NA,National Rank,Duquesne,2008,2787
Significant Contributor,21,Shawn James,6-10,225,Jr,28,55.4,110.7,22.8,24.4,57.7,60.6,10.9,8.9,8.9,19.8,15.9,0.9,4.4,4.2,33.3,63,84,0.75,123,207,0.594,15,45,0.333,NA,382,NA,NA,NA,NA,187,182,NA,NA,5,NA,NA,NA,NA,48,126,NA,National Rank,Duquesne,2008,1597
Significant Contributor,3,Reggie Jackson,5-11,170,Sr,29,51.7,104.6,23.3,21.6,52.9,57.6,1.6,28,28.1,25.1,0.1,2.8,3.3,4.4,39.9,65,83,0.783,62,135,0.459,32,73,0.438,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,357,NA,NA,NA,31,NA,78,National Rank,Duquesne,2008,5074
Significant Contributor,30,Bill Clark,6-5,205,Fr,30,49.1,102.9,21,22.9,47.8,50.6,8.8,12.1,12.1,17.4,1.5,2.5,6.5,4,33.5,45,70,0.643,40,81,0.494,40,128,0.312,NA,NA,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Duquesne,2008,6635
Significant Contributor,2,Kieron Achara,6-10,240,Sr,30,47.8,118.2,23.2,23.1,57.8,64.1,7.2,9,9,17.4,7.5,1.5,5.2,6.3,61,102,125,0.816,90,153,0.588,19,52,0.365,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,67,NA,179,141,NA,National Rank,Duquesne,2008,614
Role Player,1,Aaron Jackson,6-4,180,Jr,30,66.1,116.6,16.6,15.7,58,60.6,6.4,22,22.8,21.1,0.4,2.9,3.1,2.9,31.6,45,61,0.738,94,143,0.657,12,50,0.24,NA,15,NA,NA,132,156,NA,NA,289,NA,NA,334,NA,NA,NA,NA,18,NA,National Rank,Duquesne,2008,3367
Role Player,22,Gary Tucker,6-1,185,Sr,30,62.2,108.3,17,18.8,52.3,55.2,2.6,12,12.7,16.6,0.8,2.2,2,3.6,36.2,54,79,0.684,66,115,0.574,32,103,0.311,NA,NA,NA,NA,489,NA,NA,NA,NA,485,NA,NA,142,NA,NA,NA,207,NA,National Rank,Duquesne,2008,5331
Limited Role,32,Damian Saunders,6-7,205,Fr,30,55.8,109.3,14.4,15.6,55.6,54.4,7.6,12,12,17.5,5.6,3.5,3.4,2.4,23.5,16,38,0.421,54,93,0.581,24,69,0.348,NA,475,NA,NA,NA,NA,NA,416,NA,NA,157,115,NA,NA,NA,NA,169,NA,National Rank,Duquesne,2008,6516
Limited Role,20,Phillip Fayne,6-3,220,Jr,19,19.3,105,15,14.2,52,55.9,7.5,11,11.2,24.2,0.8,3.6,5,2.8,33.3,13,17,0.765,13,21,0.619,9,30,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2008,5360
Nearly Invisible,13,Jason Duty,6-0,170,So,25,23.8,88.6,11.2,12.9,43.9,46.5,0.8,7.5,7.5,24.5,0,1.6,4.2,1.8,15.8,7,9,0.778,4,9,0.444,14,48,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2008,5734
Major Contributor,10,Brock Young,5-11,165,Fr,30,36,87.3,27,15.8,34.9,51.8,2.1,37,37.8,35.1,0,4.7,3.6,6.5,102.2,78,95,0.821,25,73,0.342,5,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,6871
Significant Contributor,22,Darrell Jenkins,5-11,175,Sr,30,69.8,102.6,21.4,17.7,50.7,54.2,2.2,46,46.3,28.1,0,1.9,2.7,3.1,31.8,47,64,0.734,42,101,0.416,40,100,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,262,National Rank,East Carolina,2008,4858
Significant Contributor,23,John Fields,6-9,200,Fr,29,57.2,102,21.3,18.9,55.7,56.1,11,2.1,2.1,16.8,8.1,1.4,5.9,6.2,85.8,82,151,0.543,98,176,0.557,0,0,0,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,57,NA,NA,7,NA,NA,299,NA,National Rank,East Carolina,2008,5159
Significant Contributor,2,James Legan,6-3,200,Fr,30,37,106,23.5,31.3,51.1,53.5,3.9,12,12.6,12.3,0.2,0.9,2.4,3.2,18.5,27,35,0.771,14,39,0.359,55,150,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,6844
Significant Contributor,34,Brandon Evans,6-2,190,So,24,15.1,95,22.8,19.5,54.2,59.6,5.1,13,13.9,29.7,0,3.2,4.4,4.6,54.2,20,26,0.769,17,38,0.447,6,10,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,5686
Role Player,4,Sam Hinnant,6-4,190,Jr,30,71.3,110.3,18.1,22.4,54.4,56.7,4,10,10.6,14,0.2,0.9,1.9,2.9,24.1,46,63,0.73,31,78,0.397,74,183,0.404,NA,413,NA,NA,313,406,NA,NA,NA,181,NA,NA,99,NA,NA,NA,NA,236,National Rank,East Carolina,2008,3389
Role Player,3,Cory Farmer,6-3,185,Sr,30,61.9,94.6,18.5,21.5,44.9,48.3,2,14,14,17.9,0.5,1.6,3,2.9,25.3,40,55,0.727,39,124,0.315,39,93,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,National Rank,East Carolina,2008,5076
Role Player,32,Gabe Blair,6-8,210,So,29,55.8,97.9,19.7,20.7,44.1,48.5,10.1,6.1,6.1,15.1,3.7,3.3,5.1,4.2,45.7,56,86,0.651,83,187,0.444,0,1,0,NA,NA,NA,NA,NA,NA,271,49,NA,285,313,162,NA,NA,NA,NA,NA,NA,National Rank,East Carolina,2008,4994
Role Player,33,Chad Wynn,6-10,240,Fr,24,20.6,79.9,19.8,20.3,47.1,47.4,8.4,1.9,1.9,26.4,7.3,1.2,7.9,3,27.9,9,19,0.474,32,68,0.471,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,7235
Limited Role,21,Jamar Abrams,6-6,180,Fr,30,36.6,102.4,15.2,16.8,47.5,54,6.5,3.9,3.9,18.4,1.1,1.7,4.8,2.8,33,30,33,0.909,37,74,0.5,7,26,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,6859
Limited Role,12,Taylor Gagnon,6-6,210,Sr,25,26.4,94.5,12.2,10.9,38.3,46.2,10.1,3.1,3.1,21.1,0.6,1.5,6.9,2.7,51.1,18,24,0.75,15,42,0.357,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2008,4312
Major Contributor,3,Courtney Pigram,6-1,195,Jr,32,81.5,98,25.5,29,46.9,49.8,2,20,20.3,19.1,0.4,2.3,2.8,3.6,21,73,97,0.753,125,278,0.45,61,184,0.332,231,NA,281,134,NA,NA,NA,NA,421,NA,NA,NA,NA,NA,NA,476,NA,NA,National Rank,East Tennessee St.,2008,3629
Major Contributor,42,Kevin Tiggs,6-4,210,Jr,32,73,107.6,24.2,21.8,56.5,61.4,10.7,10,10.5,23.7,0.7,2.7,3.2,5.1,48.4,118,150,0.787,160,279,0.573,10,31,0.323,NA,NA,399,NA,204,117,214,NA,NA,NA,NA,398,NA,311,254,293,21,NA,National Rank,East Tennessee St.,2008,6276
Role Player,35,Andrew Reed,6-8,220,Sr,32,64.5,105.6,17.4,20,53.6,55.1,8.8,4.3,4.3,17.9,4.2,1.6,5.2,2.6,19.1,33,48,0.688,118,217,0.544,11,34,0.324,NA,NA,NA,NA,38,NA,451,438,NA,NA,264,NA,NA,NA,NA,NA,385,NA,National Rank,East Tennessee St.,2008,1705
Role Player,23,Mike Smith,6-6,225,So,32,57.6,97,17.5,14.4,48.8,54.6,6.8,9.8,9.8,26.5,2.5,1.9,5,4,57.4,67,93,0.72,55,118,0.466,16,44,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2008,5065
Role Player,2,Kenyona Swader,6-9,190,Sr,32,54.6,113.5,17.7,19.2,55.6,59.2,5.6,8.8,8.8,17,2,1.5,4.1,3.5,34.1,54,70,0.771,63,114,0.553,34,91,0.374,NA,27,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,376,319,49,National Rank,East Tennessee St.,2008,5801
Role Player,32,Travis Strong,6-2,210,Sr,32,52.5,119.4,19.4,24,55.1,59.6,1.8,6.5,6.5,11.3,0.5,3.2,3.2,4.2,35,71,86,0.826,26,63,0.413,73,183,0.399,NA,91,NA,NA,NA,NA,NA,NA,NA,37,NA,187,NA,NA,NA,141,NA,278,National Rank,East Tennessee St.,2008,1351
Role Player,11,Jocolby Davis,6-1,165,Jr,31,45.8,85.1,19.1,11.4,43.6,48.4,3.2,25,25.1,33.8,1.6,2.5,4.6,4.7,88.2,51,90,0.567,34,85,0.4,7,17,0.412,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,NA,NA,447,NA,NA,NA,NA,National Rank,East Tennessee St.,2008,6696
Role Player,30,Micah Williams,6-4,215,Fr,27,18.8,105.1,19.9,23.1,48.2,51,8.1,9.8,9.8,15.4,1.9,3,3.1,3.1,22.4,14,19,0.737,23,45,0.511,12,40,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2008,7296
Limited Role,21,Dequan Twilley,6-1,170,So,12,18.7,76.9,15.4,12.1,43.2,46.9,0,16,16,37.1,0,2.4,4.6,2.6,34.1,10,15,0.667,10,28,0.357,6,16,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2008,5204
Limited Role,34,Greg Hamlin,6-7,210,Jr,21,15.2,106.2,15.6,14.9,56.8,57.6,10.7,4.6,4.6,20.8,10.1,3.8,7.1,3.1,38.6,10,17,0.588,25,44,0.568,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2008,7418
