Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Major Contributor,50,John Michael Hall,6-5,205,Sr,30,21.7,87.7,24.2,21.3,41.4,47.2,5.3,22,22.7,25.5,1.3,4.6,3.6,4.5,44.7,24,34,0.706,27,65,0.415,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2009,7135
Significant Contributor,31,Jonathan Cox,6-8,225,Sr,33,82,108.7,20.2,23.1,54.5,57.3,6.6,6.8,6.8,15,3,1.7,2.5,3.7,32.7,73,102,0.716,71,152,0.467,66,160,0.412,222,492,NA,NA,286,32,NA,26,NA,325,389,NA,388,NA,NA,NA,NA,134,National Rank,Drake,2009,3848
Significant Contributor,3,Craig Stanley,5-11,190,Jr,33,72.2,97.5,20.1,15.5,50.8,55.9,1.3,31,31,28.9,0.4,1.5,1.7,4,54.1,72,100,0.72,82,155,0.529,8,30,0.267,NA,NA,NA,NA,NA,436,NA,NA,68,NA,NA,NA,42,NA,182,NA,458,NA,National Rank,Drake,2009,7693
Role Player,44,Adam Templeton,6-5,225,Jr,33,57.7,96.2,16.5,17.9,45,48.8,7.1,8.9,8.9,19.6,1.1,1.6,3.8,2.5,21.8,30,37,0.811,24,60,0.4,35,110,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drake,2009,3996
Limited Role,4,Brent Heemskerk,6-8,225,Sr,33,48.6,107.4,13.1,13.8,48.6,50.2,9.8,6.4,6.4,12.7,4.9,2.5,5.3,2.6,33.3,21,37,0.568,48,87,0.552,4,24,0.167,NA,NA,NA,NA,NA,NA,324,329,NA,131,189,NA,NA,NA,NA,NA,281,NA,National Rank,Drake,2009,2570
Limited Role,11,Jacob Baryenbruch,6-0,170,Sr,33,27.8,84.4,15.2,14.4,37.9,41.6,0.7,23,23,27.1,0,1.7,1.7,2.2,19.7,10,13,0.769,1,4,0.25,16,62,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2009,4677
Limited Role,2,Alex White,6-6,235,Sr,31,27,100.9,12.7,10.3,58.7,59.1,11.3,3.8,3.8,27.7,2.1,2.1,5.9,2.5,41.3,11,19,0.579,27,46,0.587,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2009,8464
Nearly Invisible,22,Bill Eaddy,6-5,215,Jr,33,24,104.5,11.9,14.4,50.9,53.8,1.6,6.9,6.9,15,0,1.6,7.3,2.1,22.8,10,13,0.769,2,8,0.25,18,49,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drake,2009,8531
Major Contributor,3,Scott Rodgers,6-3,200,Sr,28,82.4,92,26.4,25.5,37.9,45,3.6,22,22,19.7,0.6,1.4,3,5.4,48.7,120,167,0.719,88,250,0.352,28,93,0.301,205,NA,212,411,NA,NA,NA,NA,341,NA,NA,NA,NA,187,265,NA,NA,NA,National Rank,Drexel,2009,4390
Major Contributor,11,Gerald Colds,5-11,160,So,27,61.1,82.8,24.4,26.8,37.1,39.3,2.3,16,16.4,17.3,0.6,1.7,2.3,4.3,33.2,45,89,0.506,56,156,0.359,29,112,0.259,NA,NA,422,283,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,NA,National Rank,Drexel,2009,6612
Significant Contributor,33,Evan Neisler,6-8,215,Jr,29,61.9,87.9,22.2,19.5,39.6,46.3,11.2,4.7,4.7,24.1,3,0.7,4.3,4.5,51.3,71,101,0.703,78,196,0.398,0,1,0,NA,NA,NA,NA,NA,NA,179,217,NA,NA,381,NA,NA,485,23,NA,NA,NA,National Rank,Drexel,2009,6983
Significant Contributor,5,Leon Spencer,6-8,220,Jr,29,42.4,109.3,20.5,18.9,55,58.4,12.6,6.4,6.4,19.1,8.7,1.1,5.5,4.3,49.6,45,65,0.692,72,131,0.55,0,0,0,NA,44,NA,NA,NA,NA,85,259,NA,NA,46,NA,NA,NA,NA,NA,296,NA,National Rank,Drexel,2009,8123
Role Player,0,Tramayne Hawthorne,6-0,180,Sr,29,70,100.1,18.1,24.1,40.4,42.3,2.8,15,15.7,9.3,0.7,2.5,3,2.4,14.9,27,41,0.659,26,76,0.342,57,200,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2009,5066
Role Player,45,Samme Givens,6-5,215,Fr,29,50.7,107.3,18,16.9,44.3,47.6,18.1,8.1,8.1,12.9,1.9,1.4,5.7,3.7,47.1,39,66,0.591,62,140,0.443,0,0,0,NA,NA,NA,NA,NA,NA,3,303,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Drexel,2009,7982
Limited Role,23,Jamie Harris,5-10,165,So,29,82.7,102,15.2,14.1,47.4,52.9,1.7,20,20.1,23.5,0.7,1.9,3.4,2.8,36.8,56,70,0.8,48,114,0.421,28,76,0.368,2,NA,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,NA,NA,NA,226,NA,423,National Rank,Drexel,2009,6754
Limited Role,42,Kenny Tribbett,6-9,250,Jr,29,34.2,84.2,14.8,10.4,48.3,52.9,10.7,1.1,1.1,35,2.2,1.2,6.5,2.9,53.4,21,31,0.677,28,58,0.483,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2009,6121
Nearly Invisible,13,Yannick Formbor,6-8,255,So,17,12.2,84.5,11.8,11,36.4,39.5,8.8,4.5,4.5,22.4,2.1,0.9,5.3,2.1,31.8,4,7,0.571,8,22,0.364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drexel,2009,7519
Major Contributor,12,Kyle Singler,6-8,235,So,37,80.3,111.3,26.2,26.9,51.4,54.9,10.4,15.6,15.6,16.9,3.1,2.7,3.3,4.9,36.9,124,174,0.713,139,292,0.476,69,180,0.383,295,339,235,281,NA,NA,243,403,NA,NA,378,371,NA,327,NA,NA,NA,313,National Rank,Duke,2009,6299
Major Contributor,15,Gerald Henderson,6-4,215,Jr,37,73.9,110,27.4,29.2,49.4,54.2,4.7,18,18,15.3,2.5,2.4,2.3,5.5,39.7,143,188,0.761,172,351,0.49,41,122,0.336,NA,397,146,128,NA,NA,NA,NA,NA,367,479,NA,28,163,482,417,NA,NA,National Rank,Duke,2009,5340
Significant Contributor,30,Jon Scheyer,6-5,185,Jr,37,81.8,122.6,20.7,20.6,50.4,58.5,3.8,15,15.7,13,0.5,2.7,2,5.4,58.2,179,214,0.836,67,163,0.411,79,205,0.385,232,39,NA,NA,NA,234,NA,NA,NA,157,NA,372,154,196,124,111,NA,293,National Rank,Duke,2009,4861
Significant Contributor,2,Nolan Smith,6-2,185,So,34,49.4,104.7,20.7,21.3,48.5,53.8,3.5,15,15.2,20.8,0.3,2.5,3.8,3.7,31.7,62,73,0.849,71,152,0.467,27,78,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Duke,2009,6856
Role Player,3,Greg Paulus,6-1,185,Sr,36,38.9,107,16,17.6,49.7,52.2,1.3,14,14.9,18,0.2,2.8,3.6,2.8,26,27,39,0.692,19,40,0.475,37,110,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2009,3325
Role Player,55,Brian Zoubek,7-1,280,Jr,36,28.8,119.4,17.6,16.8,57.5,61,16.4,6.9,6.9,19.1,6.5,2,6.7,2.9,27.4,24,29,0.828,61,106,0.575,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2009,5940
Role Player,21,Miles Plumlee,6-10,230,Fr,24,11.1,75.2,19,15.6,47.4,48.6,8.8,1.1,1.1,36.5,7,1.4,9,2.9,28.9,6,11,0.545,18,38,0.474,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2009,8904
Limited Role,42,Lance Thomas,6-8,220,Jr,37,46.4,117,14.4,11.3,62.6,61.4,11.1,4.5,4.5,16.8,1.4,1.4,5.5,4.3,81.7,52,94,0.553,72,115,0.626,0,0,0,NA,122,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,National Rank,Duke,2009,5536
Limited Role,20,Elliot Williams,6-4,180,Fr,34,37.9,96.5,15.3,15.3,47.6,48.4,5.7,7.4,7.4,19.3,0.2,2.1,4.1,3.1,36.2,23,46,0.5,47,91,0.516,9,36,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2009,8207
Nearly Invisible,14,David McClure,6-6,215,Sr,36,38.2,117.1,8.1,6.5,52.8,52,6.9,11.1,11.1,17.6,3,2.7,3.3,1.9,40.7,10,22,0.455,27,48,0.562,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duke,2009,3103
Major Contributor,1,Aaron Jackson,6-4,185,Sr,34,90.5,123.8,25.1,23,61.1,65.4,5.7,31.4,31.4,18.6,0.2,2.5,2,4.9,45.5,152,188,0.809,182,297,0.613,47,116,0.405,32,29,331,NA,35,21,NA,NA,61,NA,NA,496,139,347,336,195,74,17,National Rank,Duquesne,2009,3367
Significant Contributor,30,Bill Clark,6-5,205,So,34,72.8,112,21.7,19.8,60.8,62.8,6.3,16.9,16.9,21.8,0.7,1.8,4.8,4.4,47.2,92,135,0.681,75,120,0.625,66,166,0.398,NA,303,NA,NA,42,57,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,5,215,National Rank,Duquesne,2009,6635
Significant Contributor,23,Melquan Bolding,6-4,190,Fr,34,63.3,102.7,20.3,22.2,49.8,52.5,7.2,8.3,8.3,16.6,1.1,2.3,2.2,3.5,29.3,56,82,0.683,84,172,0.488,37,108,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,NA,National Rank,Duquesne,2009,7790
Significant Contributor,3,Eric Evans,5-11,195,Fr,34,58.6,100.5,22.6,23.2,45.4,51.3,1.2,16,16.8,17.6,0,2,2.7,4.7,43.3,89,117,0.761,64,136,0.471,39,134,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,NA,416,NA,NA,National Rank,Duquesne,2009,7860
Significant Contributor,32,B.J. Monteiro,6-5,195,Fr,30,21.6,89.8,22,21.7,39.8,43.4,5.1,14.4,14.4,17.3,0.7,0.9,5.9,4.5,45.2,24,42,0.571,31,73,0.425,4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2009,8589
Role Player,25,Damian Saunders,6-7,210,So,34,85.2,112.6,18.7,19.4,60.2,59.4,8.4,12.5,12.5,17.5,7.4,3.4,3.5,3.2,29.9,50,98,0.51,142,220,0.645,37,108,0.343,13,272,NA,NA,54,194,NA,359,NA,NA,74,138,NA,NA,NA,NA,25,NA,National Rank,Duquesne,2009,6516
Limited Role,13,Jason Duty,6-1,175,Jr,34,61,120.1,12.7,15.3,58.3,61.1,1.7,9.2,9.2,13.2,0.1,0.9,3,2.2,22,34,41,0.829,26,53,0.491,55,133,0.414,NA,66,NA,NA,106,101,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,131,National Rank,Duquesne,2009,5734
Limited Role,22,David Theis,6-7,230,Fr,24,20,80.2,15.9,15.3,42.6,44.3,6.8,2.4,2.4,25.7,3,1.6,5.4,2.7,31.1,10,19,0.526,17,39,0.436,6,22,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2009,8634
Limited Role,54,Oliver Lewinson,6-9,240,Fr,25,14.8,59,12.2,9.9,24.1,26.7,7.5,3,3,31.8,1.6,0.8,6.1,2.1,34.5,4,10,0.4,7,28,0.25,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duquesne,2009,8798
Major Contributor,10,Brock Young,5-11,165,So,30,81.8,105.7,24,18.9,42.6,50.8,1.9,45,45,23.4,0.1,2.4,2.1,4,45.9,99,118,0.839,75,187,0.401,23,70,0.329,227,NA,468,NA,NA,NA,NA,NA,2,NA,NA,NA,202,NA,327,103,NA,NA,National Rank,East Carolina,2009,6871
Significant Contributor,4,Sam Hinnant,6-4,190,Sr,30,86.5,109.8,21.2,24.8,50.4,55,2.5,11,11.6,12.4,0.2,1,1.9,3.5,29.6,88,106,0.83,53,123,0.431,85,235,0.362,87,41,NA,487,NA,NA,NA,NA,NA,113,NA,NA,85,NA,NA,131,NA,488,National Rank,East Carolina,2009,3389
Significant Contributor,1,Darrius Morrow,6-8,250,Fr,30,66,113.8,20,15.4,55.6,59.6,13.7,5.4,5.4,16.5,3,1.3,4.2,5.7,94.7,104,160,0.65,94,168,0.56,0,1,0,NA,212,NA,NA,223,186,41,NA,NA,NA,394,NA,NA,137,1,NA,24,NA,National Rank,East Carolina,2009,7760
Significant Contributor,24,Jontae Sherrod,6-2,186,So,28,31.5,91.5,20.6,18.7,53.6,53.7,3.4,21,21.3,29.7,0,2.8,5,2.4,19.4,10,19,0.526,27,55,0.491,17,43,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2009,8352
Significant Contributor,15,Chris Turner,6-5,195,Fr,30,29.6,81.2,22.1,22.9,35.4,37.4,7,13.6,13.6,18.2,0.3,2,2.7,3.3,28.3,16,32,0.5,22,76,0.289,12,37,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Carolina,2009,8400
Role Player,2,James Legan,6-3,200,Sr,30,76.6,115.3,16.6,21.7,56.3,58.8,1.2,7.6,7.6,10.5,0.2,1.6,2.1,2.3,18.4,42,51,0.824,36,80,0.45,80,197,0.406,429,172,NA,NA,185,223,NA,NA,NA,37,NA,NA,187,NA,NA,NA,NA,165,National Rank,East Carolina,2009,6844
Role Player,21,Jamar Abrams,6-5,180,So,30,66.9,112.5,17.2,19.5,59.4,62,6.8,3.6,3.6,17.6,1.3,1.7,4.7,2.5,22.9,41,50,0.82,65,117,0.556,43,101,0.426,NA,276,NA,NA,68,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8,National Rank,East Carolina,2009,6859
Role Player,33,Chad Wynn,6-10,240,So,29,48.3,105.4,18.7,18.3,59.2,59.6,10.8,4.1,4.1,20.9,6.6,1.3,6.3,3.1,34.7,30,51,0.588,87,147,0.592,0,0,0,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,96,NA,NA,NA,NA,NA,121,NA,National Rank,East Carolina,2009,7235
Go-to Guys,3,Courtney Pigram,6-1,195,Sr,34,86.4,97,28.4,31.2,45.8,48.8,2.3,23,23,18.4,0.6,2.7,2.4,3.8,23.8,94,131,0.718,138,317,0.435,76,233,0.326,91,NA,81,69,NA,NA,NA,NA,3,NA,NA,406,328,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2009,3629
Go-to Guys,42,Kevin Tiggs,6-4,210,Sr,34,83.9,113.7,28.3,27.3,56.8,61.7,6.1,12,12.5,17.5,0.8,3.4,2.6,6.3,54.6,196,256,0.766,211,364,0.58,37,105,0.352,16,224,9,236,165,78,NA,NA,NA,NA,NA,134,483,57,171,397,152,NA,National Rank,East Tennessee St.,2009,6276
Significant Contributor,1,Mike Smith,6-6,225,Jr,34,86.7,111.9,20.7,21.8,50.9,56,4.7,11.2,11.2,14,1.7,2.1,3.5,4.2,42.4,127,164,0.774,131,265,0.494,44,122,0.361,84,306,NA,NA,NA,421,NA,243,NA,227,NA,NA,NA,NA,404,339,NA,493,National Rank,East Tennessee St.,2009,5065
Role Player,30,Micah Williams,6-4,215,So,33,33.3,103.5,16.1,18.2,47.2,50.9,5.6,3.4,3.4,13.4,1.3,1.3,2.6,3,33.1,29,41,0.707,33,68,0.485,17,56,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2009,7296
Role Player,25,Jarvis Jones,6-2,160,Fr,33,25.5,93.4,16.5,22.1,43.9,45.5,2.6,4,4,13.3,0.3,2.5,2.6,1.7,8.7,8,10,0.8,22,52,0.423,19,63,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2009,8500
Limited Role,34,Greg Hamlin,6-7,210,Sr,33,56.6,101.2,13.4,11.7,49.3,52.3,8.2,8.6,8.6,22.6,7.8,2.3,5.7,2.3,35.3,32,48,0.667,67,135,0.496,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2009,7418
Limited Role,41,Isiah Brown,6-8,210,Fr,34,46.3,109,13.9,11.1,67.6,63.2,12.8,3.8,3.8,24.3,3.9,1,5.7,2.6,44.8,19,47,0.404,71,105,0.676,0,0,0,NA,465,NA,NA,NA,NA,77,NA,NA,NA,265,NA,NA,NA,NA,NA,1,NA,National Rank,East Tennessee St.,2009,8058
Limited Role,20,Adam Sollazzo,6-6,185,Fr,33,43.1,82.3,14,7.6,49.3,51,1.9,17.9,17.9,37,1.6,2.2,3.4,3.3,91,32,61,0.525,30,58,0.517,2,9,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,East Tennessee St.,2009,8105
Limited Role,13,Tommy Hubbard,6-4,205,So,15,19.3,119.5,12.8,10.6,40.5,52.9,13.4,3.6,3.6,11.3,0.9,1.2,6.5,3.5,73.8,26,31,0.839,17,41,0.415,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2009,8659
Limited Role,43,Seth Coy,6-11,240,Fr,24,18.9,105.4,13.1,12.7,59.2,58.5,4.7,4.7,4.7,19.3,5,1.9,3.9,2.8,42.9,11,21,0.524,29,49,0.592,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Tennessee St.,2009,8680
Major Contributor,10,Romain Martin,6-3,185,Jr,30,75.2,105.5,25.2,32.1,53.6,55.7,2.1,8.5,8.5,14.6,0.3,1.5,2.2,3.2,15.8,48,61,0.787,90,190,0.474,78,196,0.398,498,NA,313,47,346,46,NA,NA,NA,278,NA,NA,229,NA,NA,276,NA,211,National Rank,Eastern Illinois,2009,4931
Significant Contributor,30,T.J. Marion,6-4,195,Jr,30,75.6,93.4,22.1,18.4,43.9,49,4.1,24.1,24.1,24,2.1,1.7,3.2,4.2,49.3,74,110,0.673,98,222,0.441,0,1,0,479,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,NA,257,NA,NA,NA,National Rank,Eastern Illinois,2009,7656
Significant Contributor,41,Edin Suljic,6-7,220,Jr,30,43.6,91,20.5,19.5,43.4,48.4,7.9,10,10.5,23.3,1.4,1,3,3.2,30.9,33,42,0.786,59,136,0.434,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Eastern Illinois,2009,8100
Significant Contributor,20,Jay Smith,6-2,175,Jr,29,19.6,78.9,20.3,27.5,34.9,37.3,1.6,5.2,5.2,13.1,0,1.3,0.7,2.2,9.3,7,8,0.875,9,16,0.562,14,70,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2009,8645
Significant Contributor,5,Dewayne Wright,5-10,161,Jr,28,17.7,79.8,21.1,18.8,36.8,41.5,4.1,14,14.7,25.2,0,2.6,4.7,3.9,43.4,14,23,0.609,9,37,0.243,7,16,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2009,8718
Role Player,2,Tyler Laser,6-1,183,So,30,76.3,113.8,19.6,21.3,56.2,60.1,1,22,22.3,18.5,0.4,2,2.2,2.7,20,50,52,0.962,74,142,0.521,48,118,0.407,45,217,NA,NA,198,157,NA,NA,32,NA,NA,NA,216,NA,NA,NA,NA,162,National Rank,Eastern Illinois,2009,6574
Role Player,45,Ousmane Cisse,6-8,250,Jr,30,64.7,109.6,18.4,15,60.6,60.9,13.5,8.5,8.5,21.4,2.6,1.4,4.9,3.9,58.1,53,90,0.589,94,155,0.606,0,0,0,NA,422,NA,NA,45,107,49,122,NA,NA,45,NA,NA,NA,126,NA,86,NA,National Rank,Eastern Illinois,2009,5166
Role Player,23,Jeremy Granger,6-1,170,Fr,29,30.7,85.4,17.5,15.1,33.8,44.8,2,11,11.5,23.2,0.3,2.2,3.7,4,59.5,35,44,0.795,25,69,0.362,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2009,8373
Limited Role,12,Billy Parrish,6-4,213,Sr,30,61.1,106.3,15.4,15.4,50,52.5,8.7,12,12,17.7,0.7,1.2,4.7,2.4,26,27,39,0.692,69,137,0.504,4,13,0.308,NA,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Eastern Illinois,2009,3983
Limited Role,32,Matt Dorlack,6-11,253,So,29,18.3,94.9,12.7,7.5,45.5,50.7,15.4,3.3,3.3,29,5.1,0,7.6,2.9,81.8,11,18,0.611,10,22,0.455,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Illinois,2009,7486
Major Contributor,20,Mike Rose,6-4,195,Sr,31,90.3,118,27.3,28.6,58.4,61.2,7,15.4,15.4,15.3,0.3,3,1.6,4.3,31.1,104,137,0.759,109,235,0.464,99,206,0.481,37,1,149,166,103,98,NA,NA,NA,375,NA,257,32,NA,NA,424,NA,7,National Rank,Eastern Kentucky,2009,4878
Major Contributor,24,Josh Taylor,6-7,220,Jr,31,52.7,117.6,24.4,28.7,59.3,60.1,8.4,10,10.9,12.7,2.1,1.6,4.8,3.1,18.2,31,47,0.66,72,123,0.585,54,135,0.4,NA,109,412,163,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,136,191,National Rank,Eastern Kentucky,2009,5813
Major Contributor,15,Jorge Camacho,6-7,215,Fr,31,36.1,120.2,24.5,21.7,56.7,60.4,13.9,18.4,18.4,16.8,1.7,2.1,4.9,4.3,41.8,42,56,0.75,76,132,0.576,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Kentucky,2009,8251
Significant Contributor,10,Mike Lewis,5-7,140,Fr,23,17.7,101.7,23,21.5,50,51.7,3.4,22,22.6,21.4,0,2.3,2.2,3.3,27.7,11,18,0.611,13,26,0.5,13,39,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Kentucky,2009,8717
Significant Contributor,33,Deveyon Hunter,6-4,210,Fr,25,14.6,83.5,20.6,18.9,38.3,40.5,6.2,10,10.1,20.5,0,0.7,2.4,3.5,38.3,9,18,0.5,15,31,0.484,2,16,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Kentucky,2009,8805
Role Player,31,Justin Stommes,6-7,195,So,29,68.4,121.8,16.2,18.2,59.2,61.9,1.3,12.3,12.3,13.4,1,2.2,2,2.5,23.5,41,50,0.82,48,89,0.539,52,124,0.419,NA,48,NA,NA,82,76,NA,NA,NA,183,NA,NA,157,NA,NA,NA,376,103,National Rank,Eastern Kentucky,2009,6346
Role Player,11,Papa Oppong,6-4,175,Jr,26,53.5,116.9,18.5,19.5,57.9,59.7,8,9.1,9.1,15.5,1.5,2.7,3.1,2.8,25.3,32,45,0.711,52,90,0.578,34,88,0.386,NA,124,NA,NA,NA,NA,NA,282,NA,394,NA,411,NA,NA,NA,NA,167,291,National Rank,Eastern Kentucky,2009,7940
Role Player,23,Dayvon Ellis,6-0,NA,Jr,23,37,101.8,17,14.3,48.3,49.6,3,26,26.6,26.8,0.5,3,3.3,1.7,11.1,7,10,0.7,30,53,0.566,9,37,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Kentucky,2009,8229
Limited Role,5,Joshua Jones,6-4,190,Fr,31,63.1,118.3,15.2,16.3,56.5,58,0.8,13.1,13.1,11.8,0.3,2.4,2.2,2.8,33,37,58,0.638,32,62,0.516,45,114,0.395,NA,96,NA,NA,177,277,NA,NA,NA,79,NA,NA,237,NA,NA,NA,NA,228,National Rank,Eastern Kentucky,2009,7794
Limited Role,44,Ryan Wiersma,6-6,215,Sr,29,41.3,97.7,13.8,6.8,37.5,37.6,10.2,22,22.8,31.5,4.3,2.7,5.8,2.1,52.1,9,25,0.36,18,47,0.383,0,1,0,NA,NA,NA,NA,NA,NA,275,NA,307,NA,227,383,NA,NA,NA,NA,NA,NA,National Rank,Eastern Kentucky,2009,2759
Limited Role,3,Robin Mestdagh,6-4,190,Jr,26,20.1,96.9,12,11.4,51.3,51.3,1,13.7,13.7,27.6,0,2.8,5.1,1.2,5.1,1,2,0.5,2,3,0.667,12,36,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Kentucky,2009,7549
Go-to Guys,33,Brandon Bowdry,6-6,229,So,32,73,90,33.1,31.4,46.8,51.3,9.3,18.3,18.3,24.8,0.9,1.8,4.1,6.1,44.9,117,170,0.688,152,319,0.476,17,60,0.283,NA,NA,12,61,NA,NA,4,166,NA,NA,NA,NA,NA,73,351,NA,NA,NA,National Rank,Eastern Michigan,2009,5178
Major Contributor,2,Solomon Farris,6-4,190,So,17,27.9,78.7,26,27.3,41.7,43.3,5.2,22.6,22.6,28.1,0.3,3.6,2.5,2.8,13.5,11,17,0.647,27,65,0.415,17,61,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Michigan,2009,8446
