Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,NA,Matt Causey,,NA,,28,33.5,85.7,14.7,10.4,37.5,45.4,4.1,23,23.7,33.1,0.8,2.6,5.8,2.7,46.4,20,26,0.769,15,36,0.417,4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2004,17676
Limited Role,NA,Sead Dizdarevic,,NA,,17,11.4,78.1,14.6,15.3,28.6,35.1,9.4,1.5,1.5,18.5,6.7,0.9,3.8,2.9,35.7,7,10,0.7,5,23,0.217,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2004,18037
Nearly Invisible,NA,Amadou Kilkenny-Diaw,,NA,,28,22.9,78.9,9.6,10,45.9,45,5.5,0.7,0.7,27.7,2.5,1.6,6,1.3,10.8,1,4,0.25,17,37,0.459,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2004,17827
Significant Contributor,NA,Rashad Wright,6-3,190,Sr,29,88.6,108.5,20.2,22.8,53,55.9,1.3,19,19.4,17.8,1.4,3,2,4,38,82,120,0.683,67,147,0.456,67,169,0.396,42,486,NA,NA,376,428,NA,NA,492,NA,NA,309,9,NA,NA,NA,NA,236,National Rank,Georgia,2004,36595
Significant Contributor,NA,Damien Wilkins,6-7,230,Sr,30,86.9,104.6,21.6,21.2,45.3,52.8,6.7,19.1,19.1,20.1,1.2,2.5,2.9,4.7,52.1,118,150,0.787,90,204,0.441,27,84,0.321,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,202,283,NA,NA,National Rank,Georgia,2004,16870
Significant Contributor,NA,Chris Daniels,6-7,220,Sr,30,71.1,99.3,22.9,18.7,51.7,57.1,12.6,15.3,15.3,27.9,4.8,3.4,4.2,4.8,59.6,90,124,0.726,103,200,0.515,3,8,0.375,NA,NA,NA,NA,47,327,69,5,NA,NA,148,171,NA,413,103,NA,NA,NA,National Rank,Georgia,2004,17127
Significant Contributor,NA,Jonas Hayes,6-8,240,Sr,30,70,105.3,22.7,23.6,51.4,55,9.4,9,9,17.1,0.6,1.8,3.9,5.3,54.3,92,140,0.657,131,253,0.518,1,5,0.2,NA,NA,NA,NA,496,NA,375,NA,NA,477,NA,NA,NA,25,167,NA,NA,NA,National Rank,Georgia,2004,17146
Role Player,NA,Levi Stukes,,NA,Fr,30,74.4,97,18.5,20,51.3,53.8,3.5,12,12.9,24.9,0.9,2.2,4.2,3.1,28.8,46,67,0.687,34,82,0.415,57,151,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,National Rank,Georgia,2004,821
Role Player,NA,Buzz Wehunt,,NA,,28,24.2,88,17.9,20.6,40.4,43,5.6,14.9,14.9,23.3,0.4,3.8,4.8,2.3,15.4,9,12,0.75,15,31,0.484,11,47,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2004,17809
Limited Role,NA,Steve Newman,,NA,Fr,30,39.8,75.6,15.3,14.4,33.9,39.4,5.9,9.8,9.8,30.6,4,1.3,6.7,2.5,30,20,27,0.741,26,65,0.4,3,25,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2004,928
Limited Role,NA,Marcus Sikes,,NA,,29,30.6,89.8,15.2,13.8,35.6,41,6,18,18,22.8,1,0.8,5,3.3,50,20,33,0.606,13,39,0.333,7,27,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2004,4949
Major Contributor,NA,Elton Nesbitt,,NA,,29,71.3,104.8,25.7,28.3,49.2,53,3.2,24.3,24.3,18.1,0.5,4.1,3.2,4.3,26.8,80,102,0.784,87,193,0.451,67,188,0.356,NA,NA,242,172,NA,NA,NA,NA,232,NA,NA,65,NA,NA,NA,295,NA,NA,National Rank,Georgia Southern,2004,412
Significant Contributor,NA,Frank Bennett,6-7,230,Sr,29,72.9,113.3,20.4,20.1,60.3,62.7,7.5,3.7,3.7,16.9,2.2,1.5,3.9,5.7,59.4,111,164,0.677,156,260,0.6,7,16,0.438,NA,223,NA,NA,48,6,NA,467,NA,449,NA,NA,NA,162,105,NA,79,NA,National Rank,Georgia Southern,2004,17100
Significant Contributor,NA,Terry Williams,,NA,Jr,29,70.2,114.3,20.5,19.8,51.5,57.6,0.8,33,33.2,20.5,2.1,4.1,3.8,3.9,34.4,81,90,0.9,33,67,0.493,68,195,0.349,NA,189,NA,NA,481,298,NA,NA,45,NA,NA,64,NA,NA,NA,12,NA,NA,National Rank,Georgia Southern,2004,603
Significant Contributor,NA,Jean Francois,,NA,Jr,29,60.4,95.7,22.5,24,42.3,45.2,12.3,8.6,8.6,15.2,4.6,3.1,4.3,4.5,35.2,57,96,0.594,111,266,0.417,3,7,0.429,NA,NA,NA,NA,NA,NA,81,324,NA,254,169,289,NA,NA,NA,NA,NA,NA,National Rank,Georgia Southern,2004,461
Significant Contributor,NA,Donte Gennie,,NA,Fr,27,23.7,81.9,21.5,20.9,47.3,48.4,5,13,13.5,31.2,0,3.7,2.5,2.7,16.1,9,15,0.6,29,59,0.492,10,34,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2004,893
Role Player,NA,Kordel Gibson,6-5,220,Sr,29,44.9,104,17.9,19.8,52.7,53.1,7,11,11.4,18.1,2.2,2.8,5.9,3.1,24.6,22,41,0.537,31,63,0.492,38,104,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,NA,NA,NA,NA,NA,457,National Rank,Georgia Southern,2004,17509
Role Player,NA,Chad Fleming,,NA,,29,43.9,91.9,19.8,18.4,48.7,48.5,7.9,19.6,19.6,25.9,1.7,3.3,4.3,3,23.7,16,36,0.444,59,114,0.518,10,38,0.263,NA,NA,NA,NA,NA,NA,NA,245,472,NA,NA,188,NA,NA,NA,NA,NA,NA,National Rank,Georgia Southern,2004,17524
Role Player,NA,Courtney Joseph,,NA,,16,12.7,74.8,19.3,15.1,50,49.7,9.3,5.8,5.8,37.8,6.6,1.4,7.2,3,30.6,5,11,0.455,18,36,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2004,2762
Limited Role,NA,Prentice Mobley,5-11,170,,29,39.7,105.9,15.1,12,51.7,59,0.9,19,19.6,25.8,0,1.9,3.2,3.8,61.1,44,55,0.8,30,61,0.492,11,29,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2004,17579
Limited Role,NA,Sean Olivier,,NA,,28,27.8,83.2,14.5,12.4,36.9,42.3,9.1,2.9,2.9,24.1,5.1,1.6,7.8,3.6,53.8,21,35,0.6,24,65,0.369,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2004,2356
Limited Role,NA,Marcus Byams,6-7,240,Sr,28,21.2,104.5,12.4,9.3,41.9,50.1,11.6,8.2,8.2,21.7,0.8,2.5,6.6,3.4,67.6,18,25,0.72,14,36,0.389,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2004,17850
Major Contributor,NA,Nate Williams,6-11,225,,22,54.6,112.6,24.5,24,55.5,61.6,8.3,14.2,14.2,21.2,5.7,1.2,3.8,4.8,43.8,82,95,0.863,119,215,0.553,1,2,0.5,NA,252,364,NA,NA,NA,NA,2,NA,NA,1,NA,NA,445,NA,4,276,NA,National Rank,Georgia St.,2004,17376
Significant Contributor,NA,Lamont McIntosh,6-3,175,Sr,28,53.9,96.8,22.3,27.8,48.2,48.7,5.3,13.4,13.4,19.4,0.5,1.6,3.2,2.1,8.1,12,20,0.6,79,156,0.506,27,92,0.293,NA,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia St.,2004,17391
Significant Contributor,NA,Herman Favors,,NA,,29,52.2,108.2,20.6,16.3,54.6,58.4,3,30,30.4,26.8,0,2.2,4.1,3.9,50.4,50,71,0.704,35,75,0.467,28,66,0.424,NA,5,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,95,National Rank,Georgia St.,2004,1542
Significant Contributor,NA,D'Andre McGrew,,NA,,29,43.8,93.8,22.5,18.5,50,55.8,3.4,22.5,22.5,33.8,0.2,2.8,3.6,3.4,34.3,40,46,0.87,31,55,0.564,24,79,0.304,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,NA,401,NA,NA,NA,NA,218,NA,National Rank,Georgia St.,2004,4065
Significant Contributor,NA,Reo Logan,6-11,225,,28,38.1,98.8,22,19,52.5,56.3,11,6,6,24.9,2.6,1.4,4.8,4.9,59.2,47,71,0.662,63,119,0.529,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2004,17606
Role Player,NA,Kevin Thomas,,NA,,29,58.1,115,19.2,24.6,54.6,56.2,4.7,10,10.2,13.4,0.6,2,2.5,2.8,19.4,32,46,0.696,35,77,0.455,63,160,0.394,NA,158,NA,454,NA,NA,NA,NA,NA,93,NA,NA,32,NA,NA,NA,NA,255,National Rank,Georgia St.,2004,332
Role Player,NA,Trello Galloway,6-7,195,,26,57.9,118.8,18.1,16.4,65,64.9,10.9,12.5,12.5,19.8,4.2,3,4.8,3.9,52.9,51,83,0.614,90,132,0.682,8,25,0.32,NA,72,NA,NA,NA,NA,18,21,NA,NA,205,322,NA,NA,NA,NA,9,NA,National Rank,Georgia St.,2004,17309
Role Player,NA,Marcus Brown,,NA,Fr,28,41.6,121.6,18.4,21.2,57.9,60.8,8.8,7.3,7.3,13,3.6,2.1,3.6,3.5,34.9,38,51,0.745,59,103,0.573,17,43,0.395,NA,36,NA,NA,NA,NA,471,NA,NA,79,255,NA,NA,NA,NA,NA,179,NA,National Rank,Georgia St.,2004,149
Role Player,NA,Daniel Towns,6-0,175,,28,39.9,108.3,16.5,20.4,47.4,50.9,5,8,8,14.4,0.2,2.2,2.9,2.6,22.2,24,30,0.8,10,38,0.263,36,97,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2004,17575
Limited Role,NA,Boyd Copeland,,NA,,29,48.2,103.3,14.2,11.1,51.1,53.7,4.4,21,21.7,28.3,0.4,2.7,2.5,2.3,36,21,32,0.656,35,64,0.547,7,25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,361,NA,NA,491,364,NA,NA,NA,325,NA,National Rank,Georgia St.,2004,445
Major Contributor,NA,B.J. Elder,,NA,,38,65.7,104.1,26.7,32.2,49.7,53.5,4.4,11,11,14.8,0.4,1.5,3.1,4.7,28.2,103,132,0.78,117,262,0.447,77,206,0.374,NA,NA,169,33,NA,NA,NA,NA,NA,213,NA,NA,NA,468,NA,322,NA,391,National Rank,Georgia Tech,2004,17209
Major Contributor,NA,Isma'il Muhammad,,NA,Jr,38,49.2,100.3,25.2,23.5,57,55.8,10,15,15,20.9,1.8,3.2,4.9,5.5,50.4,62,129,0.481,146,252,0.579,0,4,0,NA,NA,281,NA,NA,NA,283,NA,NA,NA,NA,226,NA,198,NA,NA,153,NA,National Rank,Georgia Tech,2004,1507
Major Contributor,NA,Will Bynum,,NA,Jr,30,40.1,102.6,24.9,25.1,48.9,54,1.9,23,23.4,20.2,0.2,2.5,4,4.9,40.4,69,90,0.767,58,126,0.46,34,97,0.351,NA,NA,31,409,NA,NA,NA,NA,273,NA,NA,NA,NA,366,NA,399,NA,NA,National Rank,Georgia Tech,2004,841
Significant Contributor,NA,Jarrett Jack,,NA,So,38,77.2,108.5,23,18.6,50.3,57.9,1.9,32.8,32.8,23.5,0.4,3.5,2.7,5.2,60.4,154,192,0.802,115,223,0.516,30,95,0.316,394,481,NA,NA,NA,277,NA,NA,49,NA,NA,161,48,274,95,191,NA,NA,National Rank,Georgia Tech,2004,147
Role Player,NA,Marvin Lewis,6-4,205,Sr,38,68.2,111.5,17.7,21.4,56.7,59.1,3.4,9.6,9.6,16.7,0.6,1.5,3.5,2.8,20.1,52,65,0.8,60,117,0.513,82,206,0.398,NA,298,NA,NA,167,208,NA,NA,NA,424,NA,NA,NA,NA,NA,NA,NA,225,National Rank,Georgia Tech,2004,17170
Role Player,NA,Luke Schenscher,,NA,Jr,38,67.4,107.5,17,16.6,56.5,59,10,5.4,5.4,20.4,5.4,1.3,4.3,3.5,39.9,68,99,0.687,140,248,0.565,0,0,0,NA,NA,NA,NA,18,214,286,45,NA,NA,117,NA,NA,NA,472,NA,215,NA,National Rank,Georgia Tech,2004,995
Role Player,NA,Clarence Moore,6-5,215,Sr,37,48.5,97.1,17.2,16.3,52,53.9,6.9,9.7,9.7,24.6,3,3.2,5.6,3.2,34.9,38,61,0.623,43,92,0.467,32,83,0.386,NA,NA,NA,NA,NA,NA,NA,282,NA,NA,34,238,NA,NA,NA,NA,NA,303,National Rank,Georgia Tech,2004,17466
Limited Role,NA,Anthony McHenry,,NA,Jr,38,45.3,95.6,12.6,10.8,51.4,51.2,6.9,11.1,11.1,26.4,4.9,3.2,5.5,2.3,33.3,17,36,0.472,45,82,0.549,7,26,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,242,NA,NA,NA,NA,303,NA,National Rank,Georgia Tech,2004,1214
Limited Role,NA,Theodis Tarver,,NA,,24,13.7,89.9,12,10.9,36.4,41.1,11.1,2.3,2.3,19.7,7.8,1.6,5.5,2.7,45.5,9,15,0.6,12,33,0.364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2004,2937
Nearly Invisible,NA,Robert Brooks,6-8,210,Sr,28,16,85.1,10.7,9.3,45.5,46.8,5.7,2.7,2.7,25.3,7.5,2.5,4.7,2.5,48.5,8,16,0.5,15,33,0.455,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2004,17940
Go-to Guys,NA,Ronny Turiaf,,NA,Jr,31,66.7,110.5,28.3,25.4,52.7,58.6,9.6,10.6,10.6,17.8,5.5,1.2,4.1,7.9,77.9,165,233,0.708,156,296,0.527,1,3,0.333,NA,359,72,381,396,239,349,404,NA,NA,113,NA,NA,7,17,NA,459,NA,National Rank,Gonzaga,2004,387
Major Contributor,NA,Adam Morrison,,NA,Fr,31,51.5,117.4,24,28.4,56.4,59.1,6.8,13.5,13.5,13.4,1.6,1.1,2.4,4.4,32.6,61,84,0.726,120,202,0.594,17,56,0.304,NA,98,413,17,NA,NA,NA,NA,NA,94,NA,NA,294,NA,NA,NA,102,NA,National Rank,Gonzaga,2004,125
Significant Contributor,NA,Blake Stepp,6-4,192,Sr,31,85.2,117.1,23.3,22.1,55,59.2,3.2,33.2,33.2,21.6,0.4,1.9,2.2,3.7,31.9,88,106,0.83,64,122,0.525,79,210,0.376,117,105,NA,NA,244,198,NA,NA,46,NA,NA,NA,183,NA,NA,99,475,369,National Rank,Gonzaga,2004,16887
Significant Contributor,NA,Cory Violette,6-8,265,Sr,31,73.9,117.8,21.9,24.3,56.6,59.7,11.2,9.2,9.2,15.1,3,1.9,2.9,4,33.8,80,107,0.748,169,297,0.569,7,20,0.35,NA,91,NA,487,171,172,154,176,NA,238,355,NA,NA,NA,NA,NA,193,NA,National Rank,Gonzaga,2004,17078
Role Player,NA,Erroll Knight,,NA,,30,42.5,109.1,18.9,16.8,51.2,56.3,9,14.4,14.4,21.8,1.9,2.1,5.5,3.8,47.6,45,60,0.75,57,107,0.533,5,19,0.263,NA,442,NA,NA,NA,NA,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,NA,National Rank,Gonzaga,2004,1517
Role Player,NA,Sean Mallon,,NA,Fr,31,37.8,110.6,18,15.2,62.4,66.5,7.7,6.5,6.5,25.6,2.6,1.9,4.6,4.4,65.3,50,66,0.758,57,91,0.626,4,10,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2004,1577
Role Player,NA,Richard Fox,6-11,275,Sr,17,14.9,102.6,18.1,19,52,54.8,8.3,8.4,8.4,22.3,1.1,1.6,5.6,2.7,24,9,12,0.75,26,50,0.52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2004,17971
Limited Role,NA,Tony Skinner,6-5,198,Sr,21,34,105.9,14.3,15.7,56.4,56.7,7.6,8,8,23.6,0.7,1.2,2.8,1.7,10.6,6,10,0.6,26,46,0.565,18,48,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2004,17670
Limited Role,NA,Derek Raivio,,NA,Fr,31,28,115.2,13,13.2,66.9,68.6,0.7,14,14.1,27.7,0.3,2,2.7,1.9,18.5,10,12,0.833,9,19,0.474,23,46,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2004,25
Nearly Invisible,NA,Kyle Bankhead,6-0,195,Sr,31,59.8,140.5,10.3,10.2,69.9,71.5,3.1,17,17.8,17.1,0.1,2.5,2,1.8,24.1,21,26,0.808,14,33,0.424,41,75,0.547,NA,1,NA,NA,NA,NA,NA,NA,NA,473,NA,NA,97,NA,NA,NA,NA,2,National Rank,Gonzaga,2004,17282
Major Contributor,NA,Brion Rush,,NA,,29,85,99.3,27.9,32.1,51.2,54.3,3.6,20.6,20.6,18.7,0.5,2.5,2.8,4.5,25.9,90,119,0.756,99,220,0.45,91,240,0.379,121,NA,97,35,NA,NA,NA,NA,42,NA,NA,NA,49,NA,NA,457,NA,35,National Rank,Grambling St.,2004,353
Major Contributor,NA,Paul Haynes,6-8,215,Sr,29,78.4,100.7,26.6,28.7,50.7,54.6,6.3,9.7,9.7,16,1,1.1,3.9,6.2,48.2,125,183,0.683,158,310,0.51,23,70,0.329,35,NA,171,15,NA,NA,NA,22,NA,32,NA,NA,NA,86,267,NA,NA,NA,National Rank,Grambling St.,2004,16990
Major Contributor,NA,Terry Hill,,NA,,27,19.4,69.4,24.9,17.4,39.5,43.2,10.4,5,5,32.6,1.6,0.7,10.5,6.4,84.2,24,48,0.5,21,56,0.375,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2004,2895
Role Player,NA,Maurice Searight,,NA,,28,80.2,95.4,16,10.6,46.5,48.6,5.5,37.2,37.2,32,0.9,2.5,2.9,2.6,37.8,31,54,0.574,56,109,0.514,7,34,0.206,274,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Grambling St.,2004,1460
Role Player,NA,Ron Ellis,,NA,Jr,29,69.7,97.4,16.5,21.6,51,52,1.3,9.6,9.6,15.3,1,1.2,2.3,2.2,12.6,21,32,0.656,56,132,0.424,49,122,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,226,NA,NA,NA,NA,196,National Rank,Grambling St.,2004,768
Role Player,NA,Larry Haygood,,NA,,27,35.2,88,18.4,21.2,51.6,51.1,6.8,3,3,21.5,2,0.9,7.7,2.8,19.8,11,25,0.44,44,95,0.463,14,31,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2004,17651
Limited Role,NA,Anthony Williams,,NA,Fr,29,42.9,80.7,15.2,13.5,43.4,44.8,5.1,11,11.3,27.1,1.6,1.9,4.9,3,38.8,19,38,0.5,38,88,0.432,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Grambling St.,2004,2994
Limited Role,NA,Jamar Lewis,,NA,,28,42.7,88,14.8,13,45.2,47.2,6.9,8.9,8.9,22.6,2.6,2.9,4.6,3.6,55.3,27,52,0.519,41,89,0.461,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,358,NA,NA,NA,NA,NA,NA,National Rank,Grambling St.,2004,557
Limited Role,NA,Donte' Gordon,,NA,,21,17.9,79.9,14.8,9.6,44.8,46.9,3.1,18,18.6,33.3,0.4,1.8,6.8,3.6,75.9,11,22,0.5,13,25,0.52,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2004,2931
Major Contributor,NA,Mike King,6-8,245,Sr,28,65.9,98.2,24,22.5,46.8,54.8,6.8,7.6,7.6,20.7,2.7,1.1,5.2,5.7,59.7,102,129,0.791,77,173,0.445,16,43,0.372,NA,NA,422,NA,NA,NA,NA,NA,NA,NA,401,NA,NA,155,99,254,NA,NA,National Rank,Green Bay,2004,17202
Major Contributor,NA,Terry Parker,,NA,,28,52.7,94.6,24.1,27.3,45,49.1,5.3,14,14.9,17.4,0.4,1.5,3.1,3.9,26.2,43,55,0.782,69,162,0.426,17,48,0.354,NA,NA,405,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,NA,National Rank,Green Bay,2004,5416
Significant Contributor,NA,Javier Mendiburu,,NA,,28,65.7,100,23.1,16.4,47.8,56.6,2.8,37.1,37.1,28.3,0,3.6,3.5,5.2,72.6,89,114,0.781,39,83,0.47,24,74,0.324,NA,NA,NA,NA,NA,372,NA,279,15,NA,NA,13,NA,273,31,32,NA,NA,National Rank,Green Bay,2004,334
Significant Contributor,NA,Josh Lawrence,,NA,Fr,25,37,82.4,21.8,21.5,47.8,48.8,7.5,6.6,6.6,26.6,5.3,0.9,5.5,3.5,29.3,18,34,0.529,33,80,0.412,15,36,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay,2004,852
Role Player,NA,Matt Rohde,,NA,Jr,28,82.9,101.6,17.3,20.9,47,49.5,3.5,13,13.9,13.1,0.2,0.8,2.1,2.8,22.1,39,56,0.696,32,84,0.381,58,169,0.343,191,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,165,NA,NA,NA,NA,NA,National Rank,Green Bay,2004,101
Role Player,NA,Brandon Morris,,NA,,28,82.9,97.9,19.3,19.2,53.7,57,2.3,16.7,16.7,24.5,1.1,2.9,3.2,3.3,31.5,55,73,0.753,72,150,0.48,35,82,0.427,192,NA,NA,NA,333,336,NA,NA,NA,NA,NA,393,NA,NA,NA,469,NA,86,National Rank,Green Bay,2004,1345
Role Player,NA,Kevin Hughes,6-7,225,Sr,28,58.8,102.8,18.5,19.7,50.3,53,8.4,6.3,6.3,14.8,1.3,1.6,3.7,3.9,42,45,71,0.634,70,140,0.5,10,29,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Green Bay,2004,17295
Limited Role,NA,Tyler Koenig,,NA,,28,36.2,102.1,13.2,13.8,60.3,59.3,5.3,1.7,1.7,19.1,1.6,1.2,4.9,3,42.5,16,31,0.516,44,73,0.603,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay,2004,1974
Limited Role,NA,Ryan Evanochko,,NA,Fr,25,13.2,87.8,12.3,13.5,36.5,39.4,4.1,6.9,6.9,9.9,2.2,0.8,6.2,3,46.2,6,12,0.5,8,25,0.32,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay,2004,1199
Major Contributor,NA,Devin Green,,NA,Jr,30,83.2,100.8,25.1,25.2,50.3,54.9,7,15.9,15.9,22.6,1.1,2.1,3.2,5.2,42.3,108,146,0.74,115,234,0.491,39,111,0.351,184,NA,295,394,NA,NA,NA,193,NA,NA,NA,NA,NA,282,402,NA,NA,NA,National Rank,Hampton,2004,305
Major Contributor,NA,Jeff Granger,,NA,,30,71.2,107.5,25.2,29.3,47.7,54.3,4,9.9,9.9,15.2,0.1,3,3.8,5.8,43.7,123,150,0.82,54,142,0.38,73,201,0.363,NA,NA,285,12,NA,NA,NA,NA,NA,249,NA,336,NA,134,369,132,NA,471,National Rank,Hampton,2004,898
Significant Contributor,NA,Rodney Hughes,6-8,260,,29,47.6,86.8,20.6,19.7,51.3,52.6,7.3,10,10.6,30.7,1.5,0.8,5.7,3.3,27.3,25,42,0.595,70,140,0.5,6,14,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Hampton,2004,17479
Significant Contributor,NA,Bruce Brown,,NA,,30,45.2,110.5,20.5,22.1,61.6,60.5,12.9,3.6,3.6,17.2,6.9,0.6,5.9,4.5,42.1,36,69,0.522,101,164,0.616,0,0,0,NA,36,NA,NA,NA,NA,56,445,NA,NA,6,NA,NA,NA,NA,NA,51,NA,National Rank,Hampton,2004,643
Role Player,NA,Jared Woodley,,NA,,30,55.7,75.8,18.1,17,38.1,40.3,2.4,19.5,19.5,31.2,0.3,2.2,3.8,2.9,25.6,22,40,0.55,31,87,0.356,19,69,0.275,NA,NA,NA,NA,NA,NA,NA,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Hampton,2004,1074
Role Player,NA,Donald Didlake,6-0,175,Sr,24,50.6,82,17.8,15.6,38.1,44.3,1.9,20.3,20.3,30.8,0,2.2,3.2,3.5,40,38,52,0.731,24,68,0.353,17,62,0.274,NA,NA,NA,NA,NA,NA,NA,NA,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Hampton,2004,17445
Role Player,NA,Junior Pehoua,,NA,Fr,28,30.2,98.1,16.9,17.1,50.6,54.3,5.6,5.5,5.5,23.1,0.9,0.9,4.5,3.8,44.7,26,38,0.684,13,37,0.351,20,48,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hampton,2004,2352
