Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,NA,David Lisle,6-4,210,Sr,28,34.7,91.3,16.5,15.7,55.1,57.7,2.5,10,10.8,30.1,0.3,2.1,3.3,2.3,22.8,14,18,0.778,24,41,0.585,13,38,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornell,2006,2436
Role Player,NA,Ugo Ihekweazu,,NA,Jr,23,22.7,95.4,16.8,14,60.9,56.8,11.6,9.8,9.8,27.5,1.8,2.2,6.4,2.9,39.1,6,18,0.333,28,46,0.609,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornell,2006,4414
Role Player,NA,Brian Kreefer,,NA,Fr,21,16,114.7,18.3,25,54.3,54.7,6.9,12.4,12.4,7.6,0.6,1.4,3.3,2,8.6,3,5,0.6,15,26,0.577,11,32,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornell,2006,4611
Role Player,NA,Jason Battle,,NA,Fr,21,13.7,89.6,17,16.1,53.1,51,7.2,8.9,8.9,23.8,0,0.4,2.6,2.9,34.4,4,11,0.364,17,31,0.548,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornell,2006,4704
Limited Role,NA,Khaliq Gant,,NA,,17,21.7,76.4,15.3,16.9,29.2,32.4,3,14.8,14.8,16.7,0,2.3,2.9,2.3,22.6,7,12,0.583,5,26,0.192,7,27,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornell,2006,1955
Major Contributor,NA,Johnny Mathies,,NA,,30,80.9,99.1,25,24.8,47.2,52.9,3.8,19,19.7,21.2,0.3,3.6,3.2,4.9,44.3,107,140,0.764,65,156,0.417,56,160,0.35,282,NA,316,448,NA,NA,NA,NA,474,NA,NA,125,NA,338,323,389,NA,NA,National Rank,Creighton,2006,1042
Major Contributor,NA,Anthony Tolliver,,NA,Jr,30,70.5,112.6,24.3,23.4,54.6,59.9,10.2,13,13,17.3,6.4,2.2,3.7,5.6,57.7,113,150,0.753,118,223,0.529,16,37,0.432,NA,267,391,NA,293,16,292,335,NA,NA,118,NA,NA,146,106,443,446,NA,National Rank,Creighton,2006,1889
Major Contributor,NA,Nate Funk,,NA,Jr,6,15.6,105.8,27.5,32.7,48.8,54.1,5.6,11.7,11.7,13.1,0.6,2.3,2.1,5.4,37.5,24,30,0.8,24,50,0.48,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,537
Significant Contributor,NA,Nick Porter,,NA,Jr,30,64.3,98.6,23.8,22.1,44.6,50.7,6.5,19.3,19.3,19.7,0.6,2.4,2.6,5.3,56.3,88,126,0.698,79,175,0.451,14,49,0.286,NA,NA,449,NA,NA,NA,NA,476,493,NA,NA,NA,NA,219,117,NA,NA,NA,National Rank,Creighton,2006,3535
Role Player,NA,Dane Watts,,NA,So,30,58.2,98.4,18.5,19.6,54.5,53.6,8.3,8.3,8.3,20.4,1.1,1.5,3.7,3.2,30.7,25,55,0.455,54,99,0.545,29,80,0.362,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,National Rank,Creighton,2006,1734
Role Player,NA,Jeffrey Day,6-9,235,Sr,30,38.8,91.5,16.1,15.1,38,43.8,8,10.4,10.4,19.6,5.9,1.4,4.8,3.4,47.8,29,44,0.659,32,88,0.364,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,1795
Role Player,NA,Dominic Bishop,,NA,,29,25.4,86.4,18.2,17.3,47.1,48.6,5.7,14,14.2,28.7,0.8,2.6,3.5,2.7,24.6,10,17,0.588,16,40,0.4,11,29,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,4349
Limited Role,NA,Josh Dotzler,,NA,Fr,23,61.7,91.9,15.7,12.7,48.4,51.2,0.6,27,27.3,31.2,0.3,4.3,2.5,2.6,35,28,43,0.651,34,80,0.425,17,43,0.395,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,48,421,NA,NA,NA,NA,NA,National Rank,Creighton,2006,3580
Limited Role,NA,Pierce Hibma,,NA,So,22,34.1,96.8,12.1,10.8,54.3,56.2,3.4,10,10,27.2,0.3,1.6,3.3,2.5,41.4,15,24,0.625,12,24,0.5,13,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,2458
Limited Role,NA,Jimmy Motz,6-7,225,Sr,24,29.9,115,15.4,23.4,52.3,53.2,4.9,5.7,5.7,5.5,0.3,0,3,1.8,7.3,6,8,0.75,2,8,0.25,37,102,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,1872
Limited Role,NA,Brice Nengsu,,NA,So,26,15.7,93.1,13.5,17.5,39.5,39.3,6.8,7.8,7.8,9.7,0.6,2.3,3.8,1.9,14,2,6,0.333,5,15,0.333,8,28,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creighton,2006,4626
Major Contributor,NA,Leon Pattman,,NA,Jr,25,55.5,99.5,25.9,27.5,51.1,54.5,6.1,11.9,11.9,19.4,0.8,2,3.8,3.9,25,44,56,0.786,77,160,0.481,25,64,0.391,NA,NA,237,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,315,National Rank,Dartmouth,2006,3683
Significant Contributor,NA,Mike Lang,6-3,200,Sr,27,72.2,109.8,20.5,21.1,56.9,58.9,2,22,22.8,19.2,0.5,2.3,2.3,3.1,24.1,39,54,0.722,39,84,0.464,59,140,0.421,NA,433,NA,NA,158,22,NA,NA,3,NA,NA,NA,276,NA,NA,NA,NA,129,National Rank,Dartmouth,2006,3427
Significant Contributor,NA,Michael Giovacchini,,NA,So,24,49.3,87,22.4,20.3,51,52.6,1.8,18,18.8,29.4,0.4,1.6,2.8,3.1,23.8,22,35,0.629,33,72,0.458,28,75,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,National Rank,Dartmouth,2006,2823
Significant Contributor,NA,Chuck Flynn,,NA,,26,48.1,87.9,21.7,20.1,41.5,45.2,9.5,15.7,15.7,23.9,1.8,1.6,3.9,3,23.9,25,34,0.735,53,132,0.402,4,10,0.4,NA,NA,NA,NA,NA,NA,377,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Dartmouth,2006,1976
Significant Contributor,NA,Dan Biber,,NA,Fr,24,21.7,93.6,23.9,26.6,48.8,51.5,6.5,10.6,10.6,21.2,2.5,1.1,5,2.6,10.6,9,9,0.999,31,60,0.517,7,25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dartmouth,2006,4438
Role Player,NA,Calvin Arnold,6-9,210,Sr,27,51.1,96.9,18.4,19.8,46.3,48,7.4,10.5,10.5,16,10.1,2.5,6.3,2.7,20.8,19,31,0.613,54,122,0.443,10,27,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,21,NA,NA,NA,NA,NA,NA,NA,National Rank,Dartmouth,2006,1259
Role Player,NA,Johnathan Ball,,NA,So,25,46.7,89.3,18.9,16.9,37.9,45,6,12.1,12.1,20.3,1.8,2.5,4.5,3.9,47.4,40,55,0.727,44,112,0.393,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Dartmouth,2006,1515
Role Player,NA,DeVon Mosley,,NA,Fr,27,38.3,88.1,16.7,16,41.7,46,2.6,16,16.2,24.5,0.3,3.6,3.3,2.4,21.1,16,19,0.842,15,33,0.455,15,57,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dartmouth,2006,4035
Role Player,NA,Alex Barnett,,NA,Fr,26,27.1,97.5,19.6,22.6,47.8,49.4,5.6,11.8,11.8,16.4,2,2.6,2.3,2.3,12.2,8,11,0.727,28,59,0.475,10,31,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dartmouth,2006,4308
Role Player,NA,Brian McMillan,,NA,So,25,17.3,85.5,16.6,13.8,40,43.9,10.1,7.7,7.7,24.2,2.5,3,5,3.1,42.9,9,15,0.6,14,35,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dartmouth,2006,2971
Limited Role,NA,Paul Bode,,NA,,27,42.8,80.3,15,15.6,35.2,36.1,8.1,5.7,5.7,15.3,0.8,1.5,4.7,2.5,27.6,11,27,0.407,33,92,0.359,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,202,NA,274,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Dartmouth,2006,2898
Limited Role,NA,Jason Meyer,,NA,Jr,26,20.7,97.9,13.5,15.7,51,51.1,3.1,6.7,6.7,16.5,0.5,2.2,3.5,1.8,12.5,3,6,0.5,14,29,0.483,7,19,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dartmouth,2006,4473
Major Contributor,NA,Brendan Winters,6-5,205,Sr,30,76.3,110.6,24.9,28.5,49.9,54.6,5.5,11.1,11.1,12.9,0.8,1.2,2.8,4.7,29.2,100,119,0.84,118,240,0.492,57,168,0.339,497,381,325,147,NA,NA,NA,NA,NA,85,NA,NA,NA,393,NA,95,NA,NA,National Rank,Davidson,2006,206
Major Contributor,NA,Andrew Lovedale,,NA,Fr,25,11.6,64.6,25,22.5,28.6,31.6,12.7,5.9,5.9,30.3,6,1.6,7.4,3.5,20.4,6,10,0.6,14,48,0.292,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Davidson,2006,4774
Significant Contributor,NA,Ian Johnson,6-9,235,Sr,31,76.7,116.6,21.4,26.5,56.5,58.9,5.9,5.9,5.9,10.8,0.6,0.6,2.8,3.7,21.7,64,83,0.771,165,302,0.546,34,80,0.425,479,116,NA,284,178,222,NA,384,NA,19,NA,NA,NA,NA,NA,353,326,11,National Rank,Davidson,2006,1223
Significant Contributor,NA,Jason Morton,6-2,185,Sr,31,49.9,115.4,22.7,27.1,52.6,56.5,4.6,7.8,7.8,9.8,0,1.9,3.1,4.8,32.3,64,82,0.78,45,88,0.511,59,166,0.355,NA,152,NA,24,NA,NA,NA,NA,NA,14,NA,NA,NA,386,NA,313,NA,NA,National Rank,Davidson,2006,1543
Role Player,NA,Kenny Grant,6-2,195,Sr,31,62.5,109.1,19.7,12.6,50.3,55.2,1.6,43.9,43.9,29.4,0.3,2.2,4.1,3.6,44.6,49,66,0.742,31,68,0.456,29,80,0.362,NA,473,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,318,NA,NA,NA,National Rank,Davidson,2006,528
Role Player,NA,Thomas Sander,,NA,So,31,55,111.1,16.1,13.7,61.3,61.3,12.8,8.3,8.3,23.1,1.3,1.4,5.1,3.2,36.9,30,52,0.577,85,140,0.607,1,1,0.999,NA,349,NA,NA,NA,NA,83,331,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,National Rank,Davidson,2006,2966
Role Player,NA,Boris Meno,,NA,So,31,47.6,98.4,18.5,17.7,47.5,50.5,14,5.4,5.4,23.3,3.3,1.7,4.6,2.7,19,24,30,0.8,63,141,0.447,8,17,0.471,NA,NA,NA,NA,NA,NA,3,27,NA,NA,345,NA,NA,NA,NA,NA,NA,NA,National Rank,Davidson,2006,3199
Role Player,NA,Jason Richards,,NA,So,31,37.2,110.5,19.5,12.6,56.3,62.5,3,33.4,33.4,30.1,0.2,1.2,2.9,4,55.7,40,49,0.816,30,53,0.566,13,35,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Davidson,2006,2978
Role Player,NA,Eric Blancett,6-4,185,Sr,29,15.9,115.1,17.5,18.4,59.1,60.4,5.8,16,16.2,20,0.6,0.9,2.6,2.5,14.5,6,8,0.75,10,15,0.667,15,40,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Davidson,2006,4616
Limited Role,NA,Matt McKillop,6-1,180,Sr,31,54.5,118.5,14.4,16.1,52.4,54.8,2.5,17,17.5,13.6,0,0.9,3.6,2.3,16.4,22,27,0.815,7,17,0.412,53,148,0.358,NA,73,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Davidson,2006,1057
Major Contributor,NA,Brian Roberts,,NA,So,31,82.4,105.6,26.8,30.5,49.9,53.2,1.4,25.8,25.8,17.1,0.2,0.9,2.1,4,23.2,77,97,0.794,107,253,0.423,68,166,0.41,23,NA,162,8,NA,NA,NA,NA,18,477,NA,NA,181,NA,NA,254,NA,19,National Rank,Dayton,2006,1592
Significant Contributor,NA,Norman Plummer,,NA,So,31,65.4,102.2,22.7,22.5,47.8,52.3,13.6,4.3,4.3,17.6,0.6,1.5,3.3,4.6,43.9,76,108,0.704,110,232,0.474,5,14,0.357,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,467,339,NA,NA,NA,National Rank,Dayton,2006,1250
Significant Contributor,NA,Monty Scott,,NA,Jr,25,49.6,109.1,22.8,28.4,52.1,54.7,5.3,11.5,11.5,13.8,2.7,0.6,4,3.3,18.7,35,44,0.795,64,132,0.485,39,103,0.379,NA,483,NA,154,NA,NA,NA,NA,NA,132,434,NA,NA,NA,NA,NA,NA,391,National Rank,Dayton,2006,1111
Significant Contributor,NA,Charles Little,,NA,Fr,31,33.4,88.5,22.8,21,47.9,48,9.6,5.5,5.5,20.5,4,0.9,6.8,5.1,55.6,30,65,0.462,56,117,0.479,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayton,2006,4145
Role Player,NA,Warren Williams,6-0,190,Sr,31,64.5,89.9,18.7,13.2,48.9,51.7,1.2,33.4,33.4,35.4,0.6,2.1,2.9,2.9,35.9,33,51,0.647,32,80,0.4,25,62,0.403,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,228,National Rank,Dayton,2006,1382
Role Player,NA,Chris Alvarez,,NA,,31,45.8,85.5,16.8,15,41.7,43.8,11.4,9.7,9.7,27.4,4,3.4,6.2,2.4,23.5,16,27,0.593,48,109,0.44,0,6,0,NA,NA,NA,NA,NA,NA,165,436,NA,NA,258,166,NA,NA,NA,NA,NA,NA,National Rank,Dayton,2006,1758
Role Player,NA,Desmond Adedeji,,NA,,27,25.7,87.4,19.6,18.7,52.5,50.7,8.7,3.5,3.5,24,4.5,1.4,4.7,3.7,38.8,12,31,0.387,42,80,0.525,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayton,2006,4341
Role Player,NA,James Cripe,,NA,,24,24.5,84.4,16.3,13.7,35.7,43.7,9.5,2.6,2.6,23.9,3.5,0.4,4.5,3.8,60.7,23,34,0.676,20,56,0.357,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayton,2006,2872
Limited Role,NA,Jimmy Binnie,,NA,So,27,41.3,102.7,15.1,17.4,43.3,46.9,5.6,11.4,11.4,14.5,0.7,2.6,2.9,2.4,21.7,20,26,0.769,16,45,0.356,24,75,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Dayton,2006,2297
Limited Role,NA,Logan White,6-4,190,Sr,28,34.4,111.7,12,11.7,60.4,63,3.7,11,11.8,24.4,0.8,0.4,3.5,2,23.9,13,16,0.812,21,37,0.568,13,30,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayton,2006,4126
Nearly Invisible,NA,Marques Bennett,6-4,200,Sr,28,28.2,83.3,11.9,11.5,36.1,38.8,4.5,10.8,10.8,23.9,1,2.9,2.7,2,25.9,8,14,0.571,9,24,0.375,7,30,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dayton,2006,1813
Major Contributor,NA,Harding Nana,6-8,230,Sr,30,87.9,104.3,27.3,28.9,52.3,55,8.9,12.8,12.8,16.9,3.5,2,3.3,5.7,45.1,123,192,0.641,154,293,0.526,46,133,0.346,7,NA,132,133,464,NA,461,13,NA,445,31,NA,NA,121,3,NA,48,NA,National Rank,Delaware,2006,52
Significant Contributor,NA,Calvin Cannon,,NA,Jr,30,60,96,20.7,25.1,44.9,48.9,2.6,12,12.8,18,0.3,2.1,3.5,3,20.2,44,51,0.863,25,80,0.312,59,173,0.341,NA,NA,NA,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Delaware,2006,3601
Significant Contributor,NA,Rulon Washington,6-1,180,Sr,28,56.1,93.5,20.9,23.6,46.6,50.4,1.9,15,15.2,22.3,0.4,0.9,4,3.1,23,41,51,0.804,24,88,0.273,53,134,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,National Rank,Delaware,2006,1010
Significant Contributor,NA,Andrew Washington,,NA,,13,31,105,23.4,21.7,52.2,56.2,6.5,19,19.1,19.1,1.1,4.3,4.1,5.7,61.1,46,69,0.667,50,94,0.532,6,19,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware,2006,548
Role Player,NA,Zaire Taylor,,NA,Fr,30,73.9,92.8,16.7,14.2,47.7,49.3,3.6,25,25.6,27.7,1.2,4.4,4.4,3,38.1,37,67,0.552,45,97,0.464,26,79,0.329,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,41,NA,NA,5,NA,NA,NA,National Rank,Delaware,2006,3406
Role Player,NA,Herb Courtney,,NA,So,30,56.4,87.4,19.3,19.1,40.9,44.5,10.9,6.6,6.6,21.8,2.2,1.8,3.9,3.6,37.6,42,68,0.618,59,139,0.424,10,42,0.238,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Delaware,2006,3657
Role Player,NA,Raphael Madera,,NA,,29,40.3,73.7,18.9,17.4,43.2,44.2,7.6,7.1,7.1,32.5,1.4,0.7,4.7,2.6,23.7,14,28,0.5,51,118,0.432,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Delaware,2006,2104
Limited Role,NA,Henry Olawoye,,NA,So,30,38.5,81.8,12.8,9.6,50,49.6,5.2,9.8,9.8,32.8,2.7,2.4,4.9,2.7,53.2,15,33,0.455,31,62,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware,2006,4029
Limited Role,NA,Sam McMahon,,NA,So,27,32.9,91.9,15.4,14,48.7,51.5,3.7,17.9,17.9,29.1,0.2,1.3,4.2,2.5,28.6,15,22,0.682,18,41,0.439,13,36,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware,2006,2734
Limited Role,NA,Matt Hewson,,NA,,27,14.5,86.2,15.8,12.7,41.9,49.3,9.1,4.6,4.6,29,7.3,0.7,7.8,3.5,58.1,13,18,0.722,13,31,0.419,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware,2006,4667
Significant Contributor,NA,Jahsha Bluntt,NA,NA,Jr,35,88.6,109,23.4,28.3,52.6,56,5.5,9.2,9.2,14.8,1.2,2.2,2.4,3.3,29.8,90,119,0.756,74,167,0.443,91,233,0.391,57,486,495,161,435,443,NA,NA,NA,223,NA,NA,295,NA,NA,428,NA,315,National Rank,Delaware St.,2006,308
Significant Contributor,NA,Darrin Shine,NA,NA,Jr,35,82.9,101.2,20.3,17.5,49.8,54.2,4.1,32,32.9,27.9,0.1,3.3,2.6,2.5,31.6,58,73,0.795,64,132,0.485,34,99,0.343,206,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,204,463,NA,NA,248,NA,NA,National Rank,Delaware St.,2006,646
Significant Contributor,NA,Joe Dickens,NA,NA,,35,69.5,100.5,21.5,18.8,49.3,54.7,5.7,14.5,14.5,21.6,1.4,4.5,3.4,4.4,68.8,97,143,0.678,92,183,0.503,7,25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,39,NA,NA,NA,National Rank,Delaware St.,2006,3471
Significant Contributor,NA,Tracey Worley,NA,NA,,35,62.4,102.1,21.3,23.7,47.7,53.1,4.7,7.4,7.4,16.8,0.4,1.7,2.2,3.6,41.5,75,98,0.765,54,124,0.435,39,112,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,213,NA,398,385,NA,NA,National Rank,Delaware St.,2006,2259
Role Player,NA,Aaron Fleetwood,NA,NA,Jr,35,55.9,97.7,17.7,21.1,49.2,49.2,5.7,9,9,15.5,7.5,2.9,3.3,2.3,23.9,21,45,0.467,73,143,0.51,13,45,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,71,342,NA,NA,NA,NA,NA,NA,National Rank,Delaware St.,2006,2290
Role Player,NA,Troy Roundtree,NA,NA,Jr,34,55.3,92.5,16.3,14.2,51.6,51.8,6.3,7.2,7.2,23.1,0.8,1.9,4.3,3.3,64,40,80,0.5,57,103,0.553,5,22,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,NA,National Rank,Delaware St.,2006,1374
Role Player,NA,Elyon Bush,NA,NA,Jr,34,33.7,92.7,17.9,15.4,53,54,9.5,9.5,9.5,27.8,2.4,3.1,4.9,2.7,43.4,20,36,0.556,44,80,0.55,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware St.,2006,4140
Role Player,NA,Rocky Miji,NA,NA,,26,14.4,77,19,21.8,42,43.5,4.7,3.6,3.6,27.2,0.6,1,1.8,1.7,12,4,6,0.667,3,19,0.158,12,31,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware St.,2006,4674
Limited Role,NA,Alain Walker,NA,NA,,29,13,53.2,15.4,5.8,8.3,31.4,1.5,20.4,20.4,52,0,2.3,4.4,2.8,125,10,15,0.667,1,11,0.091,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delaware St.,2006,4729
Major Contributor,NA,Yemi Nicholson,6-11,260,Sr,31,82.8,117.5,26.9,29.3,60.3,63.7,11.2,7.8,7.8,14.1,8.4,1.7,3,5.7,47.3,140,187,0.749,238,395,0.603,0,0,0,214,94,159,108,52,39,187,8,NA,16,42,NA,NA,125,251,467,8,NA,National Rank,Denver,2006,477
Major Contributor,NA,DaShawn Walker,,NA,Jr,31,79.8,90.1,24.9,30.1,45.3,48.7,3.6,8.7,8.7,18.4,1.7,1.2,2.6,3.3,19.4,62,76,0.816,69,206,0.335,72,185,0.389,342,NA,328,9,NA,NA,NA,NA,NA,NA,NA,NA,454,NA,NA,155,NA,325,National Rank,Denver,2006,3338
Significant Contributor,NA,Antonio Porch,,NA,Jr,31,53.6,90.6,23.6,23.7,45.9,51.2,8.5,10.7,10.7,24.5,1.2,1.1,4.3,3.6,29,51,60,0.85,74,157,0.471,14,50,0.28,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Denver,2006,654
Significant Contributor,NA,David Kummer,,NA,,31,48,102.7,20.3,16.9,52.7,58.4,10.2,16.3,16.3,25.4,0.5,1.6,4.5,4,51.5,53,68,0.779,53,99,0.535,11,33,0.333,NA,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,316,391,NA,National Rank,Denver,2006,3833
Role Player,NA,Steve Wetrich,,NA,So,31,74.2,94.4,16.5,14.8,46.9,50.9,0.8,23,23.6,25.3,0,1.5,2.2,2.9,36.9,46,66,0.697,33,87,0.379,34,92,0.37,NA,NA,NA,NA,NA,NA,NA,NA,272,NA,NA,NA,241,NA,NA,NA,NA,473,National Rank,Denver,2006,2967
Limited Role,NA,Brett Seger,6-5,185,Sr,31,57.1,106.2,12.7,14.3,51.9,55.7,1.1,13,13.2,17.8,0.4,1.2,1.7,2,22.6,26,30,0.867,30,64,0.469,26,69,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,405,National Rank,Denver,2006,2004
Limited Role,NA,Andrew Carpenter,,NA,,20,46.8,90.3,15.3,11.8,45,50.4,0.9,21.3,21.3,27.9,0.7,1.8,3.5,3.3,61.1,36,55,0.655,33,71,0.465,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Denver,2006,434
Limited Role,NA,Alex Cox,,NA,Jr,31,41.4,68.3,14.7,11.4,37.7,42.6,1.3,14,14.1,39,0.4,1.3,2.5,2.2,29.9,17,23,0.739,8,37,0.216,14,40,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,National Rank,Denver,2006,3958
Limited Role,NA,Terrence Gordon,6-10,210,Sr,31,15.1,64.2,12.8,7.3,38.9,38.4,6.9,5.9,5.9,37.1,2.1,1.9,5.5,3.1,94.4,6,17,0.353,7,18,0.389,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Denver,2006,2752
