Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Go-to Guys,NA,Ivan Almonte,,NA,,30,84.1,99.4,28.9,26.7,53.9,56.9,11.4,23.6,23.6,25.7,1.3,2.3,3.6,5.8,56.6,130,202,0.644,182,335,0.543,7,22,0.318,161,NA,51,271,309,36,16,75,247,NA,NA,NA,NA,113,128,NA,319,NA,National Rank,FIU,2005,161
Major Contributor,NA,Junior Matias,6-2,210,,25,52,109.7,25.8,33.3,46.7,53.2,5.8,6.5,6.5,11.6,0.9,3,3.4,5.8,46.2,100,127,0.787,61,120,0.508,45,155,0.29,NA,411,23,18,NA,NA,NA,NA,NA,3,NA,316,NA,117,NA,279,NA,NA,National Rank,FIU,2005,1526
Significant Contributor,NA,Ismael N'Diaye,,NA,Jr,29,81.9,99.2,21.5,22.8,49,53.9,3.5,16.3,16.3,22.9,0.8,1.6,3.3,4.3,46.6,100,138,0.725,97,206,0.471,32,90,0.356,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,NA,National Rank,FIU,2005,243
Significant Contributor,NA,Sheldon Bailey,6-6,225,,17,19.5,72.6,20.5,16.1,44,43.1,8.5,12.1,12.1,32.9,1.4,1.7,4.8,4.4,68,13,34,0.382,22,50,0.44,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,2868
Role Player,NA,Byron Burnett,,NA,,29,50,94.7,19.2,18.9,61.3,58,8.6,9.2,9.2,26.4,7.2,1.1,4.3,3.8,47.3,29,71,0.408,92,150,0.613,0,0,0,NA,NA,NA,NA,NA,NA,491,466,NA,NA,76,NA,NA,NA,NA,NA,46,NA,National Rank,FIU,2005,1599
Role Player,NA,Kenny Simms,,NA,,30,38.1,96.7,19.9,21.4,46.5,48.2,14.4,8.7,8.7,18.6,6.3,1.1,7.7,3.9,43.4,30,56,0.536,60,128,0.469,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,2074
Role Player,NA,Raphael daSilva,,NA,,10,15.6,56.1,19.4,15.7,34.6,36.6,3.8,13,13.4,44.9,0.6,1.8,4.6,2.4,25.6,5,10,0.5,12,29,0.414,1,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,3033
Limited Role,NA,Jayce Lewis,,NA,,30,66.3,77.9,13.1,11.7,42.3,45.6,2.7,15,15.9,38.4,0,2,3.5,1.7,20.3,19,25,0.76,13,49,0.265,26,74,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,FIU,2005,905
Limited Role,NA,Antonio Jones,,NA,,28,37.8,82.5,15.2,10.8,40.8,51.3,1.6,16,16.2,37.6,0.5,2.7,3.3,3.5,76.9,38,50,0.76,7,19,0.368,13,46,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,2082
Limited Role,NA,Warren Gale,,NA,,21,11.3,79.5,12.8,12.2,29.5,38.8,6.9,9.5,9.5,29.2,1.6,0.8,2.3,2.3,36.4,7,8,0.875,5,16,0.312,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,3210
Nearly Invisible,NA,Cesar Chavez-Jacobo,,NA,,29,34.7,85,11.4,11.6,43.8,44.4,2,11,11.8,26.2,0.5,1.8,5.1,2.2,37.5,11,24,0.458,13,37,0.351,10,27,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIU,2005,2214
Major Contributor,NA,Anthony Roberson,6-2,180,Jr,32,73.7,119.4,25.7,32.8,56.7,60.2,1.7,17,17.9,13.6,0.3,1.4,2.1,3.8,21.3,81,90,0.9,99,181,0.547,94,242,0.388,NA,72,241,24,169,138,NA,NA,NA,114,NA,NA,189,NA,NA,17,28,291,National Rank,Florida,2005,554
Major Contributor,NA,David Lee,6-9,240,Sr,32,69.5,107.3,27.2,25.1,52.5,57,10.8,16.4,16.4,20.6,2.9,2.2,3.4,5.8,52.8,115,161,0.714,160,301,0.532,0,4,0,NA,NA,126,431,422,344,217,4,NA,NA,365,NA,NA,133,165,NA,418,NA,National Rank,Florida,2005,753
Significant Contributor,NA,Matt Walsh,6-6,205,Sr,28,64.9,114.4,23.6,24.5,57.7,62.1,1.6,20.2,20.2,20.6,0.9,2,2.4,4.4,38.1,87,106,0.821,57,116,0.491,69,162,0.426,NA,189,472,494,12,79,NA,NA,417,NA,NA,NA,333,NA,496,144,NA,1,National Rank,Florida,2005,969
Significant Contributor,NA,Joakim Noah,,NA,Fr,29,21.2,112.4,20.1,16.2,60,60.2,10.9,10.5,10.5,18.3,7.6,1.3,6.7,5.7,86.7,30,52,0.577,36,60,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,2005,2799
Role Player,NA,Corey Brewer,,NA,Fr,32,61.3,108.3,17.9,15.7,56.5,57.4,7.7,14,14.6,21.7,1.8,3.4,3.7,3.8,50.9,50,86,0.581,70,130,0.538,17,39,0.436,NA,NA,NA,NA,178,299,NA,NA,NA,NA,NA,167,NA,NA,192,NA,346,NA,National Rank,Florida,2005,1135
Limited Role,NA,Al Horford,,NA,Fr,32,56.6,108.1,15.5,12.8,48,51.6,12.2,6.7,6.7,16.2,7.6,2.1,4.3,4.3,77.2,57,98,0.582,61,127,0.48,0,0,0,NA,NA,NA,NA,NA,NA,91,87,NA,386,55,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida,2005,1323
Limited Role,NA,Taurean Green,,NA,Fr,32,47,94.8,15.2,10.8,46.1,54.1,1,19,19,32.7,0.2,3,3.4,3.2,60.7,42,54,0.778,17,42,0.405,16,47,0.34,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,3,NA,NA,NA,NA,NA,NA,National Rank,Florida,2005,1724
Limited Role,NA,Lee Humphrey,,NA,So,32,40.4,108.1,15.1,18.4,54.2,55.4,1.9,10,10.7,18,0,1.7,2.7,2.2,16.2,14,21,0.667,15,30,0.5,37,100,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,National Rank,Florida,2005,1975
Limited Role,NA,Chris Richard,,NA,So,32,30.7,103.8,14.5,13.6,61.6,62,8.5,4.7,4.7,26.7,5.5,1.9,6.5,2.5,31.5,14,23,0.609,45,73,0.616,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,2005,2394
Limited Role,NA,Adrian Moss,6-9,247,Jr,23,19.2,110.8,14.2,11.9,60,61.5,12.5,10.1,10.1,26.9,3.1,0.7,7.9,2.1,25,7,10,0.7,24,38,0.632,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,2005,2876
Go-to Guys,NA,Darius Glover,,NA,,29,57.4,93,28,27.8,49.8,49.8,12.4,11.8,11.8,20.7,0.7,1.8,5,6,46,57,121,0.471,131,259,0.506,0,4,0,NA,NA,9,18,NA,NA,83,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,National Rank,Florida A&M,2005,1293
Major Contributor,NA,Tony Tate,,NA,,29,82.1,97,27.8,28.2,43.2,49.4,3.7,27,27.8,22.1,0.2,4,2.9,5.3,38.5,116,147,0.789,90,223,0.404,50,159,0.314,241,NA,98,147,NA,NA,NA,NA,116,NA,NA,7,NA,203,486,264,NA,NA,National Rank,Florida A&M,2005,241
Significant Contributor,NA,Michael Harper,6-9,220,Sr,28,46.9,89.1,20.2,23.8,47.6,49.7,4,4.7,4.7,24.3,2.7,1.1,5.8,2.9,17.4,23,32,0.719,44,111,0.396,29,73,0.397,NA,NA,NA,NA,NA,NA,NA,316,NA,NA,393,NA,NA,NA,NA,NA,NA,229,National Rank,Florida A&M,2005,1728
Significant Contributor,NA,Orenthal Sumter,6-7,230,,29,39.4,106.8,21.5,22.1,55.6,57.5,12.6,6.6,6.6,19.3,2.2,2.2,6.3,4.5,41,38,59,0.644,80,144,0.556,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2013
Significant Contributor,NA,Jon Mason,,NA,Fr,28,24.9,97.7,22,23.9,50,53,5.3,15,15.5,24.6,0.4,3.1,4,3.4,22.4,17,22,0.773,19,47,0.404,20,51,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2641
Role Player,NA,Jonathan Kelly,,NA,Jr,29,67.6,98.2,16.4,15.4,46.2,53,5,5.8,5.8,21.2,0,1.6,1.6,4.4,62.2,77,107,0.72,72,143,0.503,5,29,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,73,NA,NA,NA,National Rank,Florida A&M,2005,845
Role Player,NA,Glen Elliott,,NA,Jr,9,18,95.2,16.5,17.5,42.3,47.7,6.2,5.7,5.7,17.8,3.3,2.1,6.1,3.8,44.2,16,23,0.696,22,51,0.431,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2934
Limited Role,NA,James Pattman,,NA,,22,59.5,83.7,13.1,11.2,45.5,49.7,1.1,16,16.2,35.7,0.2,1.4,2.9,2.1,24.5,22,27,0.815,26,60,0.433,16,50,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida A&M,2005,1207
Limited Role,NA,Michael Sams,,NA,,29,37.3,98.2,14.1,15.3,53.7,53.8,2.8,8.3,8.3,21.9,0,1.6,2.1,2.8,30.9,15,29,0.517,31,63,0.492,13,31,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2115
Limited Role,NA,Michael Ayodele,6-7,215,Sr,27,28.8,76.6,14.9,16.2,40.9,41.4,5.2,5.6,5.6,29,0.7,1,4.9,2.1,14.3,5,11,0.455,6,18,0.333,17,59,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2469
Limited Role,NA,Brian Zamore,6-8,195,Sr,27,22.7,75.4,15.7,9.6,41.7,47,10.7,3.5,3.5,36.3,1.3,1.7,7.5,4.2,94.4,19,34,0.559,15,36,0.417,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,2005,2723
Major Contributor,NA,Mike Bell,6-9,210,Sr,27,85.9,107.6,24.6,28.8,54,54,9.1,6.9,6.9,13.3,5.6,1.6,2.3,4.3,28.5,61,120,0.508,157,278,0.565,47,143,0.329,114,NA,341,112,3,NA,422,159,NA,101,14,NA,246,NA,NA,NA,183,NA,National Rank,Florida Atlantic,2005,114
Major Contributor,NA,Tywain McTyer,,NA,,26,41.2,88.6,24.1,17,38.2,46.1,3,34,34.6,29.7,0.2,4.7,5.6,5.3,65.5,53,78,0.679,35,95,0.368,7,24,0.292,NA,NA,406,NA,NA,NA,NA,NA,23,NA,NA,24,NA,229,NA,NA,NA,NA,National Rank,Florida Atlantic,2005,1935
Significant Contributor,NA,Kahleaf Watson,6-2,190,,27,64.7,88.2,20.1,14.6,50.3,52.6,2.3,30,30.1,35.7,1,4.7,4.9,2.9,31.7,33,51,0.647,81,156,0.519,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,23,NA,NA,NA,NA,NA,NA,National Rank,Florida Atlantic,2005,982
Significant Contributor,NA,Rodney Webb,,NA,,27,55.4,98.3,22.8,20.4,48.2,54.2,9.9,4.9,4.9,23,2.2,1.6,4.4,5.3,56.2,79,108,0.731,73,153,0.477,13,39,0.333,NA,NA,NA,NA,NA,NA,316,351,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,National Rank,Florida Atlantic,2005,1376
Significant Contributor,NA,Pierre Tucker,,NA,,25,35.7,103.5,21,22.8,52.2,55.5,5.8,10.1,10.1,21.3,1.1,3.2,5,3.3,24.6,27,34,0.794,33,67,0.493,26,71,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Atlantic,2005,2162
Role Player,NA,Quinton Young,,NA,,27,70.2,113.6,17.4,22.4,54.7,57.2,2.1,6.2,6.2,13.9,0.4,1.5,1.6,2.6,18.4,40,49,0.816,32,84,0.381,76,183,0.415,NA,214,NA,NA,264,323,NA,NA,NA,142,NA,NA,26,NA,NA,NA,NA,135,National Rank,Florida Atlantic,2005,723
Role Player,NA,Robert Williams,6-8,225,Sr,27,50.6,96.1,18,17.7,49.3,51,10.4,3,3,20.7,3.9,1.1,4.7,3.5,38.2,33,58,0.569,75,152,0.493,0,0,0,NA,NA,NA,NA,NA,NA,262,495,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida Atlantic,2005,1573
Role Player,NA,Derrick Simmons,,NA,Fr,13,19.8,92.7,18.5,16.6,47.3,49.8,9,4.9,4.9,22.4,1.9,1.5,6.4,4.3,53.6,17,30,0.567,22,46,0.478,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Atlantic,2005,2853
Limited Role,NA,Fred Marshall,,NA,,24,34.7,79.9,15.5,15.6,39.1,43.4,4.9,5.3,5.3,27.8,1.4,2.4,4.3,2.3,21.7,16,20,0.8,24,63,0.381,8,29,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Atlantic,2005,2213
Limited Role,NA,Jimmy Bishop,6-5,220,Sr,20,20.9,90,13,13.5,38.5,40.9,4.5,7.7,7.7,16,0.9,0.9,4.2,3,41.7,10,20,0.5,5,16,0.312,9,32,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida Atlantic,2005,2809
Major Contributor,NA,Alexander Johnson,,NA,So,30,42,82.3,27.2,23.8,46.4,49.2,10.5,6.6,6.6,28,3.6,2.5,6.4,5.6,52.1,50,87,0.575,73,158,0.462,3,9,0.333,NA,NA,125,NA,NA,NA,255,219,NA,NA,285,NA,NA,15,NA,NA,NA,NA,National Rank,Florida St.,2005,1904
Major Contributor,NA,Al Thornton,,NA,So,29,41.8,102.8,26.7,26.7,55.4,55.6,11.2,9.3,9.3,16.7,4.1,1.6,5.3,6.4,57,57,106,0.538,97,172,0.564,4,14,0.286,NA,NA,156,28,NA,NA,173,267,NA,456,234,NA,NA,58,NA,NA,189,NA,National Rank,Florida St.,2005,1915
Major Contributor,NA,Isaiah Swann,,NA,Fr,31,41,80.5,24.6,20.3,47.8,51.4,2.6,24.6,24.6,36.8,0.7,2.7,5.3,3.4,26.6,28,37,0.757,41,88,0.466,17,51,0.333,NA,NA,338,NA,NA,NA,NA,NA,205,NA,NA,452,NA,NA,NA,NA,NA,NA,National Rank,Florida St.,2005,1942
Significant Contributor,NA,Von Wafer,6-5,210,So,29,60.6,106.7,22.9,28,55.1,57.2,0.8,14.4,14.4,16.4,1.2,2.3,1.7,3.7,23.9,49,68,0.721,59,120,0.492,65,164,0.396,NA,NA,NA,165,234,32,NA,NA,NA,415,NA,NA,6,NA,NA,NA,NA,237,National Rank,Florida St.,2005,1161
Significant Contributor,NA,Adam Waleskowski,6-8,240,Sr,31,53.8,100,21.2,20.4,54.9,58.9,7.6,7.9,7.9,24.8,2.5,1.6,4.5,4.2,42.6,58,78,0.744,69,133,0.519,21,50,0.42,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,453,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida St.,2005,1459
Significant Contributor,NA,Anthony Richardson,6-8,205,Sr,29,36.2,112.2,20.1,21.8,56.1,60.3,8.1,10.2,10.2,17.8,4.2,1.8,2.4,3.8,34.1,37,45,0.822,53,89,0.596,14,43,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida St.,2005,2149
Role Player,NA,Todd Galloway,,NA,Jr,31,64.3,91.8,16.5,14,52.6,54.8,0.8,21,21.8,31.9,0.3,2.5,3.2,2.7,31.1,31,47,0.66,36,70,0.514,29,81,0.358,NA,NA,NA,NA,406,NA,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida St.,2005,1001
Role Player,NA,Jason Rich,,NA,Fr,30,46.7,93.9,18.5,20,42.9,46.5,4.6,15,15.9,18.8,1.4,2.2,3.9,3.1,26.3,29,41,0.707,58,129,0.45,6,27,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida St.,2005,1733
Role Player,NA,Ralph Mims,,NA,Fr,29,21.4,100.1,18.9,19.3,38.4,48.1,4.6,14.5,14.5,16,1.3,3.9,2.7,4.4,49.3,29,34,0.853,19,49,0.388,5,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida St.,2005,2784
Limited Role,NA,Diego Romero,,NA,,31,35.3,96.6,15.9,14.1,51.8,53.6,7.2,5.3,5.3,21.5,2.1,1.3,3.7,4.2,66.3,31,55,0.564,34,66,0.515,6,17,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida St.,2005,2174
Nearly Invisible,NA,Andrew Wilson,,NA,Jr,31,52.2,111.3,9.5,11,49.5,51.9,5.4,7.5,7.5,14,0.2,0.5,3.5,1.7,19.8,14,19,0.737,7,20,0.35,27,76,0.355,NA,324,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Florida St.,2005,1519
Major Contributor,NA,Bryant Dunston,,NA,Fr,29,82.7,107.4,24.1,23.3,52.9,56.6,10.6,11.5,11.5,17.5,7,2,3.6,5.8,60.1,118,178,0.663,149,283,0.527,5,13,0.385,215,NA,401,NA,394,377,238,117,NA,NA,81,NA,NA,123,94,NA,466,NA,National Rank,Fordham,2005,215
Major Contributor,NA,Marcus Stout,,NA,Fr,29,76,92,27.3,28.8,47.9,51.7,2.4,19,19.5,25.7,0.5,2.3,2.9,4.2,28.3,72,95,0.758,65,151,0.43,64,185,0.346,47,NA,119,114,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,419,NA,NA,National Rank,Fordham,2005,470
Significant Contributor,NA,Jermaine Anderson,,NA,Jr,29,84,104.2,20.5,22.9,53.5,56.5,3.4,17,17.7,22.4,0.2,1.9,1.8,3,21.3,51,63,0.81,49,112,0.438,73,184,0.397,163,NA,NA,NA,338,388,NA,NA,NA,NA,NA,NA,78,NA,NA,185,NA,232,National Rank,Fordham,2005,163
Role Player,NA,Kevin Anderson,,NA,Fr,29,68.5,80.1,16,12.4,36.5,38.5,3.1,25,25.4,29.5,1,3.6,3,3.1,50,29,65,0.446,43,107,0.402,3,23,0.13,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,131,NA,NA,211,NA,NA,NA,National Rank,Fordham,2005,806
Role Player,NA,Mushon Ya'akosi,6-8,220,,29,66.4,88.2,19,16.1,51.8,51.9,12.7,6.4,6.4,28.9,2.7,2.4,4.9,3.7,47,38,77,0.494,85,164,0.518,0,0,0,NA,NA,NA,NA,469,NA,64,319,NA,NA,392,NA,NA,NA,262,NA,NA,NA,National Rank,Fordham,2005,902
Role Player,NA,Dominic Osei,,NA,,12,18.6,89.7,17.7,21,45,47.9,4.9,6.1,6.1,22.2,1.4,3.1,4.1,2.4,16.7,8,10,0.8,15,37,0.405,8,23,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fordham,2005,2907
Limited Role,NA,Sebastian Greene,,NA,Fr,29,34.8,93.5,13.4,14.2,48.7,51.4,6.7,7.8,7.8,26.8,3,1.2,4.9,1.7,13.2,9,10,0.9,25,47,0.532,8,29,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fordham,2005,2208
Limited Role,NA,Corey McCrae,,NA,Jr,22,27.9,96.3,15.9,18.7,50,50.1,1.8,15,15.8,22.3,0.3,2.1,3.3,2,12.5,5,10,0.5,7,15,0.467,22,65,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fordham,2005,2514
Limited Role,NA,Michael Binns,,NA,Fr,25,26.3,72.4,15.5,16.6,31.3,33.1,7.3,7.3,7.3,21.8,1.3,0.8,5.1,2.6,26.9,8,18,0.444,15,47,0.319,4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fordham,2005,2580
Go-to Guys,NA,JaVance Coleman,,NA,,30,73.4,97,30.7,33.5,46.2,50.7,2.6,20.2,20.2,19,0.7,2,2.6,5.8,34.7,111,149,0.745,75,183,0.41,82,246,0.333,NA,NA,17,16,NA,NA,NA,NA,414,NA,NA,NA,435,122,NA,NA,NA,NA,National Rank,Fresno St.,2005,569
Significant Contributor,NA,Mustafa Al-Sayyad,6-9,240,Sr,30,68.1,100.3,21.1,19,58,59,11.2,7,7,24.5,7.5,0.8,2.9,4.6,48.9,66,110,0.6,129,224,0.576,1,1,0.999,NA,NA,NA,NA,115,196,18,298,NA,NA,63,NA,NA,468,231,NA,139,NA,National Rank,Fresno St.,2005,822
Significant Contributor,NA,Dreike Bouldin,,NA,,22,39.8,107.4,21,22.7,54.1,56.4,10.7,8.7,8.7,17.8,2,2.1,3.3,3.9,31.8,34,50,0.68,43,77,0.558,28,80,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno St.,2005,2001
Role Player,NA,Donovan Morris,,NA,,29,62.5,115.3,19,22.6,57.7,60.8,2.8,11.3,11.3,15.3,0.8,1.3,1.7,3.5,28,55,69,0.797,49,100,0.49,62,146,0.425,NA,159,NA,NA,121,117,NA,NA,NA,305,NA,NA,53,NA,NA,235,NA,108,National Rank,Fresno St.,2005,1076
Role Player,NA,Dominique White,,NA,,30,56.1,85.5,16.3,11.2,37.6,44.9,3.9,25,25.1,33.6,0.5,1.5,3.9,3.2,49.5,39,54,0.722,35,96,0.365,4,13,0.308,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Fresno St.,2005,1342
Role Player,NA,Chris Berry,6-6,190,Fr,30,51.8,99.9,18,19.4,47.4,48.9,7.9,10.6,10.6,15,1.1,0.7,4.4,3.6,34.3,33,60,0.55,83,175,0.474,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Fresno St.,2005,1534
Role Player,NA,Dwight O'Neil,,NA,,30,41.3,86.4,19.6,19.2,47.1,48.7,5.1,12,12.9,27,0.7,1.9,4.7,3.1,26.1,21,36,0.583,44,98,0.449,14,40,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Fresno St.,2005,1930
Role Player,NA,Hector Hernandez,,NA,Fr,30,34.9,94.9,16.4,20.9,48,48.3,8.3,3.3,3.3,17.9,1.1,1.3,4.4,1.8,5.5,4,7,0.571,28,58,0.483,22,69,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno St.,2005,2202
Role Player,NA,Carl Ross,,NA,,25,20.1,93.7,16.9,10.3,48.6,54.1,4.5,19.9,19.9,30.1,0,2.5,3.8,4.8,102.8,23,37,0.622,16,31,0.516,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno St.,2005,2839
Role Player,NA,Jack Marlow,6-10,315,Sr,18,13.1,91.6,18.9,16.6,47.4,47.5,7.6,13.5,13.5,20.6,2.2,1.4,6.3,4.6,57.9,10,22,0.455,18,38,0.474,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno St.,2005,3136
Limited Role,NA,Kevin Bell,,NA,Fr,24,37.3,86.6,13.3,8.9,43.1,43.8,1.9,26,26.6,32.7,0.2,2.9,3.6,2.6,46.6,12,27,0.444,22,46,0.478,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno St.,2005,2113
Major Contributor,NA,Moussa Diagne,,NA,So,29,66.8,100.1,25,26.3,52.1,55.4,8.5,9.1,9.1,21.2,3.8,1.9,3.9,4.2,29.3,62,83,0.747,134,249,0.538,9,34,0.265,NA,NA,298,311,445,478,NA,471,NA,NA,265,NA,NA,NA,NA,492,352,NA,National Rank,Furman,2005,883
Significant Contributor,NA,Eric Webb,,NA,So,29,75,106.7,20.2,20.6,54.4,56.4,1.3,23,23.1,22.1,0.2,2.8,2.9,3,23.3,41,58,0.707,20,49,0.408,77,200,0.385,NA,NA,NA,NA,279,394,NA,NA,267,NA,NA,39,NA,NA,NA,NA,NA,317,National Rank,Furman,2005,510
Significant Contributor,NA,Robby Bostain,,NA,So,29,69.3,103.4,23.8,23.5,49.8,53.1,4.7,23.2,23.2,20.5,0.3,4.2,2,4.1,33.2,61,87,0.701,90,197,0.457,27,65,0.415,NA,NA,44,NA,NA,NA,NA,NA,263,NA,NA,49,138,NA,NA,NA,NA,134,National Rank,Furman,2005,762
Significant Contributor,NA,Quan Prowell,,NA,,14,31.4,115.7,23.8,28.1,63,64.2,6.3,6.3,6.3,14.9,2.4,3.9,4.6,4.8,35.2,34,50,0.68,52,80,0.65,25,62,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Furman,2005,2361
Role Player,NA,Tony Carter,,NA,Jr,29,73.1,103.7,18.8,16.1,55.8,58,3.7,19,19.3,25.7,0.2,3.3,3,3.7,45,55,85,0.647,44,85,0.518,41,104,0.394,NA,NA,NA,NA,198,261,NA,NA,464,NA,NA,199,NA,NA,322,NA,NA,25,National Rank,Furman,2005,589
