Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,31,Justin Maneri,6-8,240,So,19,11.5,110,13.7,10.8,65.2,66.3,5.4,2.4,2.4,21.6,0.7,1.1,7.3,4.5,100,15,23,0.652,15,23,0.652,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lehigh,2010,8880
Go-to Guys,11,Kyle Ohman,6-4,200,Sr,26,62.5,97.4,29.4,30,44.2,51.2,4.3,17.9,17.9,18.7,1,2.4,3.7,6.8,54,125,168,0.744,85,194,0.438,35,117,0.299,NA,NA,65,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,198,NA,NA,NA,National Rank,Liberty,2010,6403
Significant Contributor,10,Evan Gordon,6-2,185,Fr,31,76,97.7,21.4,22.2,53.8,57,2.7,13.4,13.4,24.5,0.6,2.1,2.5,4,35.8,72,100,0.72,87,161,0.54,42,118,0.356,472,NA,NA,NA,312,33,NA,NA,NA,NA,NA,NA,388,NA,NA,NA,355,NA,National Rank,Liberty,2010,9001
Significant Contributor,24,Antwan Burrus,6-6,210,Fr,30,40.5,105,21.3,23.3,51.9,55.9,11.4,7,7,18.4,6.2,0.7,5.1,3.9,33.3,40,52,0.769,81,155,0.523,0,1,0,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,National Rank,Liberty,2010,9461
Role Player,25,Jesse Sanders,6-3,200,So,31,80.6,96.3,19.6,13.8,47,52.6,7,30,30,29.8,0.3,2.4,3,4.1,63.6,79,117,0.675,67,144,0.465,13,40,0.325,287,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,95,NA,NA,NA,National Rank,Liberty,2010,7739
Role Player,23,Patrick Konan,6-5,205,Fr,31,50.7,101.9,18.9,18.5,55.2,55.7,11.4,6,6,19.9,1.6,1.7,4.6,4.2,49,42,76,0.553,81,148,0.547,3,7,0.429,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,National Rank,Liberty,2010,9262
Role Player,0,Chris Perez,6-4,197,Fr,31,37.9,101.9,18.5,20.4,55.5,56.8,4.1,10,10.5,19.9,0.2,2.8,3.5,3.5,34.4,27,44,0.614,56,108,0.519,10,20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberty,2010,9521
Role Player,14,David Minaya,6-6,205,So,29,27.5,76.2,19.6,22,35,39.9,5.2,4.8,4.8,22.5,0.3,1.5,5.2,3.3,27,20,27,0.741,29,75,0.387,4,25,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberty,2010,6893
Limited Role,12,Jeremy Anderson,6-4,200,So,31,56.5,102.7,13,17.5,51.5,54,0.7,5.1,5.1,16.5,0.5,0.8,3.2,2,14,20,23,0.87,5,11,0.455,53,153,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Liberty,2010,6919
Limited Role,41,Carter McMasters,6-11,210,Fr,31,43.1,84.9,14.5,15.6,42.3,45.9,4.7,5.9,5.9,23.9,6.8,1.3,3.6,2.5,25.2,20,28,0.714,38,94,0.404,6,17,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,National Rank,Liberty,2010,9400
Go-to Guys,34,Adnan Hodzic,6-9,255,Jr,30,80.2,114.8,29.3,31.2,60.4,62.4,12.1,5.8,5.8,15.7,1.3,0.8,2.7,6.5,47.9,144,213,0.676,269,445,0.604,0,0,0,301,202,66,59,36,52,132,186,NA,496,NA,NA,NA,52,331,NA,61,NA,National Rank,Lipscomb,2010,6779
Go-to Guys,0,Josh Slater,6-3,200,Jr,30,76.2,113,29.2,25.5,51.7,56.9,6.7,32.8,32.8,18,1.2,3.5,2.8,7.1,65.2,157,225,0.698,114,229,0.498,43,116,0.371,459,274,68,415,449,337,NA,NA,44,NA,NA,102,NA,18,78,NA,NA,428,National Rank,Lipscomb,2010,6674
Significant Contributor,35,Brandon Brown,6-7,215,Jr,21,43.8,107.5,20.3,21.2,55.8,57,7.7,11.9,11.9,18.7,2.5,2,4.5,3.7,34.5,35,57,0.614,68,112,0.607,16,53,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,National Rank,Lipscomb,2010,6420
Role Player,10,Jordan Burgason,6-3,190,So,29,65.8,125.9,18.6,23.3,60.7,62.9,3.7,16,16.4,13.2,0.3,1.5,2.3,2.7,18.4,42,50,0.84,21,53,0.396,96,219,0.438,NA,2,NA,NA,33,43,NA,NA,NA,176,NA,NA,272,NA,NA,NA,NA,57,National Rank,Lipscomb,2010,8374
Role Player,3,Johnny Lee,5-9,165,Sr,19,26.9,89.1,17.2,13,37.9,45.1,1.1,26,26.5,31.9,1.3,2.6,4.2,3,41.9,20,26,0.769,7,20,0.35,11,42,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipscomb,2010,6810
Role Player,15,Justin Glenn,6-8,235,So,26,11.7,90.3,17,15.3,43.8,44.7,15.2,6,6,25.5,5.8,3.5,7.6,2.5,25,4,8,0.5,14,32,0.438,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipscomb,2010,6730
Limited Role,23,Brian Wright,6-6,200,So,30,57.3,94.9,14.7,16.2,47.9,49.4,4.3,9.7,9.7,23.6,2.1,1.6,3.6,1.8,12.7,15,21,0.714,25,60,0.417,36,105,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Lipscomb,2010,8042
Limited Role,31,Michael Teller,6-5,190,Jr,30,55.2,107.5,12.1,15.4,48.3,49,4.4,8.5,8.5,12.4,0.5,1.4,3,1.7,12.6,11,19,0.579,22,53,0.415,34,98,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Lipscomb,2010,5421
Limited Role,5,Jacob Arnett,6-4,210,Fr,29,44.5,86.7,13.8,10.1,33.8,41.4,3.6,20.1,20.1,32.2,0.4,2.1,3.6,2.4,37.5,24,30,0.8,21,66,0.318,4,14,0.286,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Lipscomb,2010,9372
Limited Role,20,Zach Brown,6-3,180,Fr,25,21.5,76,13.6,9.7,36.5,39.9,1.3,21,21.8,41.1,0.4,0.9,3.2,1.5,10.8,4,4,0.999,9,18,0.5,3,19,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipscomb,2010,9908
Limited Role,32,Milos Kleut,6-10,220,Fr,28,14,94.3,12.8,7.7,52.6,63.5,9.4,0,0,36.1,3.7,0.7,8.5,3.5,94.7,15,18,0.833,10,19,0.526,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipscomb,2010,10113
Go-to Guys,22,Jaytornah Wisseh,6-1,170,Sr,29,82.6,100.2,30.1,27,43.3,51.6,2.1,37.8,37.8,22.6,0.1,2.5,2.1,6,48.8,163,196,0.832,129,299,0.431,30,103,0.291,196,NA,45,261,NA,NA,NA,NA,7,NA,NA,NA,18,108,303,124,NA,NA,National Rank,LIU Brooklyn,2010,6191
Significant Contributor,32,Kenny Onyechi,6-7,225,Fr,31,63,87.8,20.7,17,44,47.6,10,1.9,1.9,22.2,8.3,0.9,4.7,5.5,75.6,80,146,0.548,85,193,0.44,0,0,0,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,5,NA,NA,205,28,NA,NA,NA,National Rank,LIU Brooklyn,2010,9104
Significant Contributor,1,Jamal Olasewere,6-7,210,Fr,31,60.9,85.7,23.6,18.3,43.8,48.2,9.4,6,6,25.3,3.7,2,6,6.2,78.6,90,158,0.57,88,199,0.442,0,2,0,NA,NA,495,NA,NA,NA,402,172,NA,NA,32,NA,NA,92,22,NA,NA,NA,National Rank,LIU Brooklyn,2010,9131
Role Player,24,David Hicks,6-1,195,Jr,31,77.1,105.4,16.6,19.2,47.4,51.3,5.1,7.6,7.6,14.7,0.4,1.8,3.2,2.9,26.2,55,70,0.786,68,159,0.428,39,108,0.361,424,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,294,NA,NA,National Rank,LIU Brooklyn,2010,6262
Role Player,0,Kyle Johnson,6-4,200,Jr,31,74.3,106.8,19.6,24,47.4,50.2,7.2,8.2,8.2,12.6,0.9,1.9,2.6,3,21.2,51,68,0.75,53,131,0.405,66,190,0.347,NA,NA,NA,NA,NA,NA,NA,473,NA,133,NA,NA,451,NA,NA,46,NA,NA,National Rank,LIU Brooklyn,2010,6455
Role Player,11,Corey Wright,5-10,170,Fr,30,18.4,73.1,17.4,10.5,42.9,48.4,1.4,19,19.4,41.7,0.9,2.2,5,3.5,62.9,14,22,0.636,12,27,0.444,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIU Brooklyn,2010,9988
Role Player,20,Booker Hucks,6-5,200,Fr,27,10.8,106.4,18.2,22.7,52.3,53.4,9.4,1.8,1.8,14.1,2.3,0.4,5,2.4,13.6,4,6,0.667,17,28,0.607,4,16,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIU Brooklyn,2010,10219
Limited Role,23,Michael Culpo,6-1,180,So,31,58.7,119,14.1,17.9,59.3,60.5,3.6,8.8,8.8,15.5,0.1,1.2,2.5,1.8,9.5,15,18,0.833,19,55,0.345,62,134,0.463,NA,8,NA,NA,NA,NA,NA,NA,NA,459,NA,NA,405,NA,NA,NA,NA,2,National Rank,LIU Brooklyn,2010,8390
Limited Role,21,Arnold Mayorga,6-7,225,So,31,49.2,94.3,12.8,15.1,39.9,42.7,5.8,6.4,6.4,16.1,1.3,0.8,3.1,1.9,15.7,16,21,0.762,16,42,0.381,25,92,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,LIU Brooklyn,2010,8711
Major Contributor,15,T.J. Robinson,6-7,210,So,33,79,101.4,25.7,24.6,52,53.6,12,5.9,5.9,16.5,0.4,1,2.5,6,58.2,122,216,0.565,193,371,0.52,0,0,0,349,NA,278,NA,434,NA,137,68,NA,NA,NA,NA,416,115,143,NA,NA,NA,National Rank,Long Beach St.,2010,7890
Significant Contributor,22,Casper Ware,5-9,170,So,33,82.2,94.8,23.4,21.7,41.5,48.1,2,28,28.7,22.5,0.5,3.6,2.9,4.2,40.8,109,139,0.784,98,247,0.397,29,94,0.309,214,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,9,NA,NA,496,3,NA,NA,National Rank,Long Beach St.,2010,7703
Significant Contributor,21,Larry Anderson,6-6,215,So,33,76.3,98.4,23.1,19.7,46.7,52.8,6.4,19,19.2,22.5,1.2,3.4,2.5,5.1,60.3,122,173,0.705,113,225,0.502,14,62,0.226,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,391,305,124,NA,NA,NA,National Rank,Long Beach St.,2010,7747
Role Player,33,Stephan Gilling,6-2,207,Sr,33,69.9,99.4,16,22.5,49.5,50.1,0.8,5.9,5.9,12.9,0.2,1.3,3.5,1.7,7.3,14,22,0.636,24,74,0.324,83,226,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,46,National Rank,Long Beach St.,2010,3821
Role Player,2,Eugene Phelps,6-6,200,So,33,59.2,98.7,19.2,17.7,53.5,54.7,10.3,6.3,6.3,21.6,3.2,1.7,4.4,3.9,47.5,54,95,0.568,107,200,0.535,0,0,0,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,382,NA,NA,NA,NA,NA,401,NA,National Rank,Long Beach St.,2010,8305
Role Player,3,Greg Plater,6-1,165,Jr,33,52.1,111.1,19.3,24.9,54,55.9,1.9,13,13,12.7,0.9,2,2.8,2.5,16.5,31,41,0.756,35,65,0.538,66,183,0.361,NA,367,NA,483,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,373,NA,National Rank,Long Beach St.,2010,6508
Limited Role,10,Arturas Lazdauskas,6-7,215,Sr,28,34.2,92.6,12.2,9.6,50,52.8,5,14.2,14.2,31.4,2.2,3,6.3,1.9,30.2,13,19,0.684,27,53,0.509,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long Beach St.,2010,6867
Limited Role,24,Jesse Woodard,6-1,210,So,23,17.7,71.6,14.5,15.1,30.4,34.7,0.9,14,14.1,26.4,0.9,0.7,4.2,1.8,15.7,7,8,0.875,5,17,0.294,7,34,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long Beach St.,2010,6731
Nearly Invisible,50,Andrew Fleming,7-0,255,Sr,30,16.9,102.3,10,9.3,60,55.4,9.2,1.6,1.6,20.1,9.5,0,7.1,2,36.7,3,11,0.273,18,30,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long Beach St.,2010,7391
Major Contributor,22,Dana Smith,6-5,225,Sr,31,79.5,103.8,27.8,26.1,51.8,55.4,7.9,16,16,17.8,1.5,1.6,4.2,6.4,52.5,142,214,0.664,162,311,0.521,33,97,0.34,322,NA,128,349,443,46,NA,35,NA,NA,NA,NA,NA,64,227,NA,NA,NA,National Rank,Longwood,2010,3555
Major Contributor,4,Antwan Carter,6-6,210,So,31,62.8,101.6,27.7,30.3,53.1,54.4,14,7.6,7.6,17.2,2.4,1.7,5.4,4.2,24.6,57,92,0.62,191,356,0.537,5,18,0.278,NA,NA,135,89,359,NA,39,54,NA,NA,NA,NA,NA,NA,NA,NA,386,NA,National Rank,Longwood,2010,8144
Role Player,20,Aaron Mitchell,6-2,185,Jr,31,70.2,93.2,19.8,17.8,42.9,48.4,4.1,20,20.1,23.4,0.9,1.8,3,3.6,36.3,68,89,0.764,87,201,0.433,12,44,0.273,NA,NA,NA,NA,NA,NA,NA,NA,463,NA,NA,NA,NA,NA,NA,401,NA,NA,National Rank,Longwood,2010,9039
Role Player,5,Martiz Washington,6-0,165,So,31,55.6,95.8,19.1,23.3,48.6,48.5,1.9,15,15.3,16.6,0.1,1.9,4.3,1.9,7.5,8,19,0.421,28,71,0.394,64,184,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Longwood,2010,8231
Role Player,12,Billy Robinson,6-7,200,Sr,31,48.8,95,17.2,17.3,51.5,52.4,9.2,4.2,4.2,21.5,2.2,1.8,5.1,2.7,25.3,24,42,0.571,84,158,0.532,1,8,0.125,NA,NA,NA,NA,NA,NA,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,NA,National Rank,Longwood,2010,5974
Role Player,11,Earl Gee,5-10,160,Jr,31,29.1,94.2,17.5,11.7,57.5,59.9,4.3,24,24.8,36.2,0.3,3.1,3.8,2.8,38.8,18,26,0.692,19,39,0.487,13,28,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longwood,2010,9715
Limited Role,24,Kevin Swecker,6-1,180,Sr,31,74.5,101.6,14.6,17.6,46.3,48.6,1.1,13,13.3,13.4,0.4,2.2,3.4,2,14.3,29,37,0.784,31,90,0.344,59,168,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Longwood,2010,5305
Limited Role,1,E.J. Dawson,6-2,185,Sr,31,65.1,87.4,12.1,9.2,44.4,45.1,1.9,21,21.4,31.6,0.6,2,4.8,1.7,23.1,13,27,0.481,28,75,0.373,16,42,0.381,NA,NA,NA,NA,NA,NA,NA,NA,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Longwood,2010,5743
Go-to Guys,1,Tyren Johnson,6-8,204,Sr,30,90.2,103.6,28.2,27.5,53.7,56.3,6.6,21.3,21.3,21,4.5,3,3.1,5,34.6,98,142,0.69,175,327,0.535,30,83,0.361,3,NA,103,23,319,385,NA,158,398,NA,246,273,NA,336,NA,NA,398,NA,National Rank,Louisiana Lafayette,2010,5930
Go-to Guys,33,Chris Gradnigo,6-7,218,Jr,27,60.9,97,28.3,31.3,46.8,51.4,5.8,4.4,4.4,16.6,1.2,0.9,5,5.5,35.1,83,111,0.748,109,226,0.482,26,90,0.289,NA,NA,96,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,482,NA,NA,National Rank,Louisiana Lafayette,2010,6583
Role Player,2,Randell Daigle,5-10,183,Sr,30,75.6,108.8,19.6,22.2,54.3,56.9,2,15,15.5,17.7,0.2,2.5,2.7,3,19.8,44,55,0.8,49,102,0.48,68,176,0.386,489,496,NA,NA,272,336,NA,NA,NA,NA,NA,472,NA,NA,NA,NA,NA,29,National Rank,Louisiana Lafayette,2010,6451
Role Player,4,Lamar Roberson,6-8,190,Sr,25,37.8,98.4,18.2,17.7,43.7,48.6,6,15.8,15.8,19.4,3.9,3.3,4.6,3.3,31.5,27,35,0.771,44,90,0.489,3,21,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2010,4570
Role Player,44,Javan Mitchell,6-9,248,Fr,27,21.1,96.4,19.6,18.6,43.1,46.3,12.2,3.9,3.9,14.3,4.8,0.2,7.3,4.8,55.4,20,36,0.556,28,65,0.431,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2010,9910
Role Player,55,Ryan McCoy,6-0,167,Sr,15,21,100.4,18.3,15.2,51.9,54.4,4.7,22,22.9,25.6,0,3.5,4.3,3.3,37.7,13,20,0.65,20,34,0.588,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2010,7963
Limited Role,3,Travis Bureau,6-7,191,Jr,29,58.1,96.8,15.9,15.4,52,53.9,6.1,7.7,7.7,24,1.9,1.6,2.5,2.7,27,26,40,0.65,50,86,0.581,18,62,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,NA,NA,NA,122,NA,National Rank,Louisiana Lafayette,2010,6843
Limited Role,0,Colby Batiste,6-9,220,Jr,30,42.8,101.9,12.7,9.7,58,59,10.4,1.8,1.8,25.3,6.6,0.7,8,3.1,60.9,25,42,0.595,40,69,0.58,0,0,0,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,11,NA,NA,NA,NA,NA,132,NA,National Rank,Louisiana Lafayette,2010,8473
Limited Role,12,Willie Lago,6-1,186,Sr,29,26.8,81.4,15.5,16.9,37.3,38.4,0,13,13.6,16.6,0.7,0.7,3.4,3,30.7,10,23,0.435,13,33,0.394,10,42,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2010,5380
Nearly Invisible,22,Raymone Andrews,6-2,171,Fr,25,45.7,105.8,10.1,8.6,40.8,47.1,4.3,11,11.5,13.9,1,3,3.6,2.8,64.6,27,42,0.643,25,61,0.41,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,249,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Lafayette,2010,9348
Major Contributor,0,Tony Hooper,5-11,175,Sr,28,65.1,93.5,24.7,26.8,47.3,49.9,4.1,21.5,21.5,25.5,0.7,3.4,4.3,3.6,25.8,49,73,0.671,47,122,0.385,58,161,0.36,NA,NA,361,278,NA,NA,NA,NA,385,NA,NA,116,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Monroe,2010,3418
Major Contributor,13,Tommie Sykes,6-4,205,Jr,31,55.7,108.5,25.2,17.3,52.6,62,14.4,5,5,22.8,0.6,1.6,5.7,8.6,139.7,158,218,0.725,82,156,0.526,0,0,0,NA,NA,311,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,477,NA,National Rank,Louisiana Monroe,2010,9199
Significant Contributor,22,Lawrence Gilbert,6-7,210,Jr,31,63.9,99.2,20.8,25.7,45.3,50,5.7,6.8,6.8,18.8,0.6,1.6,4.2,3.4,25.6,57,68,0.838,47,118,0.398,49,148,0.331,NA,NA,NA,398,NA,NA,NA,494,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,National Rank,Louisiana Monroe,2010,7917
Significant Contributor,3,Rudy Turner,6-8,275,Jr,31,58.3,99.3,21.6,19.4,55.2,58,12.9,2.4,2.4,25.4,6.6,0.7,5.3,4.9,61.2,72,112,0.643,101,182,0.555,0,1,0,NA,NA,NA,NA,NA,NA,89,471,NA,NA,112,NA,NA,357,NA,NA,251,NA,National Rank,Louisiana Monroe,2010,7873
Significant Contributor,2,Colby Carr,6-3,185,Fr,25,34.5,91.8,20.4,19.5,43.6,48.2,8.5,18.5,18.5,26.8,1,2.7,2.6,3.4,33.9,27,37,0.73,46,104,0.442,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,9584
Significant Contributor,23,Malcolm Thomas,6-6,185,Sr,9,13.7,79.5,21.8,24.3,36.1,41.7,5,7.9,7.9,25.3,1.3,3.1,3.8,3.5,27.8,12,15,0.8,15,40,0.375,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,7699
Role Player,5,Dynile Forbes,6-2,170,Sr,31,77.3,115,18.2,22.4,52.9,57.4,2.7,7.8,7.8,14.1,0.7,2.6,2.1,3.9,38.2,84,107,0.785,58,126,0.46,60,154,0.39,418,189,NA,NA,375,3,NA,NA,NA,272,NA,455,188,NA,NA,297,NA,272,National Rank,Louisiana Monroe,2010,7973
Role Player,1,Warren Fuselier,5-10,160,Jr,23,34.1,72.3,17.7,16.3,38.3,40.7,1.4,18,18,34.3,0,1.9,2.6,2.7,27.8,14,25,0.56,30,84,0.357,3,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,9590
Role Player,12,Kenneth Averette,5-8,145,Sr,11,21.4,94.2,16.7,17,44.1,49.4,0,16,16,23.7,0,1.6,3.2,3.6,45.8,19,27,0.704,11,29,0.379,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,6932
Limited Role,24,Jarvis Hill,6-2,190,Sr,19,30,105.4,14.8,12.5,59,65.2,2.3,10,10.9,29.7,0,2.4,4.3,3.5,62.3,31,38,0.816,21,40,0.525,10,21,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,5099
Limited Role,45,Rory Burt,7-0,240,Fr,28,19.8,93.1,14,12.8,43.9,48.7,10.9,0,0,22.2,10,1,6,3.6,63.4,16,26,0.615,18,40,0.45,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,9948
Nearly Invisible,10,Brandon Williams,6-1,160,So,12,20.9,82.9,11.5,9.2,32.3,38.3,1.9,24,24.1,33.4,0,1.8,4.3,1.9,29,7,9,0.778,10,23,0.435,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2010,8245
Major Contributor,22,Kyle Gibson,6-5,205,Sr,31,75.5,111.7,26.8,26.8,47.1,55.4,2.9,17,17.7,15,0.2,1.5,2.4,6.2,53.3,184,219,0.84,102,225,0.453,61,186,0.328,493,336,193,287,NA,458,NA,NA,NA,383,NA,NA,321,85,209,98,NA,NA,National Rank,Louisiana Tech,2010,5791
Major Contributor,15,Magnum Rolle,6-11,225,Sr,34,72.7,107.6,24.4,24.9,51.4,54.1,13.4,5.9,5.9,15.5,7,1.5,3.7,4.6,38.3,93,141,0.66,189,368,0.514,0,0,0,NA,NA,397,479,485,NA,67,303,NA,458,87,NA,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Tech,2010,4495
Significant Contributor,11,DeAndre Brown,5-11,160,Fr,35,81,95.8,20.3,20.8,48.1,50,2.1,19,19.9,23.5,0,1.7,1.3,2.6,17.8,42,61,0.689,103,203,0.507,41,139,0.295,272,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,8,NA,NA,NA,NA,NA,National Rank,Louisiana Tech,2010,8968
Significant Contributor,5,Olu Ashaolu,6-7,230,So,35,69.6,99.2,22.8,20,54.4,53.5,12.6,7.6,7.6,21,0.7,1.5,4.4,4.7,50.2,67,142,0.472,145,259,0.56,6,24,0.25,NA,NA,NA,NA,257,NA,111,185,NA,NA,NA,NA,NA,45,277,NA,231,NA,National Rank,Louisiana Tech,2010,8047
Role Player,3,Jamel Guyton,6-3,180,Sr,35,77.4,114.8,18.5,21.3,53.4,56.6,3.6,13.1,13.1,14.6,1.2,3,3.7,2.9,22.7,62,76,0.816,74,154,0.481,70,181,0.387,409,198,NA,NA,334,363,NA,NA,NA,332,NA,266,NA,NA,NA,174,NA,286,National Rank,Louisiana Tech,2010,7611
Limited Role,30,David Jackson,6-8,195,Sr,34,53.3,102.4,13.7,13.7,49,52.4,5.8,4.5,4.5,18.6,2.4,0.9,3.1,2.8,37.8,38,56,0.679,47,104,0.452,17,44,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Tech,2010,5157
Limited Role,33,Anson Bartlett,6-3,175,So,29,22.3,90.4,12.5,9.5,39.5,48.2,1.8,8.5,8.5,23.7,0,5.5,3.2,3.6,83.7,24,36,0.667,17,42,0.405,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2010,9887
