Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,23,Rodney Pryor,6-5,205,Sr,32,32,80.9,112.1,23.6,31.2,57.5,59.3,3.9,9.3,9.3,12.7,2.1,1.4,2.8,3.7,21.3,69,94,0.734,128,238,0.538,84,204,0.412,278,451,NA,66,141,217,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,474,194,National Rank,Georgetown,2017,26624
Significant Contributor,42,Bradley Hayes,7-0,275,Sr,26,11,26.4,91.8,20.8,19.1,53.4,51.4,11.6,12.7,12.7,25,6.2,1.3,5.4,3.7,36.4,12,32,0.375,47,88,0.534,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,19403
Significant Contributor,11,Isaac Copeland,6-9,220,Jr,7,5,10.6,85.7,20.1,21.5,27.5,38.8,7.2,8,8,14.5,0,2.5,3.5,4.7,47.5,16,19,0.842,11,30,0.367,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,25689
Role Player,24,Marcus Derrickson,6-7,250,So,28,17,51.5,109.1,18,19.5,52.3,57,6.3,11.8,11.8,17.6,2.7,1,5,3.4,33,48,58,0.828,44,83,0.53,32,93,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgetown,2017,30616
Role Player,22,Akoy Agau,6-8,235,Jr,32,8,37.1,99.4,18.7,12.8,52.4,62.7,8.7,10.8,10.8,31.9,5.9,0.8,5.9,4.6,80.7,57,67,0.851,39,69,0.565,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,19792
Limited Role,2,Jonathan Mulmore,6-4,185,Jr,32,12,50.1,95.7,12.5,9.6,41.7,51.1,1.3,16,16,26.1,0.6,1.5,4.6,3.3,71.4,45,60,0.75,20,55,0.364,10,29,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgetown,2017,38946
Limited Role,4,Jagan Mosely,6-3,205,Fr,31,20,48.1,98.5,15.1,11.5,41.8,51.2,1.8,22.4,22.4,25.6,0.8,2.1,4.3,3.7,67,50,65,0.769,27,60,0.45,9,37,0.243,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA,44,NA,NA,National Rank,Georgetown,2017,38761
Limited Role,32,Kaleb Johnson,6-6,205,So,31,2,25.8,99.4,13.8,11.5,47.1,49.1,8.1,7,7,16.1,0.9,1.9,4.9,4.3,86.5,23,45,0.511,20,40,0.5,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,30617
Limited Role,1,Tre Campbell,6-2,170,Jr,21,NA,22.8,93.8,15.6,15.3,47.5,50,1.2,17,17.4,23.6,0,2.3,2.3,3,34.4,13,21,0.619,11,26,0.423,12,35,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,25688
Limited Role,5,Reggie Cameron,6-7,225,Sr,17,NA,10.7,90.2,13,12.3,52.2,52.2,1.8,9,9,25.5,0.7,1.2,1.7,2.9,43.5,5,10,0.5,3,5,0.6,6,18,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2017,19398
Go-to Guys,30,JJ Frazier,5-10,155,Sr,33,33,86.8,109.9,28,29.8,46.8,54.8,1.2,26.8,26.8,13.9,0.3,3,2.7,5.9,44.1,187,211,0.886,141,302,0.467,55,176,0.312,87,NA,122,103,NA,NA,NA,NA,143,399,NA,157,NA,11,312,29,NA,NA,National Rank,Georgia,2017,19412
Go-to Guys,1,Yante Maten,6-8,240,Jr,28,27,61.6,110.7,30.3,29.2,55.4,59.9,10,12.4,12.4,16.2,5.6,1.5,3.7,7.5,61,145,203,0.714,153,290,0.528,21,43,0.488,NA,NA,42,129,275,182,242,NA,NA,NA,136,NA,NA,13,58,NA,NA,NA,National Rank,Georgia,2017,25693
Major Contributor,4,Tyree Crump,6-1,180,Fr,28,1,14.6,90.5,25.6,33.8,41.2,44,1.8,13,13.5,12.7,0,0.9,1.9,3.1,13.2,10,12,0.833,12,35,0.343,17,56,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,39788
Significant Contributor,3,Juwan Parker,6-4,205,Jr,32,31,64.4,93.8,21.6,23.3,39.7,46.4,4.8,13.8,13.8,16.8,0.2,1.3,3.3,3.9,32.5,77,90,0.856,98,226,0.434,8,51,0.157,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,National Rank,Georgia,2017,19404
Role Player,34,Derek Ogbeide,6-8,245,So,33,32,58.4,106.2,16.8,16.3,56.8,57,11.8,5.7,5.7,19,5.1,0.9,4.6,3.1,35.2,34,62,0.548,100,176,0.568,0,0,0,NA,NA,NA,NA,NA,NA,107,68,NA,NA,162,NA,NA,NA,NA,NA,281,NA,National Rank,Georgia,2017,30623
Role Player,2,Jordan Harris,6-4,185,Fr,29,12,35.9,85.1,18.7,15.2,51.5,55.3,1.7,16,16.5,34.8,1.3,1.8,3.9,3.1,34.6,26,35,0.743,22,54,0.407,20,47,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,38971
Limited Role,32,Mike Edwards,6-9,225,So,33,2,44.7,96.1,14.3,12.5,52.4,55.7,7.4,1.3,1.3,23.7,1.2,1,5,3.4,55.3,37,57,0.649,54,102,0.529,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia,2017,30621
Limited Role,0,William Jackson,6-4,185,So,33,15,43.1,92.5,14.2,16.4,44.3,46.7,1.4,10,10.9,17.7,1.1,1.4,2.7,2.2,18.3,17,24,0.708,22,59,0.373,24,72,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia,2017,30619
Limited Role,5,Pape Diatta,6-7,220,Jr,32,NA,25.6,92.5,15.5,13.9,47,53.3,2.8,10,10,26.1,0.9,0.7,4.6,3.2,43.9,23,29,0.793,19,40,0.475,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,39461
Nearly Invisible,13,E'Torrion Wilridge,6-6,220,So,28,8,34.1,95.5,8.3,7,52.3,51.4,1.3,12,12.9,25.9,2.8,1.3,2.3,1.8,36.4,7,16,0.438,11,19,0.579,8,25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,30620
Nearly Invisible,25,Kenny Paul Geno,6-6,210,Sr,27,2,17.3,114.4,7.2,8.1,40.4,43.6,3.1,11.5,11.5,3.5,1.4,1,5.7,1.7,30.8,5,8,0.625,6,12,0.5,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,19411
Nearly Invisible,24,Houston Kessler,6-8,230,Sr,28,1,12.8,79.4,6.8,7.2,29.4,33.5,5.6,0,0,15,0,1.4,7.8,1.6,29.4,3,5,0.6,5,13,0.385,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2017,19410
Go-to Guys,3,Ike Smith,6-4,195,So,31,31,77,109.7,30.4,32.4,56,58,3.6,14.1,14.1,13.3,2.4,2.6,3,5.9,42,119,185,0.643,158,291,0.543,59,149,0.396,473,NA,41,31,222,335,NA,NA,NA,327,NA,328,NA,107,377,NA,438,304,National Rank,Georgia Southern,2017,30628
Major Contributor,4,Tookie Brown,5-11,180,So,31,31,86.3,106.5,27.1,27.1,47.1,53.3,0.8,24.3,24.3,14.3,0.8,2.3,2.5,5.4,45.5,146,188,0.777,109,247,0.441,57,166,0.343,97,NA,172,253,NA,NA,NA,NA,223,466,NA,49,404,208,28,385,NA,NA,National Rank,Georgia Southern,2017,30629
Significant Contributor,2,Mike Hughes,6-3,190,Jr,29,29,72,93.7,20.1,21.4,46,49.7,1.5,10.5,10.5,18.4,0.6,2.2,3.4,3.2,27.9,56,76,0.737,41,100,0.41,56,172,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Southern,2017,25663
Role Player,5,BJ Gladden,6-6,210,Jr,31,5,49.9,84.6,18.2,14.9,38.9,44.1,3.7,7.7,7.7,19.2,2.6,1.6,4,5,79.4,57,104,0.548,36,85,0.424,10,46,0.217,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,46,NA,NA,36,NA,NA,NA,NA,National Rank,Georgia Southern,2017,27408
Limited Role,10,Jake Allsmiller,6-5,185,Jr,31,19,58.3,115.7,14.3,17.8,63.4,64.7,0.8,5.4,5.4,17,1.6,1.3,4.1,1.6,8.2,14,15,0.933,5,14,0.357,74,169,0.438,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,National Rank,Georgia Southern,2017,25664
Limited Role,0,Montae Glenn,6-8,230,So,31,20,47,113.2,15.9,13.1,57.8,58,16.2,1.7,1.7,18.4,3.3,1.1,5.4,3.1,45.9,28,50,0.56,63,109,0.578,0,0,0,NA,384,NA,NA,NA,NA,11,NA,NA,NA,329,NA,NA,NA,NA,NA,218,NA,National Rank,Georgia Southern,2017,30627
Limited Role,1,Devonte Boykins,6-2,180,Jr,31,1,46,89.4,12.7,11.8,46.9,49.1,1,8.8,8.8,22.8,0.2,1.4,3.3,2.5,37.5,21,36,0.583,15,39,0.385,20,57,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Southern,2017,25662
Limited Role,11,Shawn O'Connell,6-8,190,So,27,9,26.4,115.5,13.8,14,58.5,61.5,7.7,0,0,15.2,4.2,1,7.4,2.7,36.9,18,24,0.75,35,58,0.603,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2017,30624
Nearly Invisible,14,Coye Simmons,6-8,235,Jr,28,10,34.7,107.6,10.6,7.8,54.2,57,11.5,2.5,2.5,24.8,2.1,1.6,6.1,2,39.6,13,19,0.684,26,48,0.542,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2017,25667
Major Contributor,1,Jeremy Hollowell,6-8,220,Sr,31,31,78.2,100.4,25.8,28.1,50.5,53.6,3.7,11.8,11.8,19,3.3,1.6,4.1,4.1,27.1,77,105,0.733,110,218,0.505,57,169,0.337,407,NA,274,188,NA,NA,NA,383,NA,NA,342,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia St.,2017,15124
Major Contributor,15,D'Marcus Simonds,6-3,180,Fr,27,21,60.2,105,25.9,24.8,55.9,59.2,5.1,14.3,14.3,21.8,1.4,2.5,3,4.9,41.4,79,109,0.725,123,218,0.564,16,45,0.356,NA,NA,262,484,236,225,NA,NA,NA,NA,NA,346,NA,364,395,NA,299,NA,National Rank,Georgia St.,2017,38381
Significant Contributor,20,Justin Seymour,6-3,215,Sr,13,6,17.8,94.4,20.5,23,47.9,49.5,3.8,10,10.2,20.2,0,1.6,3.4,2.7,16.7,8,12,0.667,15,33,0.455,13,39,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2017,16564
Role Player,21,Willie Clayton,6-8,245,Sr,31,21,51.8,96.6,18.3,13.4,63.9,56.5,16.1,4,4,26.3,3.9,1.1,5.9,4,61.5,22,75,0.293,78,122,0.639,0,0,0,NA,NA,NA,NA,NA,NA,12,141,NA,NA,263,NA,NA,NA,NA,NA,53,NA,National Rank,Georgia St.,2017,14577
Role Player,11,Isaiah Williams,6-1,170,Jr,30,22,49.6,110.4,19.7,20.8,50.5,55.7,1.2,17,17.1,16,0.9,1.9,2.3,3.7,34.6,52,63,0.825,53,103,0.515,26,79,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,172,NA,NA,National Rank,Georgia St.,2017,20566
Role Player,30,Jeff Thomas,6-5,190,So,31,5,46.5,109,16.4,19.5,53.4,55,4,8.2,8.2,15.1,4.6,1.8,3.1,2.3,16.9,19,27,0.704,27,58,0.466,39,102,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,421,National Rank,Georgia St.,2017,30631
Role Player,4,Isaiah Dennis,6-0,190,Sr,31,9,38.5,104.8,18.7,14.3,62.9,62.8,3.5,21.4,21.4,28.1,0.3,3.1,4.2,3.7,50.5,29,49,0.592,58,94,0.617,2,3,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2017,25674
Role Player,24,Devin Mitchell,6-4,180,So,31,3,29.1,107,19.1,23.4,49.2,51.6,2,9.3,9.3,10.8,0.7,1.3,4,3.3,25.8,21,31,0.677,17,33,0.515,28,87,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2017,25029
Role Player,10,Austin Donaldson,6-2,185,So,26,1,21.4,73.8,19.3,16.4,30.6,32.8,3.6,23,23.4,27.9,0,3.4,4.8,2.8,27.4,8,17,0.471,16,50,0.32,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2017,30634
Limited Role,2,Malik Benlevi,6-5,205,So,31,26,66.7,116.9,14.8,15.3,59.2,60.9,5.7,6.6,6.6,15.4,4.5,2.4,4,3.1,38.3,46,69,0.667,57,106,0.538,33,74,0.446,NA,224,NA,NA,95,138,NA,NA,NA,NA,215,45,NA,NA,499,NA,475,52,National Rank,Georgia St.,2017,30633
Role Player,23,Jordan Session,6-7,220,Jr,31,10,38.9,97.4,16,16.6,47.8,48.1,8.2,4.1,4.1,15.6,4.4,0.9,6.5,3.1,35.1,19,40,0.475,41,80,0.512,9,34,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia St.,2017,25677
Major Contributor,5,Josh Okogie,6-4,207,Fr,36,36,77.2,103.4,26.7,27,48.1,54.5,5.2,12.3,12.3,14.6,2.5,2.4,3.4,6.3,56.4,177,237,0.747,163,350,0.466,26,70,0.371,464,NA,209,266,NA,NA,NA,NA,NA,5,472,393,NA,6,105,NA,NA,NA,National Rank,Georgia Tech,2017,39002
Major Contributor,1,Tadric Jackson,6-2,209,Jr,35,5,57.9,94.8,27.1,31.9,49.9,50.8,1.8,17,17.9,14.8,0.9,1.6,3.3,4.3,27.1,56,101,0.554,127,251,0.506,39,121,0.322,NA,NA,178,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,25681
Significant Contributor,44,Ben Lammers,6-10,227,Jr,36,36,89.1,108.6,21,22.7,51.5,54.9,10,13.2,13.2,13.7,9.9,1.9,2.6,3.6,31.7,95,129,0.736,208,405,0.514,1,2,0.5,4,NA,NA,NA,NA,NA,246,316,NA,38,21,NA,47,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,25686
Role Player,12,Quinton Stephens,6-9,196,Sr,36,36,84,94.7,18.6,20,46.2,49.2,4.7,12.8,12.8,17.9,2.3,2,2.6,3,27.4,64,93,0.688,68,155,0.439,59,184,0.321,156,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,433,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,19390
Role Player,0,Justin Moore,6-4,162,Fr,34,18,44.1,85.9,18,15.4,44.2,45.9,2.7,24,24.8,25.7,0.7,1.4,3.6,3.1,37.2,27,51,0.529,56,127,0.441,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,39043
Limited Role,11,Josh Heath,6-2,175,Sr,32,23,68.7,83.6,15.1,11.8,42.4,46,1.5,25,25.9,32,0.6,2.1,2.7,2.2,26.8,31,44,0.705,53,122,0.434,11,42,0.262,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,20695
Limited Role,34,Abdoulaye Gueye,6-9,212,So,20,3,14,60.4,15.6,9.9,39.3,37.3,10.4,8.1,8.1,44,6.2,0.9,6.5,1.9,21.4,1,6,0.167,11,25,0.44,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2017,27329
Nearly Invisible,30,Corey Heyward,6-1,212,Sr,36,23,41.7,88.4,9,8.1,36,40.7,3.3,10,10.2,19.2,0.2,1.8,3.5,2,44.1,18,30,0.6,11,37,0.297,9,31,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Tech,2017,19391
Benchwarmer,24,Sylvester Ogbonda,6-10,231,Fr,22,NA,7.3,90.9,17.1,13.5,45,50.7,7.7,5.4,5.4,22.3,6,1.6,10.2,4.6,80,10,16,0.625,9,20,0.45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2017,39673
Benchwarmer,32,Kellen McCormick,6-7,211,Sr,23,NA,6.6,129.8,7.7,9.8,100,100,1.2,2.1,2.1,31.7,0,1.2,2.1,0.9,0,0,0,0,1,1,0.999,8,12,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2017,21253
Benchwarmer,23,Christian Matthews,6-7,205,Fr,14,NA,6.2,95.1,23,26.6,40.9,48.6,2.6,2.3,2.3,11.3,3.5,1.9,3.1,5.2,45.5,12,15,0.8,6,21,0.286,5,12,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2017,38310
Benchwarmer,2,Jodan Price,6-6,182,Sr,14,NA,2.1,6,14.8,25.4,0,0,0,5.3,5.3,0,3.4,1.9,0,1.2,0,0,0,0,0,3,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Tech,2017,25546
Major Contributor,5,Nigel Williams-Goss 5,6-3,195,Jr,38,38,79.5,119.3,25.2,25,53.3,59.4,2.2,25.8,25.8,14.8,0.2,2.9,1.9,4.8,40,157,181,0.867,177,336,0.527,43,117,0.368,347,144,331,464,439,21,NA,NA,167,NA,NA,19,1,397,443,61,NA,NA,National Rank,Gonzaga,2017,21169
Major Contributor,24,Przemek Karnowski,7-1,300,Sr,39,39,57.8,111.4,26,25.7,58.6,59.2,7.7,16.1,16.1,16.9,3.9,1.1,3.7,4.9,39.4,79,133,0.594,198,337,0.588,0,1,0,NA,498,257,392,NA,NA,474,362,NA,NA,261,NA,NA,367,NA,NA,176,NA,National Rank,Gonzaga,2017,15006
Major Contributor,32,Zach Collins,7-0,230,Fr,39,NA,43.1,120.6,25,21.1,67.6,70.3,12.2,4.5,4.5,20.2,9.8,1.5,6.2,6.5,71.5,110,148,0.743,125,186,0.672,10,21,0.476,NA,111,358,NA,NA,NA,85,82,NA,NA,22,NA,NA,48,NA,NA,22,NA,National Rank,Gonzaga,2017,39855
Role Player,4,Jordan Mathews,6-4,203,Sr,39,39,70,116.8,17.1,20.4,53.5,56.3,3,8.5,8.5,9.7,0.4,1.8,1.9,3.1,27.6,66,90,0.733,47,109,0.431,85,217,0.392,NA,23,NA,NA,42,489,NA,NA,NA,4,NA,NA,102,NA,NA,NA,NA,331,National Rank,Gonzaga,2017,18900
Role Player,3,Johnathan Williams,6-9,228,Jr,39,39,60.6,115,19.6,18.9,62.2,61.7,9.2,5.7,5.7,15.8,3.6,1.6,3.5,4.4,48.1,71,126,0.563,139,222,0.626,16,40,0.4,NA,301,NA,NA,41,111,324,358,NA,NA,288,NA,NA,NA,214,NA,7,NA,National Rank,Gonzaga,2017,19956
Role Player,33,Killian Tillie,6-10,200,Fr,33,NA,26,118.4,16.8,15.2,57.2,62,7.9,8.3,8.3,17.4,2.4,3.3,5.9,3.8,50,35,45,0.778,35,67,0.522,11,23,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,39134
Limited Role,13,Josh Perkins,6-3,190,So,38,35,70.5,106,15.9,14.4,55.4,58.1,1,16,16.7,24.3,0.5,1.7,3.1,2.7,30.2,51,70,0.729,34,74,0.459,63,158,0.399,NA,NA,NA,NA,277,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,National Rank,Gonzaga,2017,25707
Limited Role,0,Silas Melson,6-4,195,Jr,39,4,59.6,117.1,14.1,16,54.6,57.9,2.4,9.9,9.9,13.4,0.7,1.6,3.4,2.4,23,42,50,0.84,54,107,0.505,43,110,0.391,NA,216,NA,NA,NA,NA,NA,NA,NA,333,NA,NA,NA,NA,NA,NA,NA,341,National Rank,Gonzaga,2017,25704
Benchwarmer,10,Bryan Alberts,6-5,198,So,24,NA,9.1,100.4,20.3,23.6,36.7,39.1,0.9,26,26.8,7.8,1.4,3.6,3.1,3,20.4,6,10,0.6,9,20,0.45,6,29,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,30639
Benchwarmer,21,Rui Hachimura,6-8,225,Fr,28,NA,8.2,108.1,26.8,28.3,56.6,56.7,11.6,3,3,13.2,3,2.6,5,5.8,45.3,13,24,0.542,24,39,0.615,4,14,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,39578
Benchwarmer,22,Jeremy Jones,6-6,210,So,24,NA,5.6,94.3,14.9,12.4,37.5,40.8,11.3,10.2,10.2,21.5,3.3,3.2,3.2,2.5,31.2,3,5,0.6,6,12,0.5,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,27372
Benchwarmer,55,Dustin Triano,6-3,180,Jr,25,NA,4.9,162.1,5.8,8.9,75,75,3.2,1.9,1.9,0,0,1.5,3.6,0.9,0,0,0,0,0,0,0,5,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,25710
Benchwarmer,25,Ryan Edwards,7-1,295,Jr,17,NA,3.1,133.2,28.7,34.2,62.5,62.2,18.1,19.6,19.6,4.1,2,0,6.7,5,29.2,4,7,0.571,15,23,0.652,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,2017,19423
Major Contributor,0,Ervin Mitchell,6-4,180,Sr,27,24,73,104.1,25.1,25.4,51.4,55.7,3,7.3,7.3,16.3,1.6,2.2,3.4,6,53.9,119,173,0.688,111,229,0.485,36,92,0.391,NA,NA,355,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,135,NA,NA,336,National Rank,Grambling St.,2017,30643
Major Contributor,1,Ivy Smith,6-0,160,Fr,28,1,21.9,81.7,26.9,24.6,33.9,41.1,1.6,27,27.8,23.7,0.5,4,4,5.1,43,29,40,0.725,27,66,0.409,3,27,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2017,39878
Significant Contributor,4,Remond Brown,6-4,180,Sr,30,27,82.5,96.2,23.6,25.7,49.3,51.5,3.8,12.4,12.4,20,1.5,3.3,2.8,3.5,23.5,58,86,0.674,131,267,0.491,33,99,0.333,205,NA,NA,391,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,National Rank,Grambling St.,2017,21323
Significant Contributor,11,Avery Ugba,6-7,225,Jr,29,29,72.4,112.9,22.9,20,55.2,58.8,15.7,5.4,5.4,16.5,3,2.3,3.2,5.6,63.6,107,159,0.673,138,249,0.554,0,1,0,NA,405,NA,NA,294,256,16,117,NA,NA,379,471,NA,172,46,NA,358,NA,National Rank,Grambling St.,2017,39874
Significant Contributor,3,Deonte Hearns,6-7,215,Sr,7,5,10.7,80,20.4,17.8,39.4,40.9,10.5,4.6,4.6,21.9,1.9,1.8,4.9,4.5,54.5,8,18,0.444,13,31,0.419,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2017,30649
Role Player,2,Nigel Ribeiro,6-0,170,So,27,14,63.2,89.3,18.3,20,41.8,44.1,1.4,15.2,15.2,18.3,0.6,3.2,3,3,25.1,33,55,0.6,54,132,0.409,25,87,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,National Rank,Grambling St.,2017,30645
Role Player,24,Diontae Jones,6-6,215,Jr,26,3,22.7,74.6,18.3,15.8,37.1,42,6.9,9.1,9.1,32.4,1.3,4.2,9.5,2.6,24.2,12,15,0.8,23,59,0.39,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2017,39876
Role Player,23,Marcel Thompson,6-3,190,Fr,27,NA,17.1,98,17.6,23.3,51.5,51.5,1.5,3,3,15.9,0.6,0.6,4.4,2,8.7,3,6,0.5,7,15,0.467,19,54,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2017,39882
Role Player,22,Carlton Lowe,6-2,185,Sr,28,NA,15.4,112.7,18.8,20.3,56.5,59,4.5,6.9,6.9,14.9,0,0.3,6.6,4,40.7,15,22,0.682,14,27,0.519,11,27,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grambling St.,2017,25717
